Fecha,Evapotranspiration,arima_predicts
2021-10-29,3.6658604,4.102368166863999
2021-10-30,3.9568253,3.707223899780989
2021-10-31,3.6928139,3.9142237162006026
2021-11-01,3.7123055,3.7314690909907218
2021-11-02,3.8635976,3.7094516402018445
2021-11-03,3.9176347,3.8414461890348393
2021-11-04,3.280874,3.909722865809943
2021-11-05,2.7642481,3.3741052259011752
2021-11-06,3.2580268,2.8398898065143916
2021-11-07,3.5594761,3.1857302629729998
2021-11-08,3.4709156,3.5153394442892263
2021-11-09,3.4396899,3.4838821728136504
2021-11-10,3.649989,3.4442618063544943
2021-11-11,3.6468437,3.619198087654257
2021-11-12,3.3492045,3.6473042186451154
2021-11-13,2.574201,3.3927833004696977
2021-11-14,3.4624946,2.6876730254919967
2021-11-15,3.4049213,3.332435220882902
2021-11-16,3.593859,3.413350886402201
2021-11-17,3.4657958,3.566195713949293
2021-11-18,3.4989512,3.484546154927412
2021-11-19,3.1177974,3.4940967568987786
2021-11-20,3.2217698,3.173603978563802
2021-11-21,3.418035,3.206546696074322
2021-11-22,3.1546516,3.3892988590953568
2021-11-23,2.6533978,3.1932148424614453
2021-11-24,3.4098673,2.726788802713614
2021-11-25,2.6510508,3.299108927440498
2021-11-26,2.3004348,2.762152808225444
2021-11-27,2.7326677,2.3517701909884305
2021-11-28,2.8858385,2.6693823823888154
2021-11-29,2.810561,2.8634120194457453
2021-11-30,3.1896195,2.8215827442875727
2021-12-01,3.0623646,3.134119704483002
2021-12-02,3.0580246,3.080996607799683
2021-12-03,3.208268,3.058660040473024
2021-12-04,3.1414366,3.1862701342938395
2021-12-05,3.1702282,3.1512217097762343
2021-12-06,3.1732206,3.1660126820453645
2021-12-07,2.9958332,3.1727824681862957
2021-12-08,2.9190004,3.0218053505448155
2021-12-09,3.6115425,2.930249863312387
2021-12-10,3.4126647,3.510144048476257
2021-12-11,4.256145,3.4417833643562155
2021-12-12,2.560219,4.132646953728471
2021-12-13,2.9635172,2.8085277602888765
2021-12-14,2.8123078,2.9044683523092782
2021-12-15,2.9270065,2.834447102456608
2021-12-16,3.0430574,2.910212906409392
2021-12-17,3.137788,3.0260658242417366
2021-12-18,2.9117327,3.12391803288621
2021-12-19,2.1990275,2.944830554092531
2021-12-20,1.9451127,2.3033781288973905
2021-12-21,2.6069875,1.982289598760322
2021-12-22,2.6598418,2.5100791967754206
2021-12-23,3.0656395,2.6521031453010706
2021-12-24,3.0904076,3.0062246883778676
2021-12-25,3.0487516,3.0867811822166114
2021-12-26,2.9114091,3.0548506572221865
2021-12-27,3.1400623,2.9315180822963827
2021-12-28,3.4089568,3.1065840747542732
2021-12-29,3.8016188,3.369586650628213
2021-12-30,3.3964298,3.7441272499957248
2021-12-31,3.3078437,3.4557554888995683
2022-01-01,3.9001756,3.320814021033952
2022-01-02,4.5943995,3.81344941043244
2022-01-03,2.515481,4.492754807972218
2022-01-04,2.8383808,2.819865551847551
2022-01-05,2.750939,2.7911034724305623
2022-01-06,2.8688042,2.763741778514763
2022-01-07,1.9492849,2.851546983769339
2022-01-08,3.3965893,2.083916185471592
2022-01-09,3.1805253,3.184682435358125
2022-01-10,3.3283286,3.2121602793464197
2022-01-11,1.5531441,3.3066880011828315
2022-01-12,2.2928126,1.8130574821163357
2022-01-13,2.701144,2.1845141434283497
2022-01-14,3.2957046,2.641358217058397
2022-01-15,3.7616763,3.208652095643908
2022-01-16,2.9731863,3.6934511208608747
2022-01-17,2.9420338,3.088632949441176
2022-01-18,3.2426128,2.9465949887870693
2022-01-19,3.2368712,3.198603569137999
2022-01-20,3.2680287,3.2377118555345423
2022-01-21,1.8372017,3.263466779138653
2022-01-22,1.3467778,2.046696028501274
2022-01-23,1.2278504,1.4185831444696502
2022-01-24,2.762327,1.245263138090211
2022-01-25,2.707611,2.5376568302884146
2022-01-26,1.9746404,2.7156222352354797
2022-01-27,1.6512766,2.081958184510759
2022-01-28,2.368228,1.6986218640624062
2022-01-29,1.987011,2.2632556643430353
2022-01-30,3.3350372,2.0428268319826715
2022-01-31,3.5241342,3.1376661386689486
2022-02-01,3.36915,3.4964475900628065
2022-02-02,4.205017,3.391841989253283
2022-02-03,4.047592,4.082633653948119
2022-02-04,2.63804,4.070641358632674
2022-02-05,2.4935918,2.8444193524497567
2022-02-06,3.240675,2.514741162335361
2022-02-07,2.8492618,3.1312909211990108
2022-02-08,1.672844,2.9065705071326824
2022-02-09,3.1323414,1.8450890422363755
2022-02-10,2.6899288,2.918649299024582
2022-02-11,2.4120593,2.754704576916079
2022-02-12,4.481979,2.4527435227002177
2022-02-13,3.1635082,4.178912006154441
2022-02-14,3.0352616,3.3565519117097584
2022-02-15,3.7533672,3.0540388074119176
2022-02-16,4.2288136,3.6482258723167758
2022-02-17,4.9458666,4.159201184029133
2022-02-18,4.7470546,4.840879388593712
2022-02-19,2.758794,4.776163630258721
2022-02-20,3.6730897,3.0499048885159006
2022-02-21,4.313969,3.539223227167783
2022-02-22,4.452522,4.220134749874816
2022-02-23,4.566727,4.4322357825209915
2022-02-24,4.126805,4.55000569142357
2022-02-25,2.6505485,4.191216116076882
2022-02-26,2.8988883,2.8666943821808237
2022-02-27,3.0451262,2.862527664059288
2022-02-28,3.4891396,3.0237147989976867
2022-03-01,4.100381,3.42412944218318
2022-03-02,4.3111725,4.010886178721691
2022-03-03,3.841077,4.2803094929793915
2022-03-04,3.7349749,3.909905964720382
2022-03-05,5.002881,3.7505098236435117
2022-03-06,5.099603,4.817240711535938
2022-03-07,5.4171133,5.085441462342897
2022-03-08,4.1090417,5.370625075294471
2022-03-09,3.3939776,4.300562814344073
2022-03-10,5.1255617,3.4986736069001125
2022-03-11,6.6955924,4.872032064150954
2022-03-12,4.091399,6.46571658187322
2022-03-13,4.2841244,4.472691600447469
2022-03-14,4.989402,4.255906538400981
2022-03-15,5.692563,4.886138882083585
2022-03-16,5.60086,5.589609783766811
2022-03-17,6.4901423,5.614286681497171
2022-03-18,6.209006,6.359938160515234
2022-03-19,3.8670838,6.250168530750281
2022-03-20,4.2313986,4.20997600058835
2022-03-21,6.2151604,4.178057501188561
2022-03-22,6.49226,5.924708202636182
2022-03-23,5.681249,6.451688502097059
2022-03-24,5.025889,5.799993058402691
2022-03-25,5.417648,5.121843439723737
2022-03-26,5.680782,5.360288662610273
2022-03-27,5.696387,5.642255273403525
2022-03-28,5.7796435,5.694102196179369
2022-03-29,6.37674,5.7674535115801095
2022-03-30,7.0753345,6.289316202211755
2022-03-31,6.4473853,6.973049887204614
2022-04-01,5.6393614,6.539326391401624
2022-04-02,6.0379457,5.757668102587721
2022-04-03,5.625014,5.9795870372967865
2022-04-04,6.723894,5.685473335201523
2022-04-05,6.9374924,6.563001643549164
2022-04-06,7.3021927,6.906218421121388
2022-04-07,7.033628,7.2487951582617525
2022-04-08,5.61723,7.072949861752432
2022-04-09,6.045633,5.824611708550753
2022-04-10,6.769305,5.98290843664403
2022-04-11,7.250565,6.6633486686649235
2022-04-12,6.459893,7.180101386624991
2022-04-13,7.243197,6.575659126655955
2022-04-14,7.080958,7.128509657999631
2022-04-15,6.469718,7.104712199747222
2022-04-16,6.3235817,6.559212616297511
2022-04-17,6.4632406,6.344978225252991
2022-04-18,5.8272114,6.442792462332255
2022-04-19,5.4386744,5.9203355234343515
2022-04-20,6.259653,5.495561988725192
2022-04-21,4.4672465,6.139449536883274
2022-04-22,4.6793137,4.729681438758368
2022-04-23,6.1608152,4.6482639115481845
2022-04-24,5.842001,5.943901371901893
2022-04-25,4.8010397,5.888680135035662
2022-04-26,3.7220933,4.953451898357533
2022-04-27,4.5750756,3.880067081286534
2022-04-28,4.70854,4.450186319771173
2022-04-29,5.8349957,4.68899882915487
2022-04-30,6.0077925,5.670065851417374
2022-05-01,4.4319563,5.982492481491006
2022-05-02,5.2336216,4.66268212957059
2022-05-03,5.5238285,5.116245890912687
2022-05-04,6.149925,5.481337898661098
2022-05-05,6.1572537,6.058255171401226
2022-05-06,5.818231,6.156180669448237
2022-05-07,6.514184,5.867868959643751
2022-05-08,6.898319,6.412286142045511
2022-05-09,6.873853,6.8420759294688756
2022-05-10,4.719897,6.877435185855531
2022-05-11,5.555295,5.035268156569795
2022-05-12,6.584034,5.432980322515365
2022-05-13,7.0040317,6.433411327931279
2022-05-14,6.5503764,6.942537797429262
2022-05-15,6.992403,6.616798275212408
2022-05-16,7.015527,6.927683739218158
2022-05-17,7.283208,7.012141302880597
2022-05-18,6.6445413,7.2440155250554055
2022-05-19,6.859203,6.738051592615826
2022-05-20,7.12403,6.827773338205498
2022-05-21,7.0722632,7.085255393053104
2022-05-22,6.1430106,7.079842628543535
2022-05-23,5.482519,6.279066985184976
2022-05-24,5.6816564,5.579224782196403
2022-05-25,6.703907,5.652499726347287
2022-05-26,5.6280923,6.554234326079935
2022-05-27,6.4852633,5.7856075538834535
2022-05-28,6.589991,6.359760731865791
2022-05-29,7.065451,6.574657308933936
2022-05-30,6.9200783,6.995836592787097
2022-05-31,6.013163,6.941363022869304
2022-06-01,5.6959753,6.145948872632422
2022-06-02,5.6346087,5.742416291273134
2022-06-03,6.508417,5.643593681873704
2022-06-04,6.453644,6.380478483989791
2022-06-05,7.2417297,6.461663580882245
2022-06-06,7.485707,7.126342246084916
2022-06-07,7.326532,7.449985098866561
2022-06-08,6.9509106,7.349837584629861
2022-06-09,5.246048,7.005907153017038
2022-06-10,6.6546965,5.4956652112868545
2022-06-11,6.5242877,6.448449433372219
2022-06-12,6.45826,6.5433814856125565
2022-06-13,5.344526,6.467927436156841
2022-06-14,4.567664,5.50759320271496
2022-06-15,4.58698,4.681408137501009
2022-06-16,5.0191393,4.584151850650476
2022-06-17,5.9542003,4.955864758522184
2022-06-18,5.57153,5.817293478768132
2022-06-19,5.3430085,5.627558616692221
2022-06-20,5.43286,5.376467442409252
2022-06-21,4.5984125,5.4197044056078525
2022-06-22,3.9312391,4.720588010164448
2022-06-23,5.5570464,4.02892319697812
2022-06-24,6.073768,5.319004059041959
2022-06-25,6.12604,5.998112281583936
2022-06-26,5.9755173,6.118386602671449
2022-06-27,5.9675975,5.997556059375311
2022-06-28,6.0692143,5.96875707637287
2022-06-29,5.4649158,6.054336090908021
2022-06-30,5.818165,5.553394077577812
2022-07-01,6.5068064,5.766444069413973
2022-07-02,5.559248,6.405979068903244
2022-07-03,5.68576,5.697984626247437
2022-07-04,5.4199495,5.667236763796494
2022-07-05,5.6756487,5.458868105957316
2022-07-06,6.4858246,5.63821053857146
2022-07-07,5.804452,6.367202812643167
2022-07-08,6.232859,5.904215070794839
2022-07-09,6.4743595,6.17013385098461
2022-07-10,6.9233246,6.439000239180753
2022-07-11,7.0238795,6.857589439743024
2022-07-12,6.456805,7.0091567688431144
2022-07-13,6.281458,6.539833130995358
2022-07-14,5.3893905,6.307131405673581
2022-07-15,4.0642843,5.5200024341404035
2022-07-16,5.45657,4.258299532842178
2022-07-17,5.8460693,5.252718690370375
2022-07-18,6.217479,5.789040816259327
2022-07-19,6.7266026,6.163099102430022
2022-07-20,6.8602767,6.652059341656293
2022-07-21,6.7828007,6.840704825959664
2022-07-22,5.6414433,6.7941443373474675
2022-07-23,5.8438225,5.8085549788353585
2022-07-24,5.617556,5.8141911786686125
2022-07-25,5.238458,5.650684776910021
2022-07-26,5.935147,5.293963578903792
2022-07-27,5.2777233,5.833141380711836
2022-07-28,5.4373894,5.373979896061105
2022-07-29,5.100988,5.414011911034585
2022-07-30,5.497935,5.150242162382936
2022-07-31,5.5082393,5.439816062339755
2022-08-01,5.2965937,5.506730597404105
2022-08-02,5.1173124,5.327581759948721
2022-08-03,5.8913374,5.143561845639715
2022-08-04,6.1213098,5.778008641444145
2022-08-05,5.676942,6.08763842427685
2022-08-06,5.6529174,5.742004047241623
2022-08-07,5.748641,5.656434958338298
2022-08-08,6.093254,5.734625642934663
2022-08-09,5.8538513,6.042797537389349
2022-08-10,6.170639,5.888903411735305
2022-08-11,6.2311807,6.124256574669081
2022-08-12,6.3638535,6.222316495740627
2022-08-13,5.2463865,6.344428231154511
2022-08-14,4.676853,5.4100002693706735
2022-08-15,5.11837,4.76024116512512
2022-08-16,4.4951296,5.053725352228538
2022-08-17,5.403009,4.586381253129879
2022-08-18,5.8353186,5.270081968805355
2022-08-19,5.856288,5.772022052369396
2022-08-20,5.531562,5.853217768328334
2022-08-21,4.8356853,5.579106710378617
2022-08-22,6.0397506,4.937571986501011
2022-08-23,6.1283226,5.863457553045206
2022-08-24,6.208996,6.11535434341551
2022-08-25,6.1183443,6.197184215793444
2022-08-26,5.819475,6.131617055559547
2022-08-27,6.091208,5.863233905383492
2022-08-28,6.069283,6.051422252060775
2022-08-29,5.30717,6.072493145707616
2022-08-30,5.3047047,5.418754664796716
2022-08-31,5.534381,5.305065656543352
2022-09-01,5.015854,5.500752977715575
2022-09-02,4.6236815,5.091774055796249
2022-09-03,3.681317,4.681101379932491
2022-09-04,4.285679,3.8192931621292714
2022-09-05,3.882602,4.197191425078862
2022-09-06,3.5519512,3.9416184607246776
2022-09-07,3.2854326,3.600363389114693
2022-09-08,4.9201674,3.32445488231652
2022-09-09,4.8459015,4.680817940419167
2022-09-10,4.494425,4.856775131019713
2022-09-11,4.701072,4.545886380971618
2022-09-12,5.238432,4.670815809348158
2022-09-13,4.9559274,5.159754513229451
2022-09-14,4.6591234,4.9972902701971105
2022-09-15,3.7337942,4.702579914782355
2022-09-16,3.6323776,3.869276141140768
2022-09-17,3.7250018,3.6472264968379
2022-09-18,3.8071265,3.7114402411379097
2022-09-19,3.801895,3.7951022239136045
2022-09-20,4.122594,3.802660969316734
2022-09-21,4.245302,4.075638902244625
2022-09-22,3.9225755,4.2273357259069515
2022-09-23,4.496855,3.969827453874973
2022-09-24,4.7367854,4.412771949970509
2022-09-25,4.696396,4.701656025145428
2022-09-26,4.041022,4.702309608166165
2022-09-27,3.5701125,4.136978489531714
2022-09-28,4.2168136,3.639060646412789
2022-09-29,4.393023,4.12212695186886
2022-09-30,4.6473494,4.367223326155005
2022-10-01,4.5948195,4.61011223688514
2022-10-02,4.11244,4.602510657719794
2022-10-03,4.068487,4.1830675248057805
2022-10-04,2.7329397,4.074922372145352
2022-10-05,2.9400976,2.9284836649903094
2022-10-06,2.4263346,2.909766605998465
2022-10-07,3.1428776,2.5015571354244783
2022-10-08,3.117919,3.037965060170036
2022-10-09,3.9621685,3.121573309813368
2022-10-10,3.0512307,3.838557831421593
2022-10-11,3.7385256,3.1846055263888142
2022-10-12,4.4159703,3.637895416506223
2022-10-13,4.669134,4.316782332116219
2022-10-14,3.9951503,4.63206707343767
2022-10-15,4.2855897,4.093831526068773
2022-10-16,4.718291,4.243065057207186
2022-10-17,3.9358582,4.654937101670483
2022-10-18,2.3153248,4.0504179853782265
2022-10-19,2.1777976,2.5525949636514316
2022-10-20,3.6079879,2.1979336251202
2022-10-21,3.9299703,3.398586793837245
2022-10-22,4.0456624,3.8828272934190307
2022-10-23,4.1005316,4.028723357891903
2022-10-24,4.402746,4.0924979340086525
2022-10-25,3.9066362,4.358497322283256
2022-10-26,3.6798303,3.9792740446967394
2022-10-27,4.2727923,3.713038053083096
2022-10-28,4.5778527,4.185973854431967
2022-10-29,3.4905298,4.533187325604402
2022-10-30,3.5653915,3.6497300253239273
2022-10-31,2.644919,3.5544306350093593
2022-11-01,2.9365087,2.7796898481118886
2022-11-02,2.9559772,2.8938156361988643
2022-11-03,3.8568494,2.953126722385007
2022-11-04,4.228756,3.724948326981064
2022-11-05,3.9814262,4.174303348888306
2022-11-06,3.9767282,4.01763895693662
2022-11-07,3.0408792,3.9774160569913057
2022-11-08,3.3888645,3.17790139613803
2022-11-09,3.2036805,3.337914282572027
2022-11-10,3.7766974,3.230794188607484
2022-11-11,3.8200946,3.692799213367107
2022-11-12,3.0512755,3.8137406052313554
2022-11-13,2.2813861,3.1638420374594234
2022-11-14,3.9338634,2.3941093452793023
2022-11-15,3.149522,3.691916174844829
2022-11-16,2.4570026,3.2643612327715017
2022-11-17,1.2297453,2.558397727906522
2022-11-18,1.7107235,1.4094340002843722
2022-11-19,2.5773869,1.6403011463312813
2022-11-20,1.1157138,2.450494503491106
2022-11-21,1.2903112,1.3297244557766075
2022-11-22,1.3017639,1.2647475469021285
2022-11-23,2.7369866,1.3000870545840089
2022-11-24,3.221467,2.5268486757182482
2022-11-25,2.1067467,3.1505318722242253
2022-11-26,1.8243657,2.2699583116869744
2022-11-27,3.1374617,1.8657104733209662
2022-11-28,2.7657833,2.945204938855774
2022-11-29,3.4450657,2.8202025392416608
2022-11-30,3.6927063,3.3456086655362007
2022-12-01,1.4025925,3.6564480373262787
2022-12-02,2.7145061,1.7378991811868252
2022-12-03,2.4254427,2.5224224597809592
2022-12-04,2.5274234,2.4677658759515966
2022-12-05,3.1871943,2.512491910542092
2022-12-06,2.9019156,3.0905940389899818
2022-12-07,2.3218462,2.9436846396478518
2022-12-08,2.80549,2.4067769774015564
2022-12-09,2.6988535,2.734677362892366
2022-12-10,2.8958085,2.7144666677423097
2022-12-11,2.5638583,2.866971362128008
2022-12-12,3.2050781,2.6124607405779763
2022-12-13,3.3674383,3.111193995616506
2022-12-14,3.3457136,3.343666354772287
2022-12-15,2.7023385,3.3488944188120517
2022-12-16,2.5415833,2.79653817232163
2022-12-17,2.2921338,2.5651202493845786
2022-12-18,1.5058739,2.3286569125059
2022-12-19,2.661438,1.6209940296718464
2022-12-20,3.2358646,2.492246249236505
2022-12-21,2.2164743,3.1517600123452594
2022-12-22,2.68869,2.3657281835087764
2022-12-23,2.7675102,2.6195506065029113
2022-12-24,1.4670997,2.755969751803722
2022-12-25,1.1761912,1.6574991154943302
2022-12-26,2.310426,1.2187845260015453
2022-12-27,2.6306124,2.144357175614678
2022-12-28,3.0744343,2.5837323544995723
2022-12-29,3.1276464,3.009452180628015
2022-12-30,2.8102148,3.1198553580657604
2022-12-31,2.906241,2.8566915018563983
2023-01-01,3.0562449,2.892181337799378
2023-01-02,3.2782865,3.0342821006517404
2023-01-03,3.752881,3.2457763112131315
2023-01-04,3.214861,3.6833933148445634
2023-01-05,2.8947132,3.293635120575203
2023-01-06,2.9284842,2.941587593887004
2023-01-07,3.2053986,2.9235396239137112
2023-01-08,2.8030844,3.164854218128304
2023-01-09,2.5888648,2.861989175472875
2023-01-10,3.0779214,2.62022973178687
2023-01-11,3.2585552,3.0063162485623236
2023-01-12,4.096272,3.232107728268174
2023-01-13,3.0796561,3.9736178157483493
2023-01-14,3.0953767,3.228503770133579
2023-01-15,3.566301,3.093074970622069
2023-01-16,3.2226198,3.4973506866473496
2023-01-17,3.2651858,3.2729398332482633
2023-01-18,3.5644016,3.258953505259276
2023-01-19,3.5185022,3.520591961869065
2023-01-20,3.114494,3.5252225540201656
2023-01-21,3.197301,3.173646802238152
2023-01-22,2.389048,3.185176825057673
2023-01-23,1.3980881,2.5073882462311237
2023-01-24,4.3206935,1.543179350599961
2023-01-25,3.3784938,3.8927806525717665
2023-01-26,1.9270258,3.5164458329610797
2023-01-27,1.4817804,2.1395422775343818
2023-01-28,3.3909566,1.5469709409188404
2023-01-29,3.6941302,3.11142484248521
2023-01-30,3.3513198,3.6497410811538264
2023-01-31,2.8412924,3.401512335192063
2023-02-01,1.25784,2.9159679880901397
2023-02-02,1.9231609,1.48968095439332
2023-02-03,2.6348145,1.8257480365417598
2023-02-04,3.2056956,2.5306178409646907
2023-02-05,3.3493524,3.1221101262155604
2023-02-06,3.7243216,3.32831891038131
2023-02-07,3.7291923,3.669420538751743
2023-02-08,3.450274,3.728479157163143
2023-02-09,2.6606295,3.4911117826007034
2023-02-10,2.8674188,2.776245185391892
2023-02-11,3.1222148,2.8371417745142153
2023-02-12,3.6108243,3.08490888046898
2023-02-13,3.9951391,3.5392846106442333
2023-02-14,4.544237,3.93886970407785
2023-02-15,4.547493,4.4638409102966605
2023-02-16,5.327902,4.547016273230376
2023-02-17,4.273643,5.213638529006406
2023-02-18,3.7263885,4.428002179181987
2023-02-19,3.4057686,3.806514688558645
2023-02-20,4.2601085,3.4527121163403023
2023-02-21,4.5339675,4.135020446963297
2023-02-22,5.638476,4.493870474077908
2023-02-23,4.7283745,5.476759547534782
2023-02-24,4.4407773,4.86162687964513
2023-02-25,3.7339096,4.482885802490411
2023-02-26,4.712014,3.8374055321782015
2023-02-27,4.92715,4.568804985575376
2023-02-28,5.0226336,4.895650893639518
2023-03-01,5.3186746,5.0086533824999915
2023-03-02,6.18747,5.275329799752418
2023-03-03,5.977194,6.060265447019105
2023-03-04,4.9160094,6.00798153016258
2023-03-05,4.732707,5.071382589905483
2023-03-06,5.086731,4.759545194415308
2023-03-07,4.7024655,5.034896627183905
2023-03-08,4.9185743,4.758727677669771
2023-03-09,4.9443707,4.886932761268053
2023-03-10,5.029154,4.9405937238206645
2023-03-11,5.4465427,5.016740465378678
2023-03-12,5.4672537,5.385430793787355
2023-03-13,4.528607,5.4642213019270045
2023-03-14,2.0606134,4.666038820979361
2023-03-15,2.9246876,2.4219643264065067
2023-03-16,5.5446305,2.7981743008350586
2023-03-17,5.5313168,5.161031938785276
2023-03-18,5.071337,5.533266123462143
2023-03-19,2.1205022,5.138684875966242
2023-03-20,2.2395587,2.5525482509510873
2023-03-21,5.365766,2.2221270597519394
2023-03-22,4.992526,4.908042809796515
2023-03-23,4.877113,5.047173880680065
2023-03-24,6.2891216,4.894011177721917
2023-03-25,6.2154055,6.082382564816134
2023-03-26,6.095455,6.22619863213214
2023-03-27,5.6653523,6.113017535128909
2023-03-28,5.021252,5.728325724685924
2023-03-29,3.0248666,5.115557852374863
2023-03-30,4.354671,3.3171670799341553
2023-03-31,5.5711517,4.159967880883545
2023-04-01,4.7104335,5.393040854047792
2023-04-02,5.463176,4.836455430909764
2023-04-03,6.21246,5.352963315607078
2023-04-04,5.9383035,6.102753691384948
2023-04-05,6.1378508,5.978444084341615
2023-04-06,3.5725152,6.108634110898003
2023-04-07,2.093229,3.9481184412740418
2023-04-08,2.2417715,2.3098184752686395
2023-04-09,2.1490977,2.22002267132162
2023-04-10,3.078341,2.1626665210389246
2023-04-11,3.7695093,2.9422859764731806
2023-04-12,4.2399526,3.668311993204792
2023-04-13,5.3436284,4.171072712192862
2023-04-14,5.3260956,5.182033867184987
2023-04-15,5.480334,5.328662662379132
2023-04-16,6.3741846,5.457751206945976
2023-04-17,3.7938838,6.243311593530693
2023-04-18,6.15902,4.171678168870102
2023-04-19,5.1919627,5.812728924955249
2023-04-20,5.83407,5.333554254874039
2023-04-21,5.829523,5.740055952432218
2023-04-22,5.1561904,5.83018874834812
2023-04-23,6.568581,5.254776295356334
2023-04-24,4.5745544,6.36178603434132
2023-04-25,6.1171737,4.866509516572918
2023-04-26,6.0575795,5.891311318044246
2023-04-27,5.9892535,6.066304976183753
2023-04-28,6.6971307,5.999257441419318
2023-04-29,7.0440235,6.593486962025135
2023-04-30,6.4046254,6.9932332408016995
2023-05-01,7.0073533,6.498242780441164
2023-05-02,6.965681,6.919104981594293
2023-05-03,5.1931334,6.971782443784331
2023-05-04,6.049101,5.452660700783775
2023-05-05,6.3635554,5.923774627502943
2023-05-06,6.9699097,6.317514604451502
2023-05-07,6.4084983,6.881130422762178
2023-05-08,6.0879984,6.490697269026975
2023-05-09,6.0082645,6.134924346557638
2023-05-10,6.4998302,6.01993872744978
2023-05-11,6.0582857,6.427857679048299
2023-05-12,5.1172256,6.122934374179989
2023-05-13,4.180913,5.255010778591711
2023-05-14,3.845899,4.318003074065056
2023-05-15,5.53392,3.8949500264123658
2023-05-16,5.0407224,5.286768649144132
2023-05-17,5.3795543,5.1129338553544486
2023-05-18,5.614834,5.329944276310685
2023-05-19,5.436787,5.580385556714067
2023-05-20,4.199944,5.462855725783527
2023-05-21,4.421854,4.381036189165078
2023-05-22,5.7188535,4.3893630794081195
2023-05-23,6.136676,5.528953505577901
2023-05-24,6.12838,6.075500579023023
2023-05-25,6.170271,6.129594657641523
2023-05-26,6.208512,6.164137535286763
2023-05-27,5.9922857,6.202912949509467
2023-05-28,5.95379,6.023944442477473
2023-05-29,5.5923595,5.959426342354237
2023-05-30,6.1735816,5.645278294443618
2023-05-31,6.4549694,6.088482050194468
2023-06-01,5.42812,6.413770045913552
2023-06-02,4.225461,5.578466006557702
2023-06-03,3.9765124,4.401548143743454
2023-06-04,4.9797244,4.012962173304762
2023-06-05,6.0108347,4.832839259948533
2023-06-06,6.4157815,5.859864834384348
2023-06-07,6.3538756,6.356491272778442
2023-06-08,5.5255737,6.362939543405295
2023-06-09,6.2437477,5.646849403028268
2023-06-10,6.0711527,6.138596357540657
2023-06-11,6.360785,6.096423171991147
2023-06-12,6.910608,6.318378528637089
2023-06-13,7.322704,6.830105744884912
2023-06-14,7.814057,7.262367023693248
2023-06-15,7.4227147,7.742115621488072
2023-06-16,7.512437,7.480013026319425
2023-06-17,7.387561,7.499300322407189
2023-06-18,7.624645,7.405844701499849
2023-06-19,7.591387,7.589932380390224
2023-06-20,7.6081605,7.596256465265399
2023-06-21,7.8309836,7.605704610420676
2023-06-22,7.2423882,7.798358988003531
2023-06-23,7.212579,7.328567310459851
2023-06-24,6.9681144,7.216943509711628
2023-06-25,6.6860404,7.0039076490925405
2023-06-26,6.817669,6.727340223960318
2023-06-27,7.05524,6.798396617546662
2023-06-28,6.5381207,7.020456076355579
2023-06-29,5.8812637,6.613834647604112
2023-06-30,5.185721,5.977437322762473
2023-07-01,5.5915265,5.287558783939263
2023-07-02,6.398469,5.532110546341993
2023-07-03,6.4876847,6.280320630437055
2023-07-04,6.699481,6.474622196173002
2023-07-05,6.5591326,6.668470875332549
2023-07-06,4.7692676,6.579681690710636
2023-07-07,3.4157655,5.031330425403025
2023-07-08,5.3549285,3.6139383144384785
2023-07-09,5.9577985,5.0710062294952385
2023-07-10,5.7068696,5.869529376043321
2023-07-11,6.389106,5.743609318643179
2023-07-12,6.689677,6.289216456052949
2023-07-13,6.73165,6.645668940456843
2023-07-14,6.6101346,6.725504529268609
2023-07-15,6.5862827,6.627926259736337
2023-07-16,6.502615,6.589774972492747
2023-07-17,6.3852224,6.514865194208486
2023-07-18,6.352008,6.402410420569935
2023-07-19,6.199992,6.356871081577697
2023-07-20,6.4626927,6.2222494006790825
2023-07-21,6.447312,6.424229414960428
2023-07-22,6.3796678,6.449563962968535
2023-07-23,6.1709337,6.389571915770814
2023-07-24,4.7600107,6.20149547309683
2023-07-25,4.1046247,4.9665907872166954
2023-07-26,6.031472,4.20058294650998
2023-07-27,5.825068,5.749352930931557
2023-07-28,5.5192714,5.855288611841947
2023-07-29,5.529136,5.564044565012243
2023-07-30,5.5071025,5.527691676016085
2023-07-31,6.5559883,5.510328531719441
2023-08-01,6.524866,6.402415837119777
2023-08-02,6.390389,6.529422767058432
2023-08-03,6.155575,6.410078430527846
2023-08-04,5.7333827,6.18995525788771
2023-08-05,6.3645525,5.795197924612695
2023-08-06,6.8732843,6.272139864914638
2023-08-07,7.039133,6.798798406996692
2023-08-08,6.9866376,7.014850286548751
2023-08-09,7.1986475,6.994323706407277
2023-08-10,7.0823245,7.167606101119407
2023-08-11,6.7862616,7.099355915240455
2023-08-12,6.4419017,6.829609606732917
2023-08-13,5.839732,6.492321105010714
2023-08-14,5.9587255,5.927898589633347
2023-08-15,5.763364,5.941303083887838
2023-08-16,6.266822,5.791967825799696
2023-08-17,6.405691,6.193108269661815
2023-08-18,5.092166,6.385358515426643
2023-08-19,4.122453,5.284485573117251
2023-08-20,5.61629,4.264433388805884
2023-08-21,6.1236153,5.397570071451435
2023-08-22,6.2076035,6.0493353394910026
2023-08-23,4.3421226,6.195306379830314
2023-08-24,5.498543,4.61525671647771
2023-08-25,4.66137,5.32922587419571
2023-08-26,4.5138845,4.78394456385321
2023-08-27,5.1171117,4.535478568176079
