File,tipo,var_nums,R2,aic,mse,rmse
score_mlr\zafra21_m\max\2\comb_6.json,max,2,0.7971433301407214,67.55276343020923,542.0574644956905,23.2821275766561
score_mlr\zafra23_r\mean\3\comb_4.json,mean,3,0.7962048425789392,56.37618240154973,257.9371937938022,16.06042321340886
score_mlr\zafra21_m\mean\3\comb_24.json,mean,3,0.7961993997457433,69.59918739257932,360.943727884737,18.998519097149046
score_mlr\zafra23_r\mean\4\comb_32.json,mean,4,0.7960126313434086,58.383724117537,193.40619402171882,13.907055548235896
score_mlr\zafra22_m\mean\5\comb_2.json,mean,5,0.7951493280298058,90.93743294945362,392.27366849470417,19.805899840570337
score_mlr\zafra21_r\mean\4\comb_27.json,mean,4,0.7946870999254817,71.67311830452861,270.1936139746638,16.437567154985672
score_mlr\zafra22_m\mean\5\comb_7.json,mean,5,0.7942248183227563,90.99146819897244,391.8175770392264,19.79438246167903
score_mlr\zafra22_m\mean\4\comb_8.json,mean,4,0.7940264733851574,89.00302932539424,489.6496585875138,22.12802880031373
score_mlr\zafra22_m\mean\5\comb_13.json,mean,5,0.7939682368286003,91.00642170263144,391.69099683544283,19.791184826468648
score_mlr\zafra22_m\mean\4\comb_10.json,mean,4,0.7936267418892876,89.02629507951534,489.4031574983941,22.122458215541826
score_mlr\zafra21_r\mean\3\comb_23.json,mean,3,0.7930425646057448,69.75289819169971,359.51262928793767,18.960818265252627
score_mlr\zafra22_m\mean\4\comb_6.json,mean,4,0.7929097244544638,89.06791528126385,488.96099674691936,22.11246247587363
score_mlr\zafra23_m\mean\4\comb_13.json,mean,4,0.7927444778939269,58.510879035494426,192.61213486329004,13.87847739715312
score_mlr\zafra22_m\mean\5\comb_16.json,mean,5,0.791977441602943,91.12181586979189,390.7088711907853,19.766357054115595
score_mlr\zafra22_m\mean\4\comb_22.json,mean,4,0.7919293302067599,89.12459090537361,488.3564202941687,22.098787756213433
score_mlr\zafra23_r\mean\3\comb_3.json,mean,3,0.7910433008856247,56.576275922750774,256.26506934940545,16.008281274059545
score_mlr\zafra23_r\mean\3\comb_13.json,mean,3,0.7901788018938245,56.609305372511486,255.98500769685356,15.999531483667063
score_mlr\zafra23_r\mean\3\comb_29.json,mean,3,0.7897556169319866,56.62542419296116,255.84791340192479,15.99524658771864
score_mlr\zafra23_r\mean\2\comb_1.json,mean,2,0.7897046255120415,54.627364230040804,383.7470914597576,19.589463786938058
score_mlr\zafra23_m\mean\3\comb_12.json,mean,3,0.789070867998918,56.65143720705228,255.62608327881617,15.988310832568153
score_mlr\zafra22_m\max\3\comb_5.json,max,3,0.788059862833866,87.34570389323689,647.960331663401,25.4550649510741
score_mlr\zafra23_r\max\4\comb_4.json,max,4,0.7878680127681996,58.696928826765884,191.4273062272735,13.835725721019244
score_mlr\zafra21_r\max\3\comb_5.json,max,3,0.7863916576572056,70.06920835398597,356.4975514712665,18.881142748024192
score_mlr\zafra22_m\mean\4\comb_3.json,mean,4,0.7861727061180515,89.45208135303952,484.8065021061318,22.018321963903876
score_mlr\zafra22_m\max\2\comb_2.json,max,2,0.7854470831921938,85.4927344141329,968.7180692703724,31.12423604316052
score_mlr\zafra21_r\max\3\comb_6.json,max,3,0.7853046618365673,70.11996664553911,356.00478003257723,18.868088934297962
score_mlr\zafra22_m\mean\5\comb_11.json,mean,5,0.7850501752681036,91.51491306858252,387.29141979893114,19.67972102949966
score_mlr\zafra22_m\mean\4\comb_31.json,mean,4,0.7842739133311132,89.5581713659928,483.63557988751984,21.991716165127265
score_mlr\zafra22_m\max\2\comb_8.json,max,2,0.7839589804769205,85.57567707620709,966.8827425882021,31.09473818169566
score_mlr\zafra22_m\mean\4\comb_27.json,mean,4,0.783470670992253,89.60276962346536,483.14024711188944,21.98045147652544
score_mlr\zafra22_m\max\2\comb_9.json,max,2,0.7833790534626393,85.60784596963819,966.1674992705885,31.083235019389285
score_mlr\zafra22_m\mean\3\comb_4.json,mean,3,0.7831881652479233,87.61841581494558,643.9547136482926,25.376262799086327
score_mlr\zafra21_r\mean\3\comb_21.json,mean,3,0.7831175209177013,70.22132308951835,355.01327614935786,18.841795990546068
score_mlr\zafra21_r\max\2\comb_4.json,max,2,0.7827517161124677,68.23817538025696,532.271166956478,23.071002729757502
score_mlr\zafra22_m\mean\4\comb_17.json,mean,4,0.7817222949991759,89.69927507693443,482.06208191615855,21.95591223147329
score_mlr\zafra22_m\mean\3\comb_32.json,mean,3,0.7816487242274939,87.70331901037638,642.6889510314951,25.351310637351574
score_mlr\zafra21_m\mean\2\comb_4.json,mean,2,0.7816379542106293,68.2893111891629,531.513808863228,23.054583250695032
score_mlr\zafra22_m\mean\4\comb_24.json,mean,4,0.7814440591253728,89.71456158688471,481.8905031273133,21.95200453551596
score_mlr\zafra21_r\mean\3\comb_20.json,mean,3,0.7814285253203627,70.29889749446994,354.24759814523105,18.821466418566622
score_mlr\zafra21_r\mean\2\comb_9.json,mean,2,0.7807008588211937,68.33213412386121,530.8765839984117,23.04075918884644
score_mlr\zafra21_r\max\2\comb_2.json,max,2,0.7801704669688785,68.3562906930577,530.5159175388374,23.03293115386831
score_mlr\zafra21_r\mean\3\comb_32.json,mean,3,0.7797998998853284,70.37313352105105,353.5092879480155,18.8018426742704
score_mlr\zafra23_r\mean\3\comb_23.json,mean,3,0.7796671282762164,57.000375177963576,252.57966343114927,15.89275506106947
score_mlr\zafra21_r\mean\2\comb_17.json,mean,2,0.7790322748805719,68.40793323832523,529.7419469187889,23.016123629290597
score_mlr\zafra22_m\mean\4\comb_33.json,mean,4,0.7790006904844935,89.8479724637441,480.3837591321044,21.917658614279592
score_mlr\zafra21_m\mean\3\comb_15.json,mean,3,0.7780687825818149,70.45144175578244,352.72451477042273,18.78096149749588
score_mlr\zafra21_r\mean\3\comb_15.json,mean,3,0.7775254983752495,70.47589168763214,352.47822593011307,18.774403477344176
score_mlr\zafra22_m\max\2\comb_4.json,max,2,0.777349160718159,85.9373151532313,958.7306315523961,30.963375648536708
score_mlr\zafra23_r\mean\2\comb_19.json,mean,2,0.7768884662245069,55.10063391200518,377.5192390559713,19.42985432410576
score_mlr\zafra21_r\mean\2\comb_8.json,mean,2,0.7756386048819575,68.56034795996055,527.4342513197311,22.96593676120639
score_mlr\zafra21_r\mean\2\comb_16.json,mean,2,0.7753785843662084,68.57193061027999,527.2574373690218,22.962086955871886
score_mlr\zafra22_m\mean\4\comb_19.json,mean,4,0.7729756570816565,90.17074452905167,476.6683218670216,21.832735098173604
score_mlr\zafra23_m\mean\4\comb_8.json,mean,4,0.7726076870304396,59.252673742850774,187.71952395817712,13.701077474351319
score_mlr\zafra22_r\mean\6\comb_1.json,mean,6,0.7725911302379715,94.19105256595014,317.6207979867217,17.821919032099817
score_mlr\zafra22_m\mean\4\comb_26.json,mean,4,0.7722883140367909,90.20702106003235,476.2444603226877,21.82302592040544
score_mlr\zafra23_m\mean\4\comb_15.json,mean,4,0.7713234173155639,59.297729149933836,187.40748655089092,13.689685407301766
score_mlr\zafra23_m\mean\3\comb_13.json,mean,3,0.7711338579624971,57.30435792940889,249.815239402434,15.805544577850965
score_mlr\zafra22_m\mean\6\comb_2.json,mean,6,0.770992919524651,94.2750926041513,316.96375580457874,17.803475947257567
score_mlr\zafra22_m\mean\5\comb_3.json,mean,5,0.7709899520421571,92.27524809960208,380.35504300746425,19.502693224461698
score_mlr\zafra22_r\mean\5\comb_2.json,mean,5,0.7706247130729421,92.2943711745548,380.17485844931815,19.4980731983783
score_mlr\zafra22_m\mean\5\comb_17.json,mean,5,0.7706230329085244,92.29445907373278,380.1740295682054,19.49805194290459
score_mlr\zafra22_m\mean\4\comb_23.json,mean,4,0.7703302630476169,90.30976574634927,475.0369955460305,21.795343437212235
score_mlr\zafra22_r\mean\5\comb_11.json,mean,5,0.7699493399846685,92.3296520852268,379.8416743924365,19.489527300384598
score_mlr\zafra22_r\mean\4\comb_12.json,mean,4,0.7699424739673776,90.33001022798538,474.7978589465496,21.789856790409377
score_mlr\zafra23_m\mean\3\comb_23.json,mean,3,0.7698259541669192,57.34994547906058,249.39153306865822,15.792135164969245
score_mlr\zafra22_m\mean\4\comb_12.json,mean,4,0.7697415247837391,90.3404873365382,474.6739402833058,21.787013110642445
score_mlr\zafra22_m\mean\5\comb_5.json,mean,5,0.7690216323889343,92.37794625113621,379.38400531187426,19.477782350972973
score_mlr\zafra23_m\mean\3\comb_9.json,mean,3,0.768937936991372,57.380750292673504,249.10385250449656,15.783024187540757
score_mlr\zafra22_m\mean\3\comb_21.json,mean,3,0.7689276069677259,88.38283015206737,632.2293657290192,25.144171605543484
score_mlr\zafra21_r\max\3\comb_10.json,max,3,0.7687701591578491,70.86188871019212,348.5091388182249,18.668399471251544
score_mlr\zafra22_m\mean\5\comb_12.json,mean,5,0.7686188989425117,92.39885120888788,379.1853234783058,19.472681466051505
score_mlr\zafra23_m\mean\5\comb_1.json,mean,5,0.7685398567617316,61.39452105905168,149.38493465806158,12.222312983149367
score_mlr\zafra21_r\max\2\comb_10.json,max,2,0.7682879896292262,68.88271939126841,522.4358329478738,22.856855272496997
score_mlr\zafra23_m\mean\4\comb_5.json,mean,4,0.7680538803835669,59.411300342208605,186.61309124944478,13.660640221067414
score_mlr\zafra22_m\mean\4\comb_32.json,mean,4,0.7675213203851661,90.45563978085588,473.3048142375191,21.7555697290951
score_mlr\zafra23_m\mean\4\comb_21.json,mean,4,0.7671729602586754,59.44162640255164,186.39905518785002,13.652803931348682
score_mlr\zafra21_r\max\2\comb_9.json,max,2,0.7664855104721106,68.96020801999595,521.2101471210351,22.830027313190737
score_mlr\zafra22_r\max\3\comb_7.json,max,3,0.7659876755210816,88.53454293016927,629.8120887617782,25.096057235386162
score_mlr\zafra23_m\mean\3\comb_20.json,mean,3,0.7659679928306993,57.48292263914841,248.14171434411196,15.752514540355516
score_mlr\zafra23_m\mean\4\comb_11.json,mean,4,0.7657534472672104,59.49025316749189,186.05415789070503,13.640167077081754
score_mlr\zafra23_m\max\5\comb_1.json,max,5,0.7652391819601096,61.50779713102851,148.74336599349633,12.196038946866985
score_mlr\zafra23_m\max\4\comb_3.json,max,4,0.7651800519152646,59.50981186585321,185.91484073878695,13.635059249551759
score_mlr\zafra21_r\mean\2\comb_20.json,mean,2,0.764692694432439,69.03669016300537,519.9910322140586,22.803311869420604
score_mlr\zafra23_m\max\4\comb_5.json,max,4,0.7646377473966043,59.52826615045505,185.7830776877687,13.6302266190907
score_mlr\zafra22_m\mean\3\comb_34.json,mean,3,0.7643159997937558,88.61996064529268,628.4375998304215,25.06865771896097
score_mlr\zafra22_r\mean\5\comb_16.json,mean,5,0.7630179086891713,92.68587242824862,376.4221682866579,19.40160220926761
score_mlr\zafra22_r\mean\4\comb_22.json,mean,4,0.7629232547567398,90.6906644376647,470.46934043332294,21.69030521761561
score_mlr\zafra22_m\mean\5\comb_8.json,mean,5,0.7626543626646693,92.70426710722181,376.24281891457025,19.39697963381336
score_mlr\zafra22_r\mean\4\comb_31.json,mean,4,0.762051621971658,90.73470255121907,469.93183354918915,21.677911189715424
score_mlr\zafra22_m\mean\4\comb_18.json,mean,4,0.7615516365802962,90.75989091367933,469.62350922451606,21.67079853684483
score_mlr\zafra22_m\max\2\comb_3.json,max,2,0.7612719923492908,86.77395586475268,938.9021238974588,30.64150981752464
score_mlr\zafra22_r\max\2\comb_8.json,max,2,0.7611920199458233,86.77797511722909,938.8034912665156,30.639900314239203
score_mlr\zafra22_m\mean\4\comb_28.json,mean,4,0.7611915596220384,90.77799824828232,469.4014617669237,21.665674736017888
score_mlr\zafra22_m\mean\3\comb_33.json,mean,3,0.7611915527875143,88.7779985917136,625.868610069734,25.01736616971767
score_mlr\zafra23_m\max\3\comb_9.json,max,3,0.7608831641374261,57.65487781262617,246.49444171535367,15.700141455265735
score_mlr\zafra22_m\mean\3\comb_27.json,mean,3,0.7605617975138037,88.8096018142649,625.3508112891276,25.00701524151028
score_mlr\zafra21_r\mean\2\comb_19.json,mean,2,0.7604480846404302,69.21546832117157,517.1046975554925,22.73993618186939
score_mlr\zafra22_m\mean\4\comb_4.json,mean,4,0.7600397938958983,90.8357347582975,468.691206235804,21.6492772682093
score_mlr\zafra22_m\mean\4\comb_7.json,mean,4,0.7595978633859745,90.85781462236537,468.4186824213509,21.642982290371883
score_mlr\zafra22_m\mean\4\comb_9.json,mean,4,0.759098323073695,90.88272398618574,468.11063256211196,21.635864497683283
score_mlr\zafra22_m\mean\3\comb_5.json,mean,3,0.7589155139878335,88.89182677503824,623.9972003899965,24.979935956483086
score_mlr\zafra22_m\mean\4\comb_25.json,mean,4,0.7587178433005387,90.90166181822026,467.8760033686656,21.630441589774943
score_mlr\zafra22_m\mean\4\comb_13.json,mean,4,0.7562142539288595,91.02553453404933,466.3321232561301,21.594724431122756
score_mlr\zafra22_r\mean\3\comb_27.json,mean,3,0.754170452117439,89.12571834976217,620.095705074339,24.90172092595889
score_mlr\zafra23_m\mean\3\comb_14.json,mean,3,0.7523981075647007,57.93383700009045,243.7456369298145,15.61235526529596
score_mlr\zafra23_r\mean\4\comb_22.json,mean,4,0.7521125942687247,59.9430566003081,182.7398568887292,13.518130672867798
score_mlr\zafra21_m\mean\3\comb_23.json,mean,3,0.7512479270994334,71.59233382435849,340.5657269517432,18.454422964475025
score_mlr\zafra23_r\mean\3\comb_16.json,mean,3,0.7506863859506121,57.98895231405201,243.19111044858371,15.594585933861268
score_mlr\zafra22_m\mean\3\comb_25.json,mean,3,0.7503476958873727,89.3108875332682,616.95254995184,24.83852954487926
score_mlr\zafra23_m\mean\4\comb_6.json,mean,4,0.750161372143787,60.00578129587702,182.26577088806073,13.500584094329428
score_mlr\zafra22_m\mean\5\comb_14.json,mean,5,0.7501455031118005,93.32060236972097,370.07178153515497,19.23724984334182
score_mlr\zafra22_m\mean\4\comb_16.json,mean,4,0.7501293865303259,91.32137639117298,462.57978836036773,21.50766812930606
score_mlr\zafra22_m\mean\4\comb_20.json,mean,4,0.7501256022140016,91.3215581310398,462.57745469863437,21.50761387738385
score_mlr\zafra23_m\mean\3\comb_21.json,mean,3,0.7499771519509311,58.01167797597985,242.96134818410368,15.587217461243803
score_mlr\zafra22_m\mean\3\comb_15.json,mean,3,0.7498581498249786,89.33439542977735,616.550034300538,24.830425576307345
score_mlr\zafra23_m\mean\3\comb_10.json,mean,3,0.7489389562595183,58.04482842264975,242.62501603823978,15.57642500826938
score_mlr\zafra22_m\mean\4\comb_34.json,mean,4,0.7481809532505932,91.41458667142493,461.3782545045326,21.4797172817645
score_mlr\zafra21_r\max\2\comb_8.json,max,2,0.7480854908043361,69.71866453893092,508.69813374694854,22.554337359961355
score_mlr\zafra21_r\max\2\comb_3.json,max,2,0.7474897325676229,69.74228584150477,508.2930181459835,22.54535469106626
score_mlr\zafra22_m\mean\3\comb_35.json,mean,3,0.7470777615242952,89.46704254211902,614.2639372533095,24.784348634840285
score_mlr\zafra22_m\mean\3\comb_28.json,mean,3,0.7468236324251962,89.47909374877729,614.054986660717,24.78013290240222
score_mlr\zafra23_m\mean\4\comb_35.json,mean,4,0.7462968882416583,60.128577385191164,181.32682206496543,13.465764815448301
score_mlr\zafra22_m\mean\5\comb_1.json,mean,5,0.7460353977895056,93.5163962891303,368.04412957615614,19.18447626535987
score_mlr\zafra22_m\mean\3\comb_31.json,mean,3,0.7453901683054929,89.54684515736366,612.8763606067387,24.756339806335237
score_mlr\zafra22_r\max\4\comb_2.json,max,4,0.7453852099837448,91.54707884543939,459.6542128233093,21.439547868910605
score_mlr\zafra22_r\max\3\comb_5.json,max,3,0.7453131250908704,89.55047572701208,612.8130139636047,24.75506037083337
score_mlr\zafra22_m\mean\4\comb_11.json,mean,4,0.7449816728521863,91.56608250288488,459.4053649255149,21.433743605014847
score_mlr\zafra22_m\mean\2\comb_21.json,mean,2,0.7445393655631332,87.58687743939079,918.2652175278643,30.302891240405827
score_mlr\zafra22_r\mean\5\comb_4.json,mean,5,0.7440535947518252,93.6096743547107,367.0664400775671,19.158978054102132
score_mlr\zafra21_m\mean\3\comb_20.json,mean,3,0.7433380415523778,71.9053655546407,336.9799121704113,18.357012615630335
score_mlr\zafra23_m\mean\4\comb_2.json,mean,4,0.7430227987571267,60.23115848766322,180.53132063552064,13.436194425339366
score_mlr\zafra23_r\mean\5\comb_13.json,mean,5,0.742743762655486,62.239840494178985,144.37081886616008,12.01544085192716
score_mlr\zafra22_m\mean\4\comb_1.json,mean,4,0.7426752330320836,91.67412519977385,457.983060369785,21.400538786904058
score_mlr\zafra22_r\mean\4\comb_24.json,mean,4,0.7426206364777133,91.67667096778344,457.9493924945899,21.39975215965339
score_mlr\zafra22_r\mean\6\comb_2.json,mean,6,0.7418333122160881,95.7133229737894,304.9759172443918,17.463559695674643
score_mlr\zafra22_r\max\3\comb_8.json,max,3,0.7416177334398932,89.72333923824131,609.7745808283568,24.69361417104343
score_mlr\zafra21_m\mean\3\comb_22.json,mean,3,0.7412285599065896,71.98721874574505,336.02361382432065,18.33094688837215
score_mlr\zafra22_r\max\2\comb_9.json,max,2,0.7407533907958913,87.76341475123432,913.595848648266,30.22574810733832
score_mlr\zafra22_r\max\3\comb_1.json,max,3,0.7407193219580296,89.7649916250652,609.0358869432689,24.67865245395844
score_mlr\zafra22_r\max\2\comb_2.json,max,2,0.7406082290308207,87.77013211459548,913.416815804679,30.222786367320253
score_mlr\zafra22_m\mean\3\comb_6.json,mean,3,0.7403491736029161,89.78211057420076,608.7315427401755,24.672485540378286
score_mlr\zafra22_r\max\2\comb_5.json,max,2,0.7402247064085294,87.78786156092919,912.9438045705197,30.214959946531778
score_mlr\zafra22_m\mean\4\comb_21.json,mean,4,0.7394257313029368,91.82471259145457,455.9792009701444,21.353669496602787
score_mlr\zafra22_r\mean\5\comb_7.json,mean,5,0.7392327362274306,93.83359713591392,364.6881498721991,19.096809939678383
score_mlr\zafra22_m\mean\3\comb_16.json,mean,3,0.7391608925181079,89.83690278770361,607.7545116259998,24.652677575184402
score_mlr\zafra22_r\mean\4\comb_27.json,mean,4,0.7390295975495068,91.84294154179479,455.7349184888626,21.34794881221291
score_mlr\zafra22_r\mean\5\comb_3.json,mean,5,0.7384650310780925,93.86887352513749,364.309415331859,19.086891190863405
score_mlr\zafra23_m\mean\3\comb_11.json,mean,3,0.7381003795563814,58.3829499470877,239.11376879378608,15.463303941712653
score_mlr\zafra22_m\mean\4\comb_5.json,mean,4,0.7380715767313444,91.88691281163032,455.14413898432906,21.334107410068253
score_mlr\zafra22_m\mean\3\comb_23.json,mean,3,0.7378930648814064,89.89508837554153,606.7120755691565,24.63152605035174
score_mlr\zafra22_m\mean\3\comb_26.json,mean,3,0.7378617409863844,89.89652238674438,606.6863203665827,24.63100323508124
score_mlr\zafra23_r\mean\4\comb_16.json,mean,4,0.7371891100349255,60.41073732072123,179.1139165787983,13.383344745570827
score_mlr\zafra23_r\mean\4\comb_15.json,mean,4,0.7369332414825889,60.41852220599304,179.05174851647274,13.38102195336637
score_mlr\zafra22_r\mean\5\comb_1.json,mean,5,0.7363669853593986,93.96475401805795,363.2743794439701,19.059758116092922
score_mlr\zafra23_r\mean\3\comb_30.json,mean,3,0.736235206224338,58.43972171581555,238.5095303497595,15.443753764864276
score_mlr\zafra22_m\mean\4\comb_2.json,mean,4,0.7359765158889648,91.98251418783352,453.8521847981951,21.303806814703215
score_mlr\zafra22_m\mean\3\comb_17.json,mean,3,0.7359642043085959,89.98307374230062,605.1261235426233,24.599311444482005
score_mlr\zafra22_m\mean\3\comb_10.json,mean,3,0.7354996222132297,90.00416969319276,604.7441338197667,24.591545982710535
score_mlr\zafra22_m\mean\3\comb_22.json,mean,3,0.7346108154953223,90.04442597063799,604.0133371850428,24.57668279457264
score_mlr\zafra22_m\mean\3\comb_20.json,mean,3,0.7343427458339785,90.05654105502653,603.7929243523823,24.572198199436336
score_mlr\zafra22_m\mean\2\comb_16.json,mean,2,0.7343414712020996,88.05659863126662,905.6878144825896,30.094647605223585
score_mlr\zafra22_r\mean\4\comb_17.json,mean,4,0.7338503626500575,92.07876190244185,452.5410569675355,21.273012409330644
score_mlr\zafra22_r\mean\4\comb_1.json,mean,4,0.7338355724520929,92.07942873575446,452.53193634545727,21.27279803752805
score_mlr\zafra23_r\mean\4\comb_13.json,mean,4,0.7329821886337083,60.53778245221845,178.0917661445963,13.345102702661988
score_mlr\zafra23_r\mean\4\comb_19.json,mean,4,0.7325556116436536,60.55055273474491,177.98812126654397,13.341218882341447
score_mlr\zafra22_r\mean\5\comb_12.json,mean,5,0.7316375667493205,94.17811869516979,360.94119959633144,18.998452557940908
score_mlr\zafra22_m\mean\3\comb_1.json,mean,3,0.7303097865413539,90.23734485059087,600.476935600669,24.504630901131097
score_mlr\zafra23_m\mean\4\comb_1.json,mean,4,0.7293039783403272,60.64723152908354,177.1980759873764,13.311576765634355
score_mlr\zafra22_r\mean\4\comb_13.json,mean,4,0.7292920289331563,92.28254524573677,449.7300845087798,21.20684051217389
score_mlr\zafra22_r\max\3\comb_3.json,max,3,0.7269011966652079,90.38806129819314,597.6743172580599,24.44737853550069
score_mlr\zafra22_r\max\2\comb_7.json,max,2,0.7267219358990227,88.39593545758609,896.2903876087946,29.93810928580485
score_mlr\zafra22_r\max\2\comb_4.json,max,2,0.7266496925719236,88.39910733806428,896.2012875053725,29.93662117716982
score_mlr\zafra22_m\mean\2\comb_12.json,mean,2,0.7249856211407447,88.47193813468745,894.1489327402519,29.902323199715635
score_mlr\zafra22_m\mean\3\comb_3.json,mean,3,0.7245250068284265,90.49201980499248,595.7205611700396,24.40738743024414
score_mlr\zafra22_r\mean\4\comb_11.json,mean,4,0.7239794361299143,92.51576197456828,446.45398561344723,21.129457769035323
score_mlr\zafra22_m\mean\4\comb_14.json,mean,4,0.7237008931854381,92.52786552906579,446.2822174643535,21.125392717399446
score_mlr\zafra22_m\mean\3\comb_8.json,mean,3,0.7235364659737384,90.53500467506737,594.9077609117406,24.39073104504538
score_mlr\zafra22_m\mean\3\comb_2.json,mean,3,0.7226491537408096,90.57345711070317,594.1781930757769,24.375770615013938
score_mlr\zafra23_r\mean\4\comb_33.json,mean,4,0.7222363922740307,60.853422889178944,175.48087343533086,13.246919394158434
score_mlr\zafra22_m\mean\2\comb_1.json,mean,2,0.7222020059165988,88.59278805282523,890.7158072971386,29.844862326657474
score_mlr\zafra21_m\mean\3\comb_33.json,mean,3,0.7220010986508033,72.70393834864781,327.3071647216975,18.09163245043679
score_mlr\zafra21_m\mean\2\comb_18.json,mean,2,0.7215928719490421,70.71861204927072,490.6831529253486,22.151369098214868
score_mlr\zafra23_m\mean\3\comb_35.json,mean,3,0.7212841156048606,58.880802948633374,233.66599995115794,15.286137509232276
score_mlr\zafra22_r\mean\5\comb_17.json,mean,5,0.7207661663074594,94.65465207068377,355.57797537834665,18.856775317597297
score_mlr\zafra22_r\mean\4\comb_32.json,mean,4,0.7207408343509581,92.6557406554237,444.45684784975754,21.082145238323292
score_mlr\zafra22_r\mean\4\comb_23.json,mean,4,0.7206743794832506,92.65859593697093,444.41586734800455,21.081173291541546
score_mlr\zafra23_r\max\4\comb_2.json,max,4,0.7199073182833852,60.92022396515635,174.91498123916625,13.22554275782912
score_mlr\zafra22_r\mean\3\comb_28.json,mean,3,0.7195859038953358,90.70526664169839,591.6595209806095,24.324052314131574
score_mlr\zafra21_r\mean\2\comb_21.json,mean,2,0.7195658679464834,70.79115547212072,489.3047902036086,22.1202348586901
score_mlr\zafra22_m\mean\3\comb_13.json,mean,3,0.7194097548766001,90.71280237052954,591.5146873429823,24.321074962735143
score_mlr\zafra22_r\mean\4\comb_3.json,mean,4,0.7192353107904436,92.72026050075422,443.5284416541069,21.060114948739166
score_mlr\zafra22_r\mean\3\comb_32.json,mean,3,0.7189932517780082,90.73060174680357,591.1722292396958,24.31403358638167
score_mlr\zafra22_m\mean\3\comb_24.json,mean,3,0.7175628293658851,90.79153099015089,589.9961041452834,24.289835407949628
score_mlr\zafra22_r\mean\4\comb_14.json,mean,4,0.7175443312766212,92.79231689875436,442.4856709539165,21.035343376182773
score_mlr\zafra22_m\mean\2\comb_8.json,mean,2,0.7173420955110381,88.80090571843819,884.7219177969471,29.744275378582465
score_mlr\zafra22_r\mean\3\comb_29.json,mean,3,0.7171849732532883,90.80757435644848,589.6854224527038,24.283439263265485
score_mlr\zafra23_m\mean\3\comb_32.json,mean,3,0.7164671732328707,59.017882789161774,232.1055113285654,15.235009397061933
score_mlr\zafra22_m\mean\3\comb_29.json,mean,3,0.7161769907809316,90.85026758090322,588.8566368643216,24.2663684317271
score_mlr\zafra22_m\mean\3\comb_18.json,mean,3,0.7161608410285725,90.85095037091186,588.8433581790486,24.266094827537632
score_mlr\zafra22_r\mean\3\comb_6.json,mean,3,0.7157796453543744,90.86705554534285,588.529930624708,24.25963583042227
score_mlr\zafra22_m\mean\4\comb_15.json,mean,4,0.7155407311056762,92.87713844979162,441.25011751516706,21.005954334787244
score_mlr\zafra22_m\mean\3\comb_9.json,mean,3,0.7154918934714025,90.87919850327812,588.2933346320422,24.254759009976624
score_mlr\zafra22_m\mean\2\comb_10.json,mean,2,0.7154671792523581,88.88024085582082,882.4095210779085,29.705378655689756
score_mlr\zafra22_r\mean\5\comb_5.json,mean,5,0.7146292411977355,94.91552845274846,352.55042565754957,18.776326202363165
score_mlr\zafra22_m\mean\3\comb_19.json,mean,3,0.7144651692711488,90.92242578642096,587.4491391785001,24.237350085735446
score_mlr\zafra22_m\mean\2\comb_7.json,mean,2,0.7144649728167933,88.92243404268673,881.1734664740452,29.68456613248786
score_mlr\zafra23_r\mean\3\comb_15.json,mean,3,0.7143298024299454,59.07796344952119,231.4130922455344,15.212267820595796
score_mlr\zafra23_r\mean\3\comb_34.json,mean,3,0.7135781588761064,59.09898507360957,231.16959105257197,15.204262265975682
score_mlr\zafra22_r\mean\4\comb_2.json,mean,4,0.713285596003121,92.97189688539362,439.85945086859135,20.97282648735242
score_mlr\zafra22_r\mean\4\comb_25.json,mean,4,0.7131524641700595,92.97746762471398,439.7773529048701,20.970869149963004
score_mlr\zafra22_m\mean\2\comb_9.json,mean,2,0.7126665517949204,88.99777811933427,878.955413880402,29.647182224967047
score_mlr\zafra23_m\max\4\comb_2.json,max,4,0.7121979853877058,61.137441884691654,173.04185426216915,13.154537402059
score_mlr\zafra22_m\mean\2\comb_11.json,mean,2,0.7116383587671132,89.04064223153193,877.6873091461064,29.625787907600134
score_mlr\zafra22_r\max\3\comb_2.json,max,3,0.7115251747195419,91.04535139493312,585.0318103249568,24.187430833491945
score_mlr\zafra22_m\mean\3\comb_30.json,mean,3,0.7111973985984213,91.05897851317589,584.7623055142576,24.181859016921294
score_mlr\zafra22_r\max\2\comb_1.json,max,2,0.7108843484623619,89.07197897468072,876.7573631035798,29.610088873618395
score_mlr\zafra2122_2223_r\mean\7\comb_1.json,mean,7,0.7108195086755441,165.53510245931255,404.91325583481887,20.12245650597409
score_mlr\zafra22_r\max\2\comb_3.json,max,2,0.7107344478319703,89.07819912012616,876.5724856594301,29.60696684328589
score_mlr\zafra2122_2223_r\mean\6\comb_7.json,mean,6,0.7105745542288864,163.55372998386053,472.2360058312808,21.73099182806162
score_mlr\zafra22_m\mean\3\comb_7.json,mean,3,0.7104829786506632,91.08862662953517,584.1748935572122,24.169710249757074
score_mlr\zafra22_m\mean\2\comb_2.json,mean,2,0.7104658440015114,89.08933681128741,876.2412076018641,29.60137171824752
score_mlr\zafra23_m\mean\4\comb_3.json,mean,4,0.7101216578496305,61.19495013000252,172.5373715556524,13.135348170324699
score_mlr\zafra2122_2223_r\mean\6\comb_4.json,mean,6,0.7098671566644466,163.60743555390843,471.7658811999135,21.7201722184681
