Fecha,RH12
2021-10-30,42.020447
2021-10-31,50.19793
2021-11-01,51.201817
2021-11-02,50.754654
2021-11-03,47.651546
2021-11-04,57.45552
2021-11-05,51.486393
2021-11-06,50.302826
2021-11-07,49.71148
2021-11-08,51.578285
2021-11-09,55.588573
2021-11-10,53.423325
2021-11-11,52.88471
2021-11-12,47.025574
2021-11-13,68.10519
2021-11-14,51.54395
2021-11-15,51.110516
2021-11-16,50.067192
2021-11-17,45.119617
2021-11-18,51.575497
2021-11-19,47.171364
2021-11-20,44.278614
2021-11-21,48.323963
2021-11-22,51.598137
2021-11-23,40.856884
2021-11-24,47.338913
2021-11-25,56.915142
2021-11-26,51.14366
2021-11-27,51.341164
2021-11-28,54.211998
2021-11-29,43.17288
2021-11-30,45.544113
2021-12-01,50.728916
2021-12-02,50.9178
2021-12-03,49.84437
2021-12-04,54.73993
2021-12-05,53.732964
2021-12-06,55.893837
2021-12-07,46.677696
2021-12-08,57.042778
2021-12-09,49.856323
2021-12-10,60.002136
2021-12-11,52.47779
2021-12-12,24.776205
2021-12-13,46.225246
2021-12-14,53.724014
2021-12-15,56.818943
2021-12-16,53.352806
2021-12-17,54.78618
2021-12-18,61.86934
2021-12-19,56.70264
2021-12-20,59.78894
2021-12-21,55.28839
2021-12-22,56.963524
2021-12-23,52.349026
2021-12-24,56.679962
2021-12-25,58.41149
2021-12-26,65.3455
2021-12-27,57.339077
2021-12-28,54.429955
2021-12-29,28.840885
2021-12-30,38.965508
2021-12-31,59.187298
2022-01-01,39.172787
2022-01-02,27.744202
2022-01-03,26.34281
2022-01-04,31.571438
2022-01-05,45.719208
2022-01-06,52.25397
2022-01-07,60.66942
2022-01-08,56.156437
2022-01-09,59.77244
2022-01-10,33.54849
2022-01-11,42.7877
2022-01-12,49.423836
2022-01-13,50.138622
2022-01-14,51.629692
2022-01-15,23.679024
2022-01-16,20.861502
2022-01-17,32.528767
2022-01-18,46.51891
2022-01-19,51.945477
2022-01-20,42.282467
2022-01-21,46.62217
2022-01-22,49.77859
2022-01-23,63.395496
2022-01-24,52.782204
2022-01-25,47.480373
2022-01-26,55.2735
2022-01-27,64.10484
2022-01-28,60.871563
2022-01-29,37.285877
2022-01-30,45.3459
2022-01-31,46.381187
2022-02-01,44.348858
2022-02-02,46.42718
2022-02-03,46.703857
2022-02-04,35.380455
2022-02-05,30.893915
2022-02-06,29.522623
2022-02-07,44.625923
2022-02-08,71.67976
2022-02-09,40.29321
2022-02-10,50.943874
2022-02-11,55.36641
2022-02-12,48.469486
2022-02-13,26.890999
2022-02-14,32.742233
2022-02-15,39.3084
2022-02-16,45.562824
2022-02-17,38.40295
2022-02-18,24.550402
2022-02-19,30.406597
2022-02-20,35.766994
2022-02-21,45.400917
2022-02-22,44.170006
2022-02-23,43.662792
2022-02-24,48.409634
2022-02-25,61.672424
2022-02-26,55.191265
2022-02-27,49.66549
2022-02-28,35.686424
2022-03-01,40.573654
2022-03-02,45.03621
2022-03-03,46.64517
2022-03-04,49.81445
2022-03-05,42.561966
2022-03-06,47.655605
2022-03-07,44.812077
2022-03-08,44.42261
2022-03-09,44.64684
2022-03-10,44.954773
2022-03-11,37.483307
2022-03-12,23.29783
2022-03-13,35.302116
2022-03-14,34.64108
2022-03-15,18.92172
2022-03-16,21.792847
2022-03-17,30.49286
2022-03-18,20.146467
2022-03-19,20.11651
2022-03-20,40.82447
2022-03-21,36.74507
2022-03-22,14.022456
2022-03-23,18.20848
2022-03-24,21.982548
2022-03-25,21.272724
2022-03-26,24.15276
2022-03-27,30.679047
2022-03-28,37.11768
2022-03-29,39.510677
2022-03-30,21.819191
2022-03-31,18.458523
2022-04-01,36.321796
2022-04-02,42.00664
2022-04-03,39.864315
2022-04-04,39.03192
2022-04-05,32.542145
2022-04-06,22.488798
2022-04-07,19.058012
2022-04-08,25.675898
2022-04-09,31.67132
2022-04-10,35.331444
2022-04-11,31.83434
2022-04-12,37.523132
2022-04-13,28.219778
2022-04-14,30.385029
2022-04-15,39.483273
2022-04-16,45.022915
2022-04-17,39.856796
2022-04-18,40.74221
2022-04-19,40.961624
2022-04-20,42.127514
2022-04-21,47.965313
2022-04-22,49.92006
2022-04-23,37.982376
2022-04-24,44.44235
2022-04-25,49.447468
2022-04-26,59.965645
2022-04-27,49.009647
2022-04-28,50.43849
2022-04-29,47.444946
2022-04-30,45.096203
2022-05-01,57.867
2022-05-02,55.81627
2022-05-03,50.903183
2022-05-04,52.296963
2022-05-05,47.01194
2022-05-06,45.929024
2022-05-07,44.25519
2022-05-08,46.11747
2022-05-09,45.18852
2022-05-10,53.335327
2022-05-11,55.483044
2022-05-12,45.48624
2022-05-13,40.201073
2022-05-14,41.879284
2022-05-15,37.94788
2022-05-16,39.70103
2022-05-17,33.692314
2022-05-18,44.468624
2022-05-19,44.074486
2022-05-20,41.308685
2022-05-21,44.27536
2022-05-22,46.137638
2022-05-23,48.473083
2022-05-24,54.04297
2022-05-25,46.592983
2022-05-26,50.988354
2022-05-27,42.718117
2022-05-28,43.35329
2022-05-29,43.61157
2022-05-30,42.21311
2022-05-31,47.441162
2022-06-01,47.694477
2022-06-02,52.326508
2022-06-03,43.092113
2022-06-04,40.028446
2022-06-05,39.87477
2022-06-06,38.81815
2022-06-07,43.21352
2022-06-08,42.41489
2022-06-09,53.559338
2022-06-10,40.766483
2022-06-11,47.93146
2022-06-12,47.413456
2022-06-13,49.6351
2022-06-14,58.263836
2022-06-15,59.823147
2022-06-16,54.72585
2022-06-17,47.274704
2022-06-18,46.85793
2022-06-19,51.481194
2022-06-20,48.359833
2022-06-21,50.914547
2022-06-22,61.422802
2022-06-23,51.820423
2022-06-24,47.64726
2022-06-25,48.843395
2022-06-26,53.181072
2022-06-27,49.223225
2022-06-28,45.032673
2022-06-29,46.346416
2022-06-30,48.857307
2022-07-01,52.44996
2022-07-02,52.04195
2022-07-03,53.951714
2022-07-04,55.642494
2022-07-05,51.535645
2022-07-06,43.05885
2022-07-07,52.664307
2022-07-08,53.2206
2022-07-09,44.63862
2022-07-10,45.417698
2022-07-11,43.41445
2022-07-12,52.774494
2022-07-13,52.037216
2022-07-14,55.52088
2022-07-15,56.457726
2022-07-16,50.48773
2022-07-17,48.058807
2022-07-18,49.894646
2022-07-19,49.66574
2022-07-20,49.673496
2022-07-21,49.30931
2022-07-22,53.646988
2022-07-23,51.419514
2022-07-24,52.19859
2022-07-25,50.931606
2022-07-26,47.3457
2022-07-27,56.258575
2022-07-28,48.610653
2022-07-29,56.1651
2022-07-30,48.082584
2022-07-31,47.704674
2022-08-01,53.844143
2022-08-02,56.11313
2022-08-03,50.555088
2022-08-04,53.27605
2022-08-05,57.71891
2022-08-06,53.957558
2022-08-07,47.335
2022-08-08,46.536366
2022-08-09,49.857155
2022-08-10,46.258533
2022-08-11,45.30213
2022-08-12,42.233215
2022-08-13,50.160606
2022-08-14,62.176304
2022-08-15,56.640755
2022-08-16,62.494637
2022-08-17,54.368298
2022-08-18,51.02386
2022-08-19,53.80122
2022-08-20,50.500607
2022-08-21,67.3809
2022-08-22,56.621246
2022-08-23,49.33635
2022-08-24,50.72503
2022-08-25,44.34293
2022-08-26,50.867916
2022-08-27,48.899445
2022-08-28,47.741306
2022-08-29,57.33405
2022-08-30,52.450775
2022-08-31,50.727722
2022-09-01,58.286983
2022-09-02,59.40775
2022-09-03,67.3613
2022-09-04,61.001682
2022-09-05,69.70026
2022-09-06,59.28624
2022-09-07,58.544876
2022-09-08,50.87928
2022-09-09,54.07341
2022-09-10,59.30117
2022-09-11,53.423496
2022-09-12,47.17769
2022-09-13,48.64906
2022-09-14,47.653503
2022-09-15,69.631096
2022-09-16,55.71603
2022-09-17,66.97399
2022-09-18,64.99675
2022-09-19,64.360565
2022-09-20,58.27749
2022-09-21,54.836494
2022-09-22,55.786922
2022-09-23,52.451107
2022-09-24,56.45162
2022-09-25,54.3955
2022-09-26,60.776295
2022-09-27,55.371933
2022-09-28,61.3884
2022-09-29,46.277203
2022-09-30,42.415485
2022-10-01,45.504436
2022-10-02,50.263702
2022-10-03,51.126335
2022-10-04,59.899986
2022-10-05,56.730705
2022-10-06,62.1735
2022-10-07,55.419323
2022-10-08,58.44311
2022-10-09,44.422726
2022-10-10,54.695053
2022-10-11,53.906055
2022-10-12,45.311222
2022-10-13,42.40971
2022-10-14,46.274944
2022-10-15,52.78707
2022-10-16,49.33731
2022-10-17,54.701363
2022-10-18,69.443855
2022-10-19,42.60519
2022-10-20,47.644794
2022-10-21,53.49093
2022-10-22,50.685825
2022-10-23,54.314407
2022-10-24,59.240067
2022-10-25,26.239584
2022-10-26,40.350994
2022-10-27,50.386665
2022-10-28,56.930195
2022-10-29,32.712128
2022-10-30,46.622086
2022-10-31,67.868225
2022-11-01,58.05607
2022-11-02,60.133236
2022-11-03,56.54805
2022-11-04,52.888943
2022-11-05,34.201756
2022-11-06,48.15539
2022-11-07,58.89723
2022-11-08,55.189476
2022-11-09,58.52486
2022-11-10,55.31657
2022-11-11,57.793125
2022-11-12,48.80488
2022-11-13,37.97978
2022-11-14,48.826794
2022-11-15,41.30245
2022-11-16,44.150795
2022-11-17,76.87532
2022-11-18,73.57572
2022-11-19,59.9946
2022-11-20,84.150734
2022-11-21,71.139336
2022-11-22,72.66051
2022-11-23,58.92161
2022-11-24,59.285652
2022-11-25,63.79569
2022-11-26,67.06972
2022-11-27,55.98663
2022-11-28,61.7061
2022-11-29,56.96027
2022-11-30,50.987194
2022-12-01,80.83679
2022-12-02,64.2757
2022-12-03,57.505005
2022-12-04,63.662727
2022-12-05,56.169643
2022-12-06,60.863605
2022-12-07,60.78939
2022-12-08,54.728813
2022-12-09,55.667538
2022-12-10,59.73918
2022-12-11,61.19023
2022-12-12,56.400433
2022-12-13,57.111412
2022-12-14,49.297676
2022-12-15,35.87052
2022-12-16,60.18953
2022-12-17,49.290504
2022-12-18,64.20083
2022-12-19,61.786358
2022-12-20,36.74568
2022-12-21,58.645397
2022-12-22,53.65034
2022-12-23,40.945724
2022-12-24,39.798515
2022-12-25,47.68309
2022-12-26,47.75408
2022-12-27,47.013874
2022-12-28,51.24825
2022-12-29,54.58378
2022-12-30,49.20306
2022-12-31,45.136955
2023-01-01,57.780945
2023-01-02,66.35416
2023-01-03,33.065586
2023-01-04,32.675835
2023-01-05,47.060257
2023-01-06,50.544792
2023-01-07,53.54344
2023-01-08,53.73729
2023-01-09,57.265644
2023-01-10,55.94314
2023-01-11,56.934456
2023-01-12,51.439796
2023-01-13,28.480236
2023-01-14,39.472595
2023-01-15,43.82106
2023-01-16,51.854645
2023-01-17,55.826214
2023-01-18,52.899853
2023-01-19,35.31822
2023-01-20,49.22437
2023-01-21,53.599133
2023-01-22,53.293365
2023-01-23,64.07041
2023-01-24,48.64511
2023-01-25,27.224392
2023-01-26,45.369015
2023-01-27,60.17811
2023-01-28,48.696934
2023-01-29,50.906734
2023-01-30,60.377926
2023-01-31,56.96058
2023-02-01,76.174675
2023-02-02,72.021065
2023-02-03,46.1166
2023-02-04,39.07053
2023-02-05,44.199226
2023-02-06,47.832767
2023-02-07,51.786953
2023-02-08,56.858097
2023-02-09,40.03902
2023-02-10,70.051636
2023-02-11,26.284042
2023-02-12,34.112373
2023-02-13,43.18519
2023-02-14,39.763023
2023-02-15,48.70451
2023-02-16,37.981075
2023-02-17,20.636238
2023-02-18,22.963932
2023-02-19,38.88238
2023-02-20,44.856327
2023-02-21,42.613636
2023-02-22,31.153938
2023-02-23,30.164648
2023-02-24,49.04948
2023-02-25,53.082695
2023-02-26,48.37207
2023-02-27,46.764267
2023-02-28,49.35987
2023-03-01,45.69243
2023-03-02,27.663921
2023-03-03,14.915763
2023-03-04,23.782312
2023-03-05,40.55477
2023-03-06,42.633244
2023-03-07,45.11009
2023-03-08,42.161232
2023-03-09,42.36793
