Fecha,srf,srf_arima
2021-01-20,3511265.0,13328869.334269393
2021-01-21,14432884.0,4856988.092976205
2021-01-22,16278118.0,12827044.678498708
2021-01-23,15234610.0,16006807.55467398
2021-01-24,14559910.0,15388040.199194934
2021-01-25,18291220.0,14659113.221630137
2021-01-26,18496988.0,17742593.98413999
2021-01-27,17701492.0,18466733.29641561
2021-01-28,7744738.5,17818456.230019104
2021-01-29,13736354.0,9208710.671597967
2021-01-30,18619426.0,12855388.29617746
2021-01-31,17472030.0,17901452.865492932
2021-02-01,13686055.0,17640735.17220325
2021-02-02,19062678.0,14242718.57938515
2021-02-03,19217382.0,18272136.539957467
2021-02-04,19317716.0,19194635.393806033
2021-02-05,19551060.0,19302963.582571458
2021-02-06,19552322.0,19516750.712097134
2021-02-07,18933650.0,19552136.444248263
2021-02-08,19758678.0,19024615.2520118
2021-02-09,18177556.0,19637371.58895054
2021-02-10,17718774.0,18410033.24350124
2021-02-11,16055367.0,17786230.13224532
2021-02-12,8329076.0,16299942.860800536
2021-02-13,10337561.0,9465096.391954852
2021-02-14,15476512.0,10042247.256712899
2021-02-15,13907897.0,14720916.187046958
2021-02-16,14810833.0,14138535.300722333
2021-02-17,21333026.0,14678071.535458975
2021-02-18,14862983.0,20374047.85016521
2021-02-19,13866667.0,15814293.374515371
2021-02-20,21676770.0,14013158.413904924
2021-02-21,21875184.0,20528426.471226912
2021-02-22,14269215.0,21846010.577713765
2021-02-23,19635068.0,15387544.077247601
2021-02-24,21479122.0,18846110.08626984
2021-02-25,20525448.0,21207985.05371285
2021-02-26,21297436.0,20665669.62914614
2021-02-27,21194188.0,21183928.22371453
2021-02-28,21042962.0,21209368.871834695
2021-03-01,19508576.0,21065197.22512856
2021-03-02,6287462.5,19734181.505297437
2021-03-03,22040282.0,8231403.588984297
2021-03-04,22042094.0,19724096.37059722
2021-03-05,20505918.0,22041827.57605218
2021-03-06,20605780.0,20731786.69451741
2021-03-07,16550995.0,20591096.982187003
2021-03-08,8060535.0,17147182.542637553
2021-03-09,14578054.0,9308913.516558202
2021-03-10,22140950.0,13619763.082798824
2021-03-11,22309564.0,21028954.078770295
2021-03-12,19169106.0,22284772.163610578
2021-03-13,17694934.0,19630857.224239126
2021-03-14,22981502.0,17911686.05519037
2021-03-15,20969262.0,22204201.60431778
2021-03-16,23187702.0,21265127.852516714
2021-03-17,24201428.0,22861517.925606694
2021-03-18,24390628.0,24052376.74010637
2021-03-19,24860468.0,24362809.340547767
2021-03-20,23161358.0,24791385.975914177
2021-03-21,23291760.0,23411183.382990934
2021-03-22,24648178.0,23272586.591808192
2021-03-23,25256148.0,24448739.678557716
2021-03-24,25442190.0,25166756.296050876
2021-03-25,25386726.0,25414835.67102636
2021-03-26,25288114.0,25394881.042959083
2021-03-27,25343956.0,25302613.226458263
2021-03-28,19325062.0,25335745.378535245
2021-03-29,13776429.0,20210038.545798585
2021-03-30,24688644.0,14592261.62078449
2021-03-31,23952122.0,23084187.377618626
2021-04-01,11653948.0,24060415.10093593
2021-04-02,7722753.0,13462186.448151767
2021-04-03,19695392.0,8300768.7238124935
2021-04-04,20086086.0,17935017.966778375
2021-04-05,25841184.0,20028641.05636347
2021-04-06,25696840.0,24994994.193571717
2021-04-07,24612012.0,25718063.343445946
2021-04-08,25140462.0,24771517.606216952
2021-04-09,25651144.0,25062762.366873506
2021-04-10,24757752.0,25576056.85070621
2021-04-11,25901064.0,24889110.180789378
2021-04-12,25198348.0,25732959.31091093
2021-04-13,25001486.0,25301670.500505473
2021-04-14,25164636.0,25030431.2269402
2021-04-15,21951230.0,25140647.55238038
2021-04-16,25672154.0,22423706.993635118
2021-04-17,16215244.0,25125055.069748186
2021-04-18,8321855.0,17605722.640382785
2021-04-19,18202458.0,9482444.326189257
2021-04-20,22940266.0,16749682.471248847
2021-04-21,14969614.0,22243651.479375962
2021-04-22,20287102.0,16141563.54334178
2021-04-23,26105844.0,19505255.34136713
2021-04-24,25642798.0,25250296.41998727
2021-04-25,26018316.0,25710881.081314582
2021-04-26,25845848.0,25963102.430443004
2021-04-27,25070538.0,25871206.501894332
2021-04-28,26389520.0,25184534.220189806
2021-04-29,24822286.0,26195586.009082314
2021-04-30,15006085.0,25052721.248033624
2021-05-01,14484039.0,16449391.304089196
2021-05-02,25898280.0,14560797.033257931
2021-05-03,28345286.0,24220008.94669808
2021-05-04,27386268.0,27985495.16177816
2021-05-05,20679756.0,27527275.373945888
2021-05-06,22164528.0,21665835.140805066
2021-05-07,21076028.0,21946217.3941215
2021-05-08,24510676.0,21236073.511700615
2021-05-09,25662978.0,24005669.11284199
2021-05-10,22681608.0,25493551.483487695
2021-05-11,20220188.0,23119968.025005843
2021-05-12,13301388.0,20582098.173091527
2021-05-13,21451562.0,14318680.500095742
2021-05-14,19613666.0,20253216.78339086
2021-05-15,21939136.0,19883897.5165572
2021-05-16,22571016.0,21597214.974649124
2021-05-17,26089860.0,22478108.73501756
2021-05-18,22612286.0,25572473.51531958
2021-05-19,26584010.0,23123604.42931259
2021-05-20,27284956.0,26000035.17233476
2021-05-21,26394408.0,27181893.748052824
2021-05-22,23697696.0,26525348.01869909
2021-05-23,23912774.0,24094201.881441608
2021-05-24,25105244.0,23881150.418405563
2021-05-25,22412512.0,24929911.458578195
2021-05-26,22183384.0,22808432.68976814
2021-05-27,24506090.0,22217073.396421626
2021-05-28,27275894.0,24164575.374092706
2021-05-29,18804076.0,26868641.176398337
2021-05-30,19168984.0,20049713.52581027
2021-05-31,22585958.0,19115330.451461967
2021-06-01,21641430.0,22083549.775564816
2021-06-02,18492634.0,21780306.864561837
2021-06-03,11712114.0,18955611.186091732
2021-06-04,19419436.0,12709074.76526987
2021-06-05,24937568.0,18286204.67861148
2021-06-06,27546252.0,24126220.035304055
2021-06-07,27189198.0,27162689.146857873
2021-06-08,26031614.0,27241696.75069798
2021-06-09,24909676.0,26201817.14526086
2021-06-10,23563798.0,25074638.003956236
2021-06-11,26402984.0,23761686.592739183
2021-06-12,21143664.0,25985529.726979125
2021-06-13,18505254.0,21916958.03821523
2021-06-14,23880658.0,18893187.55859074
2021-06-15,24557514.0,23090295.773286603
2021-06-16,23741696.0,24457993.77504122
2021-06-17,21357406.0,23861648.23634779
2021-06-18,20598410.0,21707975.511339143
2021-06-19,15891733.0,20710007.522460926
2021-06-20,25326968.0,16583770.23369271
2021-06-21,24461686.0,23939676.301708266
2021-06-22,14896197.0,24588911.08080416
2021-06-23,22051944.0,16302640.345587142
2021-06-24,24156232.0,20999812.451800514
2021-06-25,23484214.0,23846832.046186987
2021-06-26,24853230.0,23583022.878899425
2021-06-27,22561178.0,24651939.355768185
2021-06-28,17818498.0,22898185.473756928
2021-06-29,19720292.0,18515828.86580824
2021-06-30,11714808.0,19440665.36345507
2021-07-01,20766914.0,12891878.9997162
2021-07-02,24225158.0,19435954.940065958
2021-07-03,23339688.0,23716681.720196985
2021-07-04,24958098.0,23469881.384699628
2021-07-05,22520868.0,24720138.186870564
2021-07-06,18264912.0,22879221.442794755
2021-07-07,8730634.0,18890678.335135784
2021-07-08,16644286.0,10132488.29600911
2021-07-09,13609025.0,15480717.342433996
2021-07-10,21274984.0,14055308.784924135
2021-07-11,24293280.0,20147834.408056103
2021-07-12,21613512.0,23849490.631342288
2021-07-13,18486702.0,22007526.552869942
2021-07-14,24532632.0,18946446.516711622
2021-07-15,21270692.0,23643680.26774819
2021-07-16,21670932.0,21750305.097323567
2021-07-17,25022754.0,21612083.478545655
2021-07-18,25573374.0,24529925.275039617
2021-07-19,26132352.0,25492414.643405978
2021-07-20,27399772.0,26050163.7408917
2021-07-21,24458260.0,27213419.328948468
2021-07-22,22188030.0,24890759.580352318
2021-07-23,25064514.0,22521828.91780256
2021-07-24,28806266.0,24641575.68702009
2021-07-25,27921832.0,28256104.6646791
2021-07-26,27283146.0,28051873.058424823
2021-07-27,26125660.0,27377053.972150683
2021-07-28,24742432.0,26295848.736018647
2021-07-29,22868010.0,24945812.278418574
2021-07-30,23749246.0,23143612.046975553
2021-07-31,25331572.0,23619675.153377123
2021-08-01,27040268.0,25098917.72866588
2021-08-02,26207122.0,26789033.157867897
2021-08-03,24319584.0,26329622.02562363
2021-08-04,21386042.0,24597114.532902487
2021-08-05,24379832.0,21817369.72667455
2021-08-06,25849558.0,23939645.82409354
2021-08-07,25268854.0,25633459.65390014
2021-08-08,24028970.0,25354236.699886627
2021-08-09,24557376.0,24211273.968056414
2021-08-10,25040512.0,24479682.836329192
2021-08-11,26347558.0,24969475.024032164
2021-08-12,26601338.0,26155378.99597038
2021-08-13,27050056.0,26564023.94399689
2021-08-14,26577624.0,26984079.608709898
2021-08-15,24476820.0,26647087.133838993
2021-08-16,25056386.0,24785707.6905491
2021-08-17,25098184.0,24971170.62376272
2021-08-18,25243278.0,25092038.31116393
2021-08-19,25395554.0,25221944.381741215
2021-08-20,21037412.0,25373164.390133467
2021-08-21,13783249.0,21678203.0578355
2021-08-22,19668346.0,14849850.956173329
2021-08-23,25768852.0,18803042.039712675
2021-08-24,25303090.0,24871875.790167503
2021-08-25,23917194.0,25371572.423170146
2021-08-26,24696306.0,24120966.562686116
2021-08-27,27161912.0,24581750.760025643
2021-08-28,26363508.0,26799386.346419748
2021-08-29,19737146.0,26480899.802226752
2021-08-30,23700182.0,20711440.43913965
2021-08-31,23591068.0,23117484.59576669
2021-09-01,23538184.0,23607111.367904183
2021-09-02,22006750.0,23545959.697602917
2021-09-03,18861086.0,22231921.4636341
2021-09-04,18813048.0,19323602.678473316
2021-09-05,23823050.0,18820111.17527889
2021-09-06,22175282.0,23086413.956168026
2021-09-07,24670050.0,22417558.410403214
2021-09-08,22590864.0,24303236.56763039
2021-09-09,21862334.0,22896573.129343826
2021-09-10,22192906.0,21969452.012530316
2021-09-11,20113938.0,22144300.97942683
2021-09-12,20598676.0,20419615.07613156
2021-09-13,18661232.0,20527403.47703194
2021-09-14,22568890.0,18946100.365981888
2021-09-15,20826058.0,21994334.99388057
2021-09-16,15741785.0,21082311.963480208
2021-09-17,20306034.0,16489341.337997813
2021-09-18,21226520.0,19634938.394364703
2021-09-19,23669572.0,21091178.10483854
2021-09-20,23869572.0,23310362.530591447
2021-09-21,21454782.0,23840165.383242883
2021-09-22,15360479.0,21809836.020394605
2021-09-23,19473582.0,16256543.163613774
2021-09-24,17439526.0,18868819.78198224
2021-09-25,17676472.0,17738599.526272584
2021-09-26,20554784.0,17641633.09892934
2021-09-27,23711740.0,20131576.91054293
2021-09-28,21756816.0,23247563.02394458
2021-09-29,19664698.0,22044254.50428646
2021-09-30,15994822.0,19972308.56118334
2021-10-01,18992626.0,16534415.185390726
2021-10-02,8528112.0,18551849.633295223
2021-10-03,14822646.0,10066741.763737481
2021-10-04,14368995.0,13897141.254986754
2021-10-05,18428724.0,14435696.705492416
2021-10-06,22231666.0,17831809.52579621
2021-10-07,22610874.0,21672507.71028226
2021-10-08,23179682.0,22555117.878363833
2021-10-09,22513330.0,23096048.405678086
2021-10-10,22859642.0,22611305.789446697
2021-10-11,21357050.0,22808722.678688046
2021-10-12,21718190.0,21577980.73543156
2021-10-13,17997758.0,21665090.47212167
2021-10-14,17479472.0,18544784.58997459
2021-10-15,18339158.0,17555677.188862897
2021-10-16,14734945.0,18212755.7163327
2021-10-17,17773986.0,15264883.552010113
2021-10-18,21691580.0,17327146.430019155
2021-10-19,21550322.0,21115564.073160075
2021-10-20,20736950.0,21571091.599349383
2021-10-21,19112872.0,20856542.593424853
2021-10-22,18442018.0,19351665.196648333
2021-10-23,19852580.0,18540655.732389897
2021-10-24,18485918.0,19645180.71926923
2021-10-25,13147676.0,18686862.52835258
2021-10-26,19900376.0,13932574.183253756
