Fecha,srf,srf_arima
2020-03-10,15000684.0,16609899.882239036
2020-03-11,19130492.0,15348518.760511935
2020-03-12,22102906.0,18523157.44143115
2020-03-13,22803976.0,21665779.20268306
2020-03-14,18166518.0,22700875.798010983
2020-03-15,15293389.0,18848508.181459185
2020-03-16,15583127.0,15715914.825153703
2020-03-17,19732902.0,15540517.779346008
2020-03-18,17861206.0,19122631.07026548
2020-03-19,23082452.0,18136459.87716211
2020-03-20,16479040.0,22314609.249298424
2020-03-21,17468256.0,17450145.75408548
2020-03-22,19463146.0,17322780.698802162
2020-03-23,24466536.0,19169775.064222015
2020-03-24,24622860.0,23730731.41610704
2020-03-25,25202458.0,24599870.803520717
2020-03-26,25278404.0,25117221.617224485
2020-03-27,25016316.0,25267235.28940012
2020-03-28,24156920.0,25054858.978217434
2020-03-29,16727299.0,24283303.81500928
2020-03-30,18307026.0,17819908.04874243
2020-03-31,19144460.0,18074709.437049787
2020-04-01,21484516.0,19021305.943268903
2020-04-02,23622256.0,21140384.534860123
2020-04-03,15979216.0,23307877.37047655
2020-04-04,17659782.0,17103210.70496548
2020-04-05,11579288.0,17412635.931767333
2020-04-06,15963156.0,12473492.800651882
2020-04-07,17228526.0,15318459.070601802
2020-04-08,22725070.0,17042439.15761501
2020-04-09,24324466.0,21916741.592506416
2020-04-10,19489298.0,24089256.890124485
2020-04-11,22014226.0,20200363.653145675
2020-04-12,25487738.0,21642907.03497835
2020-04-13,26742332.0,24976919.124835923
2020-04-14,26007926.0,26557829.889206197
2020-04-15,7747483.5,26115928.634461533
2020-04-16,8709733.0,10432886.256014178
2020-04-17,24865154.0,8568223.424902176
2020-04-18,19834972.0,22489318.25133349
2020-04-19,26303590.0,20574716.647811953
2020-04-20,25063480.0,25352307.21455803
2020-04-21,26112090.0,25245852.07623861
2020-04-22,25714798.0,25957880.145338263
2020-04-23,25230238.0,25773224.24195675
2020-04-24,26388590.0,25301497.97956809
2020-04-25,24857594.0,26218241.3541096
2020-04-26,16663529.0,25082744.123160854
2020-04-27,24371864.0,17868558.107808273
2020-04-28,26921082.0,23238266.93337467
2020-04-29,24726746.0,26546190.91820497
2020-04-30,18975096.0,25049447.705723785
2020-05-01,26422908.0,19820940.604347836
2020-05-02,26766446.0,25327623.760799583
2020-05-03,25799450.0,26715924.886286814
2020-05-04,26077214.0,25941657.601127665
2020-05-05,21684944.0,26036365.690265913
2020-05-06,19311902.0,22330876.53767856
2020-05-07,24055244.0,19660884.426189147
2020-05-08,24565526.0,23357682.38945755
2020-05-09,20159996.0,24490483.312006846
2020-05-10,23229800.0,20807878.569313593
2020-05-11,20582454.0,22778350.91151141
2020-05-12,20606414.0,20971775.90413913
2020-05-13,19117964.0,20602890.413425684
2020-05-14,21709530.0,19336857.25695088
2020-05-15,24166102.0,21328411.170114435
2020-05-16,25628788.0,23804835.550999805
2020-05-17,25358376.0,25413683.628044974
2020-05-18,26443206.0,25398143.115723472
2020-05-19,27460410.0,26283669.58833819
2020-05-20,25666858.0,27310818.74967687
2020-05-21,20476632.0,25930619.926024232
2020-05-22,22338326.0,21239912.911989752
2020-05-23,22980790.0,22064543.0290531
2020-05-24,24180402.0,22886308.46724197
2020-05-25,24219412.0,24003985.60861476
2020-05-26,21912364.0,24213675.142226037
2020-05-27,19177422.0,22251641.268744007
2020-05-28,21392538.0,19579625.877827108
2020-05-29,15638787.0,21066780.3623474
2020-05-30,23385112.0,16484940.579948533
2020-05-31,24148152.0,22245928.07803417
2020-06-01,22115506.0,24035938.41487198
2020-06-02,22555226.0,22414429.378795512
2020-06-03,24418838.0,22490560.24505597
2020-06-04,24260936.0,24144772.965653703
2020-06-05,24578934.0,24284157.259067524
2020-06-06,23694642.0,24532168.82957179
2020-06-07,25756650.0,23824687.05087548
2020-06-08,26802646.0,25453408.609977648
2020-06-09,27206646.0,26648820.56333931
2020-06-10,21985168.0,27147233.271451402
2020-06-11,15815482.0,22753044.868902132
2020-06-12,26639468.0,16722803.48402987
2020-06-13,24588352.0,25047679.529624276
2020-06-14,23040962.0,24889991.59933089
2020-06-15,27557050.0,23268523.044625767
2020-06-16,24434674.0,26892908.637510974
2020-06-17,26261184.0,24893854.390382793
2020-06-18,24912738.0,25992575.230640363
2020-06-19,24742772.0,25111042.09940703
2020-06-20,25005322.0,24767767.405496262
2020-06-21,24799062.0,24966711.079503875
2020-06-22,21356594.0,24829394.845025826
2020-06-23,24673608.0,21862847.506983228
2020-06-24,18711214.0,24185803.90996562
2020-06-25,14476290.0,19588050.871836066
2020-06-26,17264102.0,15099083.044643393
2020-06-27,23525164.0,16854122.99603833
2020-06-28,24351744.0,22604404.65091108
2020-06-29,25976354.0,24230186.145634413
2020-06-30,25140130.0,25737436.88879373
2020-07-01,25122510.0,25263106.112667874
2020-07-02,26687814.0,25125101.21850749
2020-07-03,26883500.0,26457618.500871215
2020-07-04,28450596.0,26854722.180201087
2020-07-05,28460508.0,28220136.967184186
2020-07-06,26060434.0,28459050.32929363
2020-07-07,25068010.0,26413391.78479837
2020-07-08,24547832.0,25213957.073557205
2020-07-09,25577118.0,24624330.005720176
2020-07-10,26514282.0,25425749.956146363
2020-07-11,27570362.0,26376461.528867535
2020-07-12,28659364.0,27415053.59810495
2020-07-13,28650874.0,28499214.048973076
2020-07-14,28105018.0,28652122.549666777
2020-07-15,27337726.0,28185292.243452035
2020-07-16,24305072.0,27450564.889389873
2020-07-17,26718938.0,24751057.76456389
2020-07-18,25714078.0,26363951.94700326
2020-07-19,27657172.0,25861853.926755793
2020-07-20,25493358.0,27371418.246617813
2020-07-21,27106372.0,25811571.103494182
2020-07-22,27915048.0,26869160.210576527
2020-07-23,26816202.0,27796123.129525337
2020-07-24,26762120.0,26977799.621571064
2020-07-25,21639604.0,26770073.36432021
2020-07-26,14190962.0,22392927.39750949
2020-07-27,9337847.0,15286368.30000412
2020-07-28,13825486.0,10051551.9606686
2020-07-29,9683968.0,13165528.38185374
2020-07-30,23392706.0,10293024.645329505
2020-07-31,24469380.0,21376682.412035126
2020-08-01,26705378.0,24311043.01956106
2020-08-02,23211228.0,26376549.430175245
2020-08-03,26283932.0,23725081.92440117
2020-08-04,24391670.0,25832056.4340045
2020-08-05,24681500.0,24669948.33799213
2020-08-06,25998696.0,24638877.249714755
2020-08-07,22969202.0,25804987.563382935
2020-08-08,21181744.0,23414723.051142566
2020-08-09,15903239.0,21444609.735014886
2020-08-10,17925220.0,16679502.328483667
2020-08-11,23606894.0,17627865.029001445
2020-08-12,24916256.0,22771340.15083265
2020-08-13,25716464.0,24723699.64089642
2020-08-14,27781326.0,25598784.44384551
2020-08-15,26134254.0,27477664.897286363
2020-08-16,24177780.0,26376474.40008909
2020-08-17,25507832.0,24465501.432362337
2020-08-18,23765794.0,25312232.944476448
2020-08-19,20169384.0,24021980.214889448
2020-08-20,24037228.0,20698276.40366201
2020-08-21,25029930.0,23468418.184058636
2020-08-22,24610662.0,24883942.04342661
2020-08-23,23958042.0,24672320.059091862
2020-08-24,24796692.0,24054017.086399466
2020-08-25,16590756.0,24673359.116838418
2020-08-26,23134702.0,17797530.87142362
2020-08-27,24188188.0,22172341.387785487
2020-08-28,25414676.0,24033261.07488182
2020-08-29,25819084.0,25234307.191554185
2020-08-30,25093258.0,25759611.270478018
2020-08-31,23574204.0,25199998.849285923
2020-09-01,24878106.0,23797597.918199647
2020-09-02,25986296.0,24686352.595099084
2020-09-03,25216718.0,25823324.238489438
2020-09-04,21853010.0,25329893.071314283
2020-09-05,8963539.0,22347680.966140438
2020-09-06,16343973.0,10859080.192222737
2020-09-07,21047108.0,15258597.450958364
2020-09-08,23142812.0,20355459.27949902
2020-09-09,21613018.0,22834615.235469792
2020-09-10,14943459.0,21837991.3555873
2020-09-11,17320074.0,15924292.41189564
2020-09-12,23210112.0,16970566.124110103
2020-09-13,22103806.0,22343915.889022503
2020-09-14,15561369.0,22266500.698192284
2020-09-15,14985582.0,16523507.696849713
2020-09-16,15865133.0,15070257.932506954
2020-09-17,18042004.0,15735785.166317709
2020-09-18,21577728.0,17721870.718296267
2020-09-19,21567676.0,21057760.15288428
2020-09-20,21339852.0,21569154.259275667
2020-09-21,23864196.0,21373356.07294271
2020-09-22,23890126.0,23492962.91872457
2020-09-23,23971064.0,23886312.702843405
2020-09-24,24092610.0,23959161.1598434
2020-09-25,24211572.0,24074735.298257012
2020-09-26,22974356.0,24194077.304421786
2020-09-27,22738310.0,23156302.481098957
2020-09-28,22025318.0,22773023.2102054
2020-09-29,23051594.0,22130171.46572604
2020-09-30,24953878.0,22900668.610386293
2020-10-01,24601910.0,24674125.81456848
2020-10-02,18491542.0,24653670.839707404
2020-10-03,23949630.0,19390140.107217878
2020-10-04,23866624.0,23146956.97837044
2020-10-05,23936826.0,23878830.96273739
2020-10-06,20391038.0,23926502.008986216
2020-10-07,23382262.0,20912485.871125903
2020-10-08,21980398.0,22942368.98133653
2020-10-09,22687164.0,22186557.815084275
2020-10-10,22407646.0,22583226.13736293
2020-10-11,22676970.0,22448752.255095165
2020-10-12,20186182.0,22637362.886872225
2020-10-13,16103229.0,20552480.295336876
2020-10-14,19155838.0,16703673.005608097
2020-10-15,21036958.0,18706917.629004955
2020-10-16,14730931.0,20760318.218001653
2020-10-17,19247650.0,15658302.956364134
2020-10-18,21573482.0,18583415.841887917
2020-10-19,21085772.0,21231442.333500903
2020-10-20,18781740.0,21157495.222377315
2020-10-21,20793512.0,19120573.732136823
2020-10-22,20128612.0,20497658.37688697
2020-10-23,20541452.0,20226392.99804941
2020-10-24,19119640.0,20480739.250361383
2020-10-25,21044810.0,19328733.392086968
2020-10-26,20290254.0,20761692.171732925
2020-10-27,20069754.0,20401219.9178285
2020-10-28,17345238.0,20102180.996645954
2020-10-29,15915853.0,17745908.617659166
2020-10-30,20783352.0,16126060.086624837
2020-10-31,20427228.0,20067531.710897136
2020-11-01,19653148.0,20479600.026093166
2020-11-02,16976706.0,19766985.14087846
2020-11-03,20470276.0,17370306.797084305
2020-11-04,20074222.0,19956507.37110021
2020-11-05,19071892.0,20132466.180179667
2020-11-06,17346450.0,19219295.86189632
2020-11-07,19328568.0,17600195.587060258
2020-11-08,19222974.0,19037075.329986922
2020-11-09,18394070.0,19238502.781332575
2020-11-10,18061082.0,18515969.624615952
2020-11-11,16078433.0,18110051.617955297
2020-11-12,17667056.0,16370003.759515205
2020-11-13,16548035.0,17433431.180532042
2020-11-14,18459838.0,16712599.581468262
2020-11-15,15331464.0,18178685.938917354
2020-11-16,13811485.0,15791526.463516045
2020-11-17,12051245.0,14035014.94981823
2020-11-18,14248299.0,12310108.023020739
2020-11-19,14914201.0,13925197.581909394
2020-11-20,14419869.0,14816272.646618895
2020-11-21,4769195.0,14492566.061705159
2020-11-22,14327178.0,6188434.788794514
2020-11-23,16666509.0,12921569.46175474
2020-11-24,17578230.0,16322484.15423685
2020-11-25,16922498.0,17444151.207215216
2020-11-26,16729616.0,17018930.74088274
2020-11-27,16682646.0,16757981.460168095
2020-11-28,14874097.0,16689553.464999821
2020-11-29,6406866.5,15140064.402979784
2020-11-30,8747631.0,7652067.656571496
2020-12-01,16996618.0,8403395.341993349
2020-12-02,17166642.0,15783511.996455718
2020-12-03,10342103.0,17141638.0649536
2020-12-04,9162766.0,11345727.958109653
2020-12-05,7785407.0,9336200.725367114
2020-12-06,5459504.5,7987963.080150902
2020-12-07,15873566.0,5801554.534314352
2020-12-08,16423065.0,14342061.522307243
2020-12-09,16932268.0,16342255.012562564
2020-12-10,16817966.0,16857383.99105166
2020-12-11,16296521.0,16834775.390342973
2020-12-12,15760718.0,16373205.332272334
2020-12-13,16168090.0,15839513.837115156
2020-12-14,11966702.0,16108181.381053718
2020-12-15,16601927.0,12584563.199929021
2020-12-16,16737100.0,15920265.206221135
2020-12-17,9092278.0,16717221.29515817
2020-12-18,14695771.0,10216534.768040415
2020-12-19,16294816.0,13871714.543235268
2020-12-20,12964454.0,16059658.508608941
2020-12-21,9456080.0,13454221.063055832
2020-12-22,13570614.0,9972025.723041952
2020-12-23,16236434.0,12965525.65434167
2020-12-24,13089353.0,15844395.287080655
2020-12-25,16591401.0,13552166.537558021
2020-12-26,16259081.0,16076385.586167946
2020-12-27,16863208.0,16307952.381067498
2020-12-28,16446013.0,16774364.352822086
2020-12-29,16343316.0,16507366.201205026
2020-12-30,16670205.0,16358418.745009296
2020-12-31,15996825.0,16622132.308360094
2021-01-01,7606145.5,16095853.077104094
2021-01-02,5618851.0,8840088.97394
2021-01-03,14856337.0,5911104.932362912
2021-01-04,17123684.0,13497861.138144936
2021-01-05,15361040.0,16790245.208325565
2021-01-06,16682095.0,15620256.558167847
2021-01-07,14075517.0,16487819.054176327
2021-01-08,16705447.0,14458843.512759257
2021-01-09,7902226.0,16318686.313881667
2021-01-10,16829638.0,9196838.32580765
2021-01-11,6125802.5,15516761.995550819
2021-01-12,8231300.5,7699921.492550284
2021-01-13,11811168.0,7921663.417986115
2021-01-14,14604393.0,11284708.356392482
2021-01-15,17129220.0,14193617.953712502
2021-01-16,16940242.0,16757915.888160488
2021-01-17,15720211.0,16968033.33320707
2021-01-18,17016142.0,15899630.234217502
2021-01-19,12482835.0,16825560.819998246
2021-01-20,3310162.0,13149508.609451598
2021-01-21,14255720.0,4659106.383698086
2021-01-22,16104956.0,12646053.004289847
2021-01-23,15059105.0,15833005.117598291
2021-01-24,14382873.0,15212909.112785337
2021-01-25,18122328.0,14482320.495672954
2021-01-26,18329782.0,17572399.225656718
2021-01-27,17532490.0,18299273.563890297
2021-01-28,7553814.0,17649740.725668233
2021-01-29,13558540.0,9021290.159560347
2021-01-30,18453572.0,12675477.733052747
2021-01-31,17303606.0,17733702.674622066
2021-02-01,13509264.0,17472721.39058939
2021-02-02,18898932.0,14067264.522936963
2021-02-03,19053874.0,18106320.906309284
2021-02-04,19154378.0,19031088.04211194
2021-02-05,19389470.0,19139597.760222655
2021-02-06,19390684.0,19354897.086188253
2021-02-07,18771838.0,19390505.467691936
2021-02-08,19598626.0,18862846.241117287
2021-02-09,18015268.0,19477037.55690288
2021-02-10,17556712.0,18248118.542201106
2021-02-11,15889551.0,17624147.799882002
2021-02-12,8147524.5,16134725.712722288
2021-02-13,10161605.0,9286076.279357744
2021-02-14,15311793.0,9865411.88608535
2021-02-15,13740968.0,14554400.124707349
2021-02-16,14647072.0,13971975.424065214
2021-02-17,21184826.0,14513819.250027733
2021-02-18,14700470.0,20223375.990793336
2021-02-19,13703201.0,15654067.234753596
2021-02-20,21531644.0,13849860.585116161
2021-02-21,21731728.0,20380383.705650624
2021-02-22,14110238.0,21702303.40500268
2021-02-23,19489112.0,15231063.535905525
2021-02-24,21338400.0,18698088.28500224
2021-02-25,20383868.0,21066441.47041541
2021-02-26,21158734.0,20524242.630215216
2021-02-27,21056496.0,21044781.26901105
2021-02-28,20906122.0,21071531.243914235
2021-03-01,19369550.0,20928236.182284076
2021-03-02,6120632.0,19595520.13646379
2021-03-03,21909238.0,8069033.902714338
2021-03-04,21912236.0,19587346.508815058
2021-03-05,20375208.0,21911795.11049458
2021-03-06,20476474.0,20601245.19637522
2021-03-07,16414019.0,20461581.699581183
2021-03-08,7906094.0,17011448.544940304
2021-03-09,14440399.0,9157279.738952484
2021-03-10,22021142.0,13479456.20490414
2021-03-11,22191310.0,20906308.76718896
2021-03-12,19045140.0,22166284.888139464
2021-03-13,17570200.0,19507819.56479637
2021-03-14,22869616.0,17787106.460013527
2021-03-15,20855426.0,22090277.47456911
2021-03-16,23079922.0,21151635.217117067
2021-03-17,24097110.0,22752784.928204365
2021-03-18,24289196.0,23947521.102656215
2021-03-19,24761252.0,24260947.600554492
2021-03-20,23060880.0,24691830.873792734
2021-03-21,23192806.0,23310938.76254364
2021-03-22,24554672.0,23173404.8029047
2021-03-23,25165164.0,24354394.339164454
2021-03-24,25354136.0,25075384.30822503
2021-03-25,25299734.0,25326345.549160186
2021-03-26,25203376.0,25307734.42390718
2021-03-27,25260526.0,25217546.524003677
2021-03-28,19230932.0,25252121.451889724
2021-03-29,13671296.0,20117651.385099597
2021-03-30,24609950.0,14488902.793309396
2021-03-31,23874332.0,23001298.314878706
2021-04-01,11550329.0,23982512.872647177
2021-04-02,7612969.5,13362711.78433433
2021-04-03,19614376.0,8192002.349434981
2021-04-04,20007164.0,17849434.647064745
2021-04-05,25777374.0,19949400.12172984
2021-04-06,25633898.0,24928799.939607948
2021-04-07,24549208.0,25654997.75406247
2021-04-08,25081288.0,24708723.823092513
2021-04-09,25594328.0,25003039.67176699
2021-04-10,24701444.0,25518879.717191655
2021-04-11,25849738.0,24832752.600785602
2021-04-12,25147998.0,25680868.495752525
2021-04-13,24951890.0,25251196.732999235
2021-04-14,25117868.0,24980729.87962923
2021-04-15,21899926.0,25093459.07460634
2021-04-16,25630206.0,22373160.44190872
2021-04-17,16155045.0,25081626.51225185
2021-04-18,8246789.5,17548473.63477038
2021-04-19,18151616.0,9409787.117114937
2021-04-20,22901014.0,16695000.237214284
2021-04-21,14915377.0,22202561.78677416
2021-04-22,20247016.0,16089754.434080737
2021-04-23,26079774.0,19462938.72122252
2021-04-24,25618180.0,25222001.555089988
2021-04-25,25997046.0,25686062.571835794
2021-04-26,25826668.0,25941329.507885415
2021-04-27,25050890.0,25851723.994714487
2021-04-28,26375292.0,25164976.850811813
2021-04-29,24807086.0,26180523.84030887
2021-04-30,14970558.0,25037708.270758115
2021-05-01,14449836.0,16417129.702783797
2021-05-02,25891668.0,14526414.007018024
2021-05-03,28346570.0,24209018.34971627
2021-05-04,27386682.0,27985549.1432193
2021-05-05,20667908.0,27527844.290052112
2021-05-06,22158464.0,21655979.02931029
2021-05-07,21068808.0,21939261.03214238
2021-05-08,24513522.0,21229054.12905779
2021-05-09,25669540.0,24006938.19354073
2021-05-10,22684142.0,25499534.594972055
2021-05-11,20219836.0,23123178.240058213
2021-05-12,13287075.0,20582239.820392758
2021-05-13,21457672.0,14306615.216300212
2021-05-14,19618260.0,20256094.124651078
2021-05-15,21950072.0,19888766.153081752
2021-05-16,22585862.0,21607152.907469414
2021-05-17,26113672.0,22492361.953752697
2021-05-18,22630980.0,25594867.995294508
2021-05-19,26612664.0,23143148.897065256
2021-05-20,27317670.0,26027112.735994346
2021-05-21,26426402.0,27213990.965091262
2021-05-22,23726288.0,26557472.94987141
2021-05-23,23943072.0,24123370.030030347
2021-05-24,25140734.0,23911191.482807726
2021-05-25,22443322.0,24964604.377972852
2021-05-26,22216210.0,22840006.67064288
2021-05-27,24545254.0,22249609.365361705
2021-05-28,27322428.0,24202741.9728967
2021-05-29,18834524.0,26914013.433182634
2021-05-30,19201468.0,20082765.42648152
2021-05-31,22628520.0,19147504.771622438
2021-06-01,21683152.0,22124533.58861901
2021-06-02,18528676.0,21822178.961293384
2021-06-03,11734548.0,18992577.055200636
2021-06-04,19461320.0,12733700.679674279
2021-06-05,24992858.0,18325011.5658592
2021-06-06,27608508.0,24179383.332548916
2021-06-07,27251956.0,27223847.347950168
2021-06-08,26094400.0,27304390.96829074
2021-06-09,24971232.0,26264631.585167814
2021-06-10,23623686.0,25136406.44430314
2021-06-11,26470394.0,23821857.744318675
2021-06-12,21200756.0,26051753.67905665
2021-06-13,18557836.0,21975715.336740993
2021-06-14,23946334.0,18946507.011226863
2021-06-15,24625964.0,23153894.96792414
2021-06-16,23809588.0,24526016.790337916
2021-06-17,21421346.0,23929645.241786107
2021-06-18,20661970.0,21772563.756570183
2021-06-19,15946241.0,20773644.752857223
2021-06-20,25403486.0,16639741.809370637
2021-06-21,24537588.0,24012692.113855056
2021-06-22,14952375.0,24664928.00699201
2021-06-23,22123840.0,16361988.014973922
2021-06-24,24234038.0,21069195.684800126
2021-06-25,23561828.0,23923709.730302505
2021-06-26,24935138.0,23660684.015489236
2021-06-27,22638050.0,24733177.37068547
2021-06-28,17886290.0,22975862.539099593
2021-06-29,19793546.0,18585089.571802158
2021-06-30,11770480.0,19513062.626235943
2021-07-01,20843754.0,12950361.788082825
2021-07-02,24310932.0,19509427.353443008
2021-07-03,23423516.0,23801044.610535495
2021-07-04,25046766.0,23554020.47009327
2021-07-05,22604234.0,24808048.89203835
2021-07-06,18340216.0,22963435.70962192
2021-07-07,8785046.0,18967287.643466145
2021-07-08,16716081.0,10190240.855063561
2021-07-09,13675490.0,15549733.402068304
2021-07-10,21358286.0,14122642.989381934
2021-07-11,24383262.0,20228444.729598437
2021-07-12,21698894.0,23938405.371400952
2021-07-13,18565268.0,22093660.404229045
2021-07-14,24624528.0,19026102.828987177
2021-07-15,21355424.0,23733445.89706594
2021-07-16,21757878.0,21836182.387497835
2021-07-17,25117114.0,21698692.62808095
2021-07-18,25668944.0,24623100.691587456
2021-07-19,26229200.0,25587791.212883733
2021-07-20,27499456.0,26146808.07513435
2021-07-21,24551532.0,27312650.616546474
2021-07-22,22276366.0,24985057.268301703
2021-07-23,25159220.0,22610954.663269784
2021-07-24,28909190.0,24735264.004586063
2021-07-25,28022864.0,28357714.877041154
2021-07-26,27382826.0,28153208.173375152
2021-07-27,26222848.0,27476950.76226432
2021-07-28,24835348.0,26393435.767416693
2021-07-29,22956860.0,25039395.427874196
2021-07-30,23840080.0,23233112.71689553
2021-07-31,25425984.0,23710192.59874087
2021-08-01,27137196.0,25192759.039960068
2021-08-02,26302272.0,26885543.093947776
2021-08-03,24410638.0,26425056.93309581
2021-08-04,21469418.0,24688823.983552705
2021-08-05,24469836.0,21901957.369954698
2021-08-06,25941554.0,24028590.90057842
2021-08-07,25359676.0,25725121.37120277
2021-08-08,24115834.0,25445247.682332672
2021-08-09,24645452.0,24298754.908671636
2021-08-10,25128412.0,24567565.736464232
2021-08-11,26438432.0,25057387.31836676
2021-08-12,26691532.0,26245778.874620717
2021-08-13,27140002.0,26654310.80793156
2021-08-14,26666634.0,27074049.45947478
2021-08-15,24559980.0,26736248.07051384
2021-08-16,25139634.0,24869787.084771812
2021-08-17,25181574.0,25054389.381796766
2021-08-18,25325752.0,25175406.252882853
2021-08-19,25477178.0,25304549.008968614
2021-08-20,21108228.0,25454909.109323762
2021-08-21,13836947.0,21750731.07027818
2021-08-22,19733736.0,14906270.376865238
2021-08-23,25847742.0,18866547.078798663
2021-08-24,25379724.0,24948608.88410277
2021-08-25,23989598.0,25448551.2930442
2021-08-26,24769186.0,24194031.610609762
2021-08-27,27239024.0,24654538.845980838
2021-08-28,26437680.0,26875806.636997513
2021-08-29,19795528.0,26555526.61768823
2021-08-30,23764798.0,20772330.905332938
2021-08-31,23654210.0,23181072.353846334
2021-09-01,23600024.0,23670473.205011714
2021-09-02,22064042.0,23607992.658685975
2021-09-03,18910234.0,22289925.370350316
2021-09-04,18860906.0,19374036.81831284
2021-09-05,23880728.0,18868160.2353313
2021-09-06,22226820.0,23142506.906316176
2021-09-07,24725882.0,22470045.710515715
2021-09-08,22640946.0,24358366.92021755
2021-09-09,21909580.0,22947559.209428698
2021-09-10,22238408.0,22017135.568385325
2021-09-11,20153688.0,22190050.156675305
2021-09-12,20638256.0,20460269.444207493
2021-09-13,18694086.0,20566994.84394224
2021-09-14,22609142.0,18979997.99124337
2021-09-15,20860012.0,22033389.13024617
2021-09-16,15763337.0,21117241.172985654
2021-09-17,20336426.0,16512860.18880052
2021-09-18,21256464.0,19663902.001520876
2021-09-19,23703646.0,21121162.09913764
2021-09-20,23901616.0,23343760.455754932
2021-09-21,21480338.0,23872502.292399097
2021-09-22,15370177.0,21836414.070679914
2021-09-23,19491080.0,16268744.665547553
2021-09-24,17450084.0,18885055.021499775
2021-09-25,17686366.0,17750235.33989299
2021-09-26,20568480.0,17651618.08334921
2021-09-27,23729900.0,20144632.829880927
2021-09-28,21769498.0,23264977.75176213
2021-09-29,19670312.0,22057797.088792384
2021-09-30,15991142.0,19979020.83166092
2021-10-01,18993060.0,16532205.189341916
2021-10-02,8503090.0,18551594.308764502
2021-10-03,14810215.0,10045757.67349729
2021-10-04,14353096.0,13882681.570428077
2021-10-05,18419272.0,14420320.47292427
2021-10-06,22229332.0,17821295.24029997
2021-10-07,22606902.0,21669019.968975596
2021-10-08,23174490.0,22551376.099212643
2021-10-09,22505438.0,23091019.82234792
2021-10-10,22850040.0,22603829.596190333
2021-10-11,21341678.0,22799362.41316014
2021-10-12,21702376.0,21563499.53975004
2021-10-13,17971302.0,21649331.315935593
2021-10-14,17449356.0,18519998.25434832
2021-10-15,18308460.0,17526114.00993818
2021-10-16,14695146.0,18182119.12686383
2021-10-17,17738342.0,15226524.32634366
2021-10-18,21662070.0,17290805.916167896
2021-10-19,21519266.0,21085041.815439302
2021-10-20,20701636.0,21540266.928929836
2021-10-21,19071470.0,20821877.656542543
2021-10-22,18396672.0,19311204.18328502
2021-10-23,19809098.0,18495908.609898847
2021-10-24,18436964.0,19601384.924423322
2021-10-25,13084474.0,18638751.68533242
2021-10-26,19850772.0,13871617.652052151
