Fecha,SRF,arima_predicts
2023-07-16,27388454.0,27458248.674392395
2023-07-17,26987852.0,27402533.18975483
2023-07-18,26613218.0,27047898.32784162
2023-07-19,26212188.0,26669371.97822432
2023-07-20,27484270.0,26272298.48086212
2023-07-21,27254378.0,27293597.330334283
2023-07-22,26594016.0,27288836.5658588
2023-07-23,25890168.0,26692997.815233447
2023-07-24,20212144.0,25995667.94198399
2023-07-25,17566774.0,21063224.350563895
2023-07-26,26330870.0,17963289.130434677
2023-07-27,25454456.0,25017217.5927443
2023-07-28,24244366.0,25585821.900242604
2023-07-29,24094366.0,24425746.674229953
2023-07-30,23493590.0,24116849.5352201
2023-07-31,27127418.0,23583640.455702614
2023-08-01,27362676.0,26582742.667854715
2023-08-02,26836078.0,27327413.123141263
2023-08-03,26511906.0,26915009.897865567
2023-08-04,23701864.0,26560496.217195805
2023-08-05,26317610.0,24123061.85517977
2023-08-06,27822508.0,25925535.21788106
2023-08-07,28225300.0,27596938.485428926
2023-08-08,27155518.0,28164925.412544165
2023-08-09,27568930.0,27315867.87516554
2023-08-10,26838374.0,27506963.57825058
2023-08-11,25956556.0,26947877.210375044
2023-08-12,25722028.0,26088731.907071467
2023-08-13,24597148.0,25757181.456987333
2023-08-14,25543490.0,24765756.52732259
2023-08-15,24794394.0,25401642.575418256
2023-08-16,27039444.0,24906676.17532825
2023-08-17,26351200.0,26702932.928360734
2023-08-18,20711762.0,26454361.054760158
2023-08-19,17067800.0,21557058.685963877
2023-08-20,23806672.0,17613994.319784757
2023-08-21,24783090.0,22796580.893628273
2023-08-22,25751192.0,24636734.476716388
2023-08-23,18279456.0,25606082.963908993
2023-08-24,24804328.0,19399396.263408694
2023-08-25,20575844.0,23826313.40387562
2023-08-26,20491538.0,21209652.45961092
2023-08-27,23210586.0,20504174.646135107
2023-08-28,25212322.0,22803027.25684568
2023-08-29,23932684.0,24912281.320951026
2023-08-30,22230728.0,24124489.240279872
2023-08-31,24882478.0,22485834.584460426
2023-09-01,26329084.0,24485006.569867298
2023-09-02,26371652.0,26112251.886995926
2023-09-03,26595224.0,26365271.472485006
2023-09-04,25662794.0,26561712.740425143
2023-09-05,26178446.0,25802556.1516352
2023-09-06,25241456.0,26101154.80064456
2023-09-07,24112280.0,25381901.65110589
2023-09-08,24283906.0,24281532.455771293
2023-09-09,23842798.0,24258180.9385621
2023-09-10,25599662.0,23908915.78169246
2023-09-11,25101964.0,25336325.242527135
2023-09-12,25839526.0,25176564.07007983
2023-09-13,26375184.0,25728972.65863994
2023-09-14,25073970.0,26294894.096607137
2023-09-15,23935280.0,25269009.271985933
2023-09-16,23875972.0,24105958.511465188
2023-09-17,20937044.0,23884861.690045558
2023-09-18,21622738.0,21377560.607982293
2023-09-19,23717136.0,21519959.165338583
2023-09-20,23280638.0,23403206.192013927
2023-09-21,24551116.0,23346064.787710026
2023-09-22,23272460.0,24360683.7542709
2023-09-23,24159482.0,23464118.0480693
2023-09-24,24111816.0,24026526.06414663
2023-09-25,23326114.0,24118960.667932007
2023-09-26,21419558.0,23443883.057263363
2023-09-27,22576960.0,21705332.126500644
2023-09-28,21554134.0,22403476.742461223
2023-09-29,21212284.0,21707445.62930024
2023-09-30,22099244.0,21263523.976766612
2023-10-01,21707058.0,21966297.35734119
2023-10-02,22232442.0,21765842.85162554
2023-10-03,21121344.0,22153692.068879478
2023-10-04,21121484.0,21287886.740106568
2023-10-05,22685094.0,21121463.015367128
2023-10-06,14061185.0,22450724.12996331
2023-10-07,7038306.5,15353824.7449097
2023-10-08,7116053.5,8090967.407341646
2023-10-09,15864052.0,7104399.983914952
2023-10-10,6648865.5,14552812.450799003
2023-10-11,12198200.0,8030131.968217056
2023-10-12,22432772.0,11366408.948807485
2023-10-13,20872042.0,20898709.599835534
2023-10-14,18345946.0,21105980.186160464
2023-10-15,13919177.0,18724583.122569058
2023-10-16,20831666.0,14582706.444818372
2023-10-17,21440284.0,19795551.400732882
2023-10-18,22215540.0,21349058.10507608
2023-10-19,19831252.0,22099336.696129363
2023-10-20,21650758.0,20188633.488152444
2023-10-21,21472864.0,21378031.818438753
2023-10-22,20770750.0,21499528.573429633
2023-10-23,15150641.0,20875990.032316845
2023-10-24,14776300.0,15993040.457615415
2023-10-25,9133875.0,14832410.060385522
2023-10-26,8929170.0,9979619.408095228
2023-10-27,14312808.0,8959853.280514874
2023-10-28,16304059.0,13505853.236098137
2023-10-29,17494906.0,16005589.92006291
2023-10-30,17535434.0,17316409.663558315
2023-10-31,9036590.0,17529359.248563997
2023-11-01,10226156.0,10310483.722694352
2023-11-02,10657787.0,10047851.672949094
2023-11-03,14053301.0,10593089.728062747
2023-11-04,19434168.0,13544346.609271005
2023-11-05,19630726.0,18627628.58193877
2023-11-06,19586128.0,19601263.875228047
2023-11-07,18687974.0,19592812.80469164
2023-11-08,19154978.0,18822598.513947174
2023-11-09,18092926.0,19084978.660787143
2023-11-10,10749479.0,18252117.22365053
2023-11-11,5445118.5,11850189.995076353
2023-11-12,6588198.0,6240190.340812453
2023-11-13,5988405.0,6416861.5453491565
2023-11-14,9645503.0,6078308.113601805
2023-11-15,11735527.0,9097339.722090904
2023-11-16,14756607.0,11422252.811900942
2023-11-17,18099138.0,14303776.609448362
2023-11-18,17852040.0,17598125.243581448
2023-11-19,17745984.0,17889077.57723878
2023-11-20,17073048.0,17761880.75874202
2023-11-21,13066821.0,17173914.53504583
2023-11-22,9548439.0,13667315.305694826
2023-11-23,10289869.0,10075810.104098486
2023-11-24,17781908.0,10178735.883211732
2023-11-25,17878432.0,16658924.51515415
2023-11-26,17356258.0,17863963.9949761
2023-11-27,4790531.5,17434526.78346681
2023-11-28,3647981.0,6674011.1955261305
2023-11-29,8295436.0,3819238.1627166346
2023-11-30,16804750.0,7598827.878824405
2023-12-01,15417501.0,15529286.926547287
2023-12-02,13642157.0,15625436.078337008
2023-12-03,7566510.0,13908263.729011979
2023-12-04,7554275.0,8477190.155396048
2023-12-05,9453497.0,7556108.907022786
2023-12-06,3283277.8,9168822.168481383
2023-12-07,5636986.5,4208133.404659664
2023-12-08,16550289.0,5284188.550304597
2023-12-09,15636815.0,14914491.52582415
2023-12-10,15397922.0,15773735.832344316
2023-12-11,9440218.0,15433729.727862239
2023-12-12,9528713.0,10333219.65143295
2023-12-13,6475206.0,9515448.463671314
2023-12-14,3958717.2,6932896.881195521
2023-12-15,12705474.0,4335914.297105282
2023-12-16,9322558.0,11394420.569503555
2023-12-17,14593997.0,9829624.073550977
2023-12-18,16037313.0,13803859.770552538
2023-12-19,12675089.0,15820974.025868421
2023-12-20,15106998.0,13179053.544812482
2023-12-21,13454037.0,14742478.588976113
2023-12-22,9445486.0,13701799.712406367
2023-12-23,11430077.0,10046328.6506005
2023-12-24,16496563.0,11132606.189026684
2023-12-25,13785729.0,15737146.223845642
2023-12-26,5256749.5,14192056.544765666
2023-12-27,6628481.0,6535160.239865186
2023-12-28,9648802.0,6422871.843381511
2023-12-29,3416828.8,9196085.376136575
2023-12-30,13727851.0,4350940.726219547
2023-12-31,16423954.0,12182329.461406978
