Fecha,SRF,Dia,Reconstruida,Ajustados
2022-06-13,23220876.0,895,22977014.644809593,25336045.252658837
2022-06-14,20138948.0,896,22746830.111681446,25354416.77211506
2022-06-15,19862538.0,897,22783706.856545612,25371139.028803553
2022-06-16,22579750.0,898,22944953.108149663,25386207.025288004
2022-06-17,26439016.0,899,23084422.28267586,25399616.25850676
2022-06-18,24479868.0,900,23111677.558639765,25411362.721118573
2022-06-19,23715138.0,901,23027122.506887387,25421442.902700186
2022-06-20,23935130.0,902,22920334.346919812,25429853.79079541
2022-06-21,19848770.0,903,22932241.209469527,25436592.871815424
2022-06-22,17818152.0,904,23194966.07926335,25441658.131789934
2022-06-23,26544062.0,905,23771494.850277595,25445048.056969054
2022-06-24,27612406.0,906,24617869.229164783,25446761.63427569
2022-06-25,26758936.0,907,25583100.09183858,25446798.3516083
2022-06-26,26532488.0,908,26448965.485858943,25445158.197993927
2022-06-27,26648604.0,909,26997746.603492126,25441841.663591493
2022-06-28,26767430.0,910,27085627.803988084,25436849.7395453
2022-06-29,23250848.0,911,26696570.21431472,25430183.91768884
2022-06-30,25464686.0,912,25957113.959536962,25421846.19009894
2022-07-01,28255130.0,913,25105036.678846024,25411839.048500467
2022-07-02,24411306.0,914,24420031.151564192,25400165.483521637
2022-07-03,24617622.0,915,24137508.453054443,25386828.9838003
2022-07-04,24099720.0,916,24372919.52567427,25371833.534941338
2022-07-05,24373992.0,917,25081399.954715125,25355183.6183256
2022-07-06,27948986.0,918,26066767.15944435,25336884.209770605
2022-07-07,25359154.0,919,27038328.62182009,25316940.778043553
2022-07-08,26531290.0,920,27698600.104202643,25295359.283226978
2022-07-09,27209682.0,921,27834875.14453217,25272146.174937565
2022-07-10,28086468.0,922,27385976.11817912,25247308.39039872
2022-07-11,27700116.0,923,26463050.65736654,25220853.352367353
2022-07-12,25971374.0,924,25317598.15458703,25192788.966915604
2022-07-13,25950306.0,925,24266461.286325194,25163123.62106812
2022-07-14,23668762.0,926,23597008.966972165,25131866.180295598
2022-07-15,18392178.0,927,23481862.063854676,25099025.98586534
2022-07-16,24014542.0,928,23929336.245243143,25064612.852049623
2022-07-17,26301258.0,929,24784356.24573291,25028637.063192707
2022-07-18,26532140.0,930,25778634.679760445,24991109.370637372
2022-07-19,27255848.0,931,26613543.939311255,24952040.989511877
2022-07-20,27858174.0,932,27049244.887786098,24911443.59537833
2022-07-21,27567622.0,933,26972352.846880723,24869329.320743456
2022-07-22,24132176.0,934,26421993.870114814,24825710.751432814
2022-07-23,25606160.0,935,25567933.685410786,24780600.92282949
2022-07-24,24429592.0,936,24649950.663592447,24734013.315978535
2022-07-25,22457854.0,937,23899701.038498458,24685961.85355812
2022-07-26,25791102.0,938,23471113.682712138,24636460.89571878
2022-07-27,23224696.0,939,23401438.745192952,24585525.235791877
2022-07-28,24316802.0,940,23613949.581602134,24533170.09586862
2022-07-29,23243716.0,941,23958831.174936958,24479411.122250974
2022-07-30,24785988.0,942,24275916.396984745,24424264.380775724
2022-07-31,24519566.0,943,24455989.01773283,24367746.35201329
2022-08-01,23838706.0,944,24478635.092119582,24309873.926342428
2022-08-02,22509702.0,945,24413548.069755025,24250664.39890261
2022-08-03,25167956.0,946,24385608.54168508,24190135.464425363
2022-08-04,26320708.0,947,24517260.34433022,24128305.2119462
2022-08-05,25132028.0,948,24870061.459477413,24065192.11939875
2022-08-06,24784084.0,949,25407844.064727794,24000815.04809261
2022-08-07,25333512.0,950,25996420.19749523,23935193.23707667
2022-08-08,26340622.0,951,26441777.54897987,23868346.29738953
2022-08-09,26171356.0,952,26554736.521540374,23800294.206198737
2022-08-10,26879746.0,953,26220005.729503695,23731057.30083069
2022-08-11,26323810.0,954,25445101.22846371,23660656.272692725
2022-08-12,25721530.0,955,24370727.14802275,23589112.161089607
2022-08-13,21454628.0,956,23237005.54696396,23516446.346935887
2022-08-14,19935528.0,957,22315077.412275087,23442680.546366245
2022-08-15,22887966.0,958,21825848.628391184,23367836.804245647
2022-08-16,20408026.0,959,21872686.28474343,23291937.487581234
2022-08-17,24652768.0,960,22410760.46646975,23215005.278837964
2022-08-18,25900268.0,961,23263691.505082835,23137063.169159967
2022-08-19,25326070.0,962,24182204.124205727,23058134.451499645
2022-08-20,24109780.0,963,24925064.865173217,22978242.713656645
2022-08-21,19137170.0,964,25334733.841959625,22897411.831228565
2022-08-22,25808936.0,965,25381765.14278456,22815665.960475817
2022-08-23,26446966.0,966,25162682.4342485,22733029.53110252
2022-08-24,26362080.0,967,24852296.410155997,22649527.23895569
2022-08-25,25980020.0,968,24627652.031306207,22565184.03864492
2022-08-26,24751680.0,969,24591294.678963933,22480025.136084702
2022-08-27,25218948.0,970,24722476.117723115,22394075.98096164
2022-08-28,24672418.0,971,24875680.634604696,22307362.25912883
2022-08-29,22735852.0,972,24829383.749316186,22219909.884929728
2022-08-30,22531472.0,973,24369827.61315989,22131744.993453532
2022-08-31,24642146.0,974,23381134.207404196,22042893.93272483
2022-09-01,22739264.0,975,21909183.272477012,21953383.255829476
2022-09-02,21125472.0,976,20174088.97687242,21863239.712979212
2022-09-03,16099622.0,977,18522679.384770527,21772490.24351739
2022-09-04,20025452.0,978,17332727.605914764,21681161.967868164
2022-09-05,18351456.0,979,16897927.14925175,21589282.179431573
2022-09-06,16222311.0,980,17330707.94934489,21496878.33642691
2022-09-07,14850019.0,981,18515853.602990404,21403978.053686842
2022-09-08,22652050.0,982,20132489.599969268,21310609.09440482
2022-09-09,22785378.0,983,21740211.65965385,21216799.361837927
2022-09-10,20633734.0,984,22904064.076650776,21122576.890968096
2022-09-11,22092218.0,985,23319839.066116884,21027969.84012386
2022-09-12,24415444.0,986,22900348.297832064,20933006.482565235
2022-09-13,23673194.0,987,21795423.89841062,20837715.198034294
2022-09-14,21171650.0,988,20339603.92456663,20742124.464273877
2022-09-15,17589256.0,989,18944796.328668393,20646262.84851706
2022-09-16,17398024.0,990,17972935.80696784,20550158.998949826
2022-09-17,17541838.0,991,17629797.972716518,20453841.63614957
2022-09-18,17702654.0,992,17913611.216285408,20357339.544502053
2022-09-19,18547860.0,993,18633408.075639807,20260681.563599072
2022-09-20,19372894.0,994,19488483.556254182,20163896.579619862
2022-09-21,20826652.0,995,20179865.031405084,20067013.516698442
2022-09-22,17752264.0,996,20514313.374295913,19970061.328279674
2022-09-23,22032216.0,997,20464623.854609493,19873068.988466527
2022-09-24,22909966.0,998,20165778.147985514,19776065.48336119
2022-09-25,22281866.0,999,19849397.4393817,19679079.80240259
2022-09-26,18478732.0,1000,19741047.9589625,19582140.929702908
2022-09-27,15848415.0,1001,19958545.82823551,19485277.835385755
2022-09-28,18026118.0,1002,20449652.61277092,19388519.466928363
2022-09-29,20701146.0,1003,20994169.226577796,19291894.740510724
2022-09-30,24355422.0,1004,21272868.76013503,19195432.532373987
2022-10-01,23964618.0,1005,20981658.606061798,19099161.670190807
2022-10-02,19759342.0,1006,19952180.5756278,19003110.924450226
2022-10-03,19882438.0,1007,18235886.043432415,18907308.99985961
2022-10-04,12364412.0,1008,16119250.052104391,18811784.526766278
2022-10-05,13450133.0,1009,14059965.803001357,18716566.052601334
2022-10-06,10232451.0,1010,12560429.933468029,18621682.033348277
2022-10-07,14426454.0,1011,12016722.329970226,18527160.825039003
2022-10-08,12741804.0,1012,12591105.110759329,18433030.67527953
2022-10-09,17405596.0,1013,14150236.148067776,18339319.714808274
2022-10-10,13987754.0,1014,16291408.389311746,18246055.94908919
2022-10-11,17228086.0,1015,18451482.014694326,18153267.249942355
2022-10-12,21153164.0,1016,20066714.63552902,18060981.34721448
2022-10-13,20121338.0,1017,20735057.635249536,17969225.820491873
2022-10-14,18909316.0,1018,20331157.15465579,17878028.0908583
2022-10-15,19992592.0,1019,19038783.822981175,17787415.412700187
2022-10-16,21741504.0,1020,17291081.355727255,17697414.86556168
2022-10-17,17547350.0,1021,15637624.770559618,17608053.34605198
2022-10-18,7276691.5,1022,14579670.541980501,17519357.559807226
2022-10-19,7419517.5,1023,14424108.945889398,17431354.013509575
2022-10-20,21603262.0,1024,15199797.238099378,17344069.006965708
2022-10-21,21462560.0,1025,16659634.54494444,17257528.62524713
2022-10-22,19758586.0,1026,18364682.908116408,17171758.730894655
2022-10-23,19095986.0,1027,19821588.402307935,17086784.95618943
2022-10-24,20319824.0,1028,20629371.94842753,17002632.69549272
2022-10-25,15136967.0,1029,20590795.050354425,16919327.0976568
2022-10-26,17970068.0,1030,19756668.361761704,16836893.05850933
2022-10-27,20528350.0,1031,18393875.32934486,16755355.213413108
2022-10-28,20134766.0,1032,16891969.631442897,16674737.929903913
2022-10-29,15130844.0,1033,15641209.91747747,16595065.300408244
2022-10-30,18715316.0,1034,14921392.526785107,16516361.135043323
2022-10-31,10960738.0,1035,14834416.39615447,16438648.954501444
2022-11-01,14181899.0,1036,15297035.822081568,16361951.983020842
2022-11-02,14448388.0,1037,16089729.455070112,16286293.141445134
2022-11-03,19030602.0,1038,16940026.852717265,16211695.040373445
2022-11-04,19379596.0,1039,17609585.3490761,16138179.97340322
2022-11-05,16331604.0,1040,17956209.39039734,16065769.910467867
2022-11-06,19662510.0,1041,17953434.411152367,15994486.491270958
2022-11-07,14741967.0,1042,17666700.251468785,15924351.01881928
2022-11-08,17313880.0,1043,17200537.18124411,15855384.453056425
2022-11-09,16663921.0,1044,16640303.143932832,15787607.404598935
2022-11-10,18476634.0,1045,16012044.769688267,15721040.128576811
2022-11-11,18583216.0,1046,15275527.792809501,15655702.518580306
2022-11-12,8418912.0,1047,14351891.479003021,15591614.100714715
2022-11-13,9977575.0,1048,13173840.56651924,15528794.027765019
2022-11-14,18669050.0,1049,11737668.522132196,15467261.073472077
2022-11-15,9378758.0,1050,10135641.158883385,15407033.626922153
2022-11-16,7419010.0,1051,8554406.113284348,15348129.687051266
2022-11-17,3981482.8,1052,7237385.867407403,15290566.857266288
2022-11-18,7469321.0,1053,6422087.276252918,15234362.340184137
2022-11-19,11849864.0,1054,6272343.084230689,15179532.93249081
2022-11-20,4612966.5,1055,6827607.85551956,15126095.019921694
2022-11-21,5194153.0,1056,7985987.238110775,15074064.572364688
2022-11-22,6248876.0,1057,9526724.00408518,15023457.139087634
2022-11-23,16557635.0,1058,11165246.183065655,14974287.844091399
2022-11-24,16803418.0,1059,12623868.924467143,14926571.381590122
2022-11-25,10128643.0,1060,13697042.257493716,14880322.011619804
2022-11-26,8018657.0,1061,14292761.107949447,14835553.555776734
2022-11-27,17552114.0,1062,14440139.904406697,14792279.393086908
2022-11-28,15458671.0,1063,14264124.80447649,14750512.45600772
2022-11-29,16930208.0,1064,13938127.529159144,14710265.226563098
2022-11-30,14782843.0,1065,13630914.124093715,14671549.732613258
2022-12-01,6364986.0,1066,13463919.41953466,14634377.54426019
2022-12-02,16171067.0,1067,13489860.571007567,14598759.770389942
2022-12-03,14221266.0,1068,13695345.703667365,14564707.055352721
2022-12-04,13435339.0,1069,14022142.895557817,14532229.57578187
2022-12-05,16442443.0,1070,14396580.27883367,14501337.03755254
2022-12-06,15868791.0,1071,14755636.337370766,14472038.67288113
2022-12-07,12214185.0,1072,15061455.93395277,14444343.237566229
2022-12-08,15251290.0,1073,15301673.383527976,14418259.00837196
2022-12-09,14895523.0,1074,15478705.367708674,14393793.78055447
2022-12-10,15762942.0,1075,15594955.417307418,14370954.86553232
2022-12-11,15642406.0,1076,15641470.41212369,14349749.088701472
2022-12-12,16251635.0,1077,15595140.872531474,14330182.78739553
2022-12-13,16221157.0,1078,15425318.677132672,14312261.80899182
2022-12-14,16433194.0,1079,15106578.184169898,14295991.509163927
2022-12-15,15714968.0,1080,14631918.298812153,14281376.750281125
2022-12-16,14786732.0,1081,14020824.941569755,14268421.899955282
2022-12-17,8296003.5,1082,13319031.60194613,14257130.829735596
2022-12-18,5220964.0,1083,12590364.84415225,14247506.913951587
2022-12-19,16383168.0,1084,11904189.020669565,14239553.028704671
2022-12-20,15972438.0,1085,11323381.483773075,14233271.551008657
2022-12-21,13390247.0,1086,10896968.286197022,14228664.358079359
2022-12-22,16496370.0,1087,10658984.41242725,14225732.826773599
2022-12-23,6196531.5,1088,10631991.149316749,14224477.833177745
2022-12-24,5929642.0,1089,10831413.893534668,14224899.752345871
2022-12-25,3602398.0,1090,11266507.881486157,14226998.458187688
2022-12-26,15724841.0,1091,11935544.398517078,14230773.323506225
2022-12-27,15827224.0,1092,12816028.24962211,14236223.220185257
2022-12-28,16800840.0,1093,13854036.905939806,14243346.519526456
2022-12-29,16461565.0,1094,14958625.003946971,14252141.09273611
2022-12-30,16063237.0,1095,16006671.310062122,14262604.31156133
2022-12-31,15531959.0,1096,16860492.025275737,14274733.049075486
2023-01-01,16360361.0,1097,17395944.904438738,14288523.680612698
2023-01-02,14892424.0,1098,17534240.46081565,14303972.084851053
2023-01-03,17210608.0,1099,17268001.72809895,14321073.645044275
2023-01-04,16834050.0,1100,16672464.568004183,14339823.250401422
2023-01-05,16868218.0,1101,15896254.677633896,14360215.29761426
2023-01-06,16177827.0,1102,15131948.705043338,14382243.692531787
2023-01-07,16471205.0,1103,14572822.27946852,14405901.851981487
2023-01-08,13871492.0,1104,14366774.171411421,14431182.70573669
2023-01-09,12045841.0,1105,14579829.167414844,14458078.698629515
2023-01-10,16181431.0,1106,15179311.549318973,14486581.792808728
2023-01-11,16628317.0,1107,16041404.898862828,14516683.47014185
2023-01-12,16295739.0,1108,16981022.670521546,14548374.73476077
2023-01-13,17972948.0,1109,17795797.51288118,14581646.115750201
2023-01-14,18006626.0,1110,18312394.501703247,14616487.669978023
2023-01-15,17861116.0,1111,18423262.52867293,14652888.985066786
2023-01-16,17980208.0,1112,18105225.830448627,14690839.182505464
2023-01-17,17116786.0,1113,17416814.034215674,14730326.92090046
2023-01-18,17324272.0,1114,16477158.098384157,14771340.399365002
2023-01-19,15449312.0,1115,15433862.948896864,14813867.361045811
2023-01-20,16676879.0,1116,14429288.69228717,14857895.096786074
2023-01-21,17390352.0,1117,13573812.590790715,14903410.448923536
2023-01-22,8038160.0,1118,12931497.99316805,14950399.815222695
2023-01-23,4978407.0,1119,12519386.45585712,14998849.152939811
2023-01-24,18113350.0,1120,12317745.021570956,15048743.983019557
2023-01-25,15259957.0,1121,12286136.754465872,15100069.394422092
2023-01-26,10748585.0,1122,12379631.947469087,15152810.048579203
2023-01-27,6047197.5,1123,12560664.858644545,15206950.183978245
2023-01-28,16995946.0,1124,12804289.200150602,15262473.620872442
2023-01-29,18336946.0,1125,13097021.935621288,15319363.766116204
2023-01-30,17033562.0,1126,13431338.041240033,15377603.618123984
2023-01-31,14447230.0,1127,13798773.203649975,15437175.771951154
2023-02-01,4500858.5,1128,14184479.363348551,15498062.42449552
2023-02-02,9526001.0,1129,14565224.569736574,15560245.379817735
2023-02-03,14278148.0,1130,14911618.612843733,15623706.054579146
2023-02-04,19514044.0,1131,15194122.810778165,15688425.48359542
2023-02-05,19575256.0,1132,15391385.18950135,15754384.325504268
2023-02-06,19494864.0,1133,15498737.029869527,15821562.868545614
2023-02-07,17774976.0,1134,15534356.448480261,15889941.036452431
2023-02-08,14429426.0,1135,15540734.222966969,15959498.394450527
2023-02-09,11375118.0,1136,15579775.725694392,16030214.155365478
2023-02-10,5813829.5,1137,15721198.09821805,16102067.185834803
2023-02-11,17786398.0,1138,16025720.627690041,16175036.012623742
2023-02-12,20225490.0,1139,16526527.208747938,16249098.829042472
2023-02-13,20070808.0,1140,17213991.27729616,16324233.501463022
2023-02-14,20292104.0,1141,18029003.9776121,16400417.575933907
2023-02-15,20265640.0,1142,18868932.957162958,16477628.28489047
2023-02-16,20544006.0,1143,19607229.727236886,16555842.553958958
2023-02-17,15617694.0,1144,20123599.73235613,16635037.008852284
2023-02-18,20329044.0,1145,20337627.096073665,16715187.982355442
2023-02-19,16709091.0,1146,20236241.758199364,16796271.521398358
2023-02-20,19951636.0,1147,19885633.154902,16878263.394214362
2023-02-21,21222248.0,1148,19421612.300269004,16961139.09758177
2023-02-22,19904758.0,1149,19018400.60296695,17044873.864146676
2023-02-23,21099260.0,1150,18842742.162945606,17129442.669824645
2023-02-24,20322762.0,1151,19005852.768013254,17214820.241279162
2023-02-25,16927116.0,1152,19527907.539072715,17300981.06347455
2023-02-26,20106330.0,1153,20327313.610821873,17387899.38730112
2023-02-27,21456394.0,1154,21240174.622469906,17475549.23727028
2023-02-28,21426472.0,1155,22065967.911972128,17563904.4192773
2023-03-01,21813758.0,1156,22626475.139524795,17652938.528429355
2023-03-02,22759256.0,1157,22819574.05878149,17742624.9569367
2023-03-03,23089008.0,1158,22649844.680849716,17832936.902064323
2023-03-04,22909392.0,1159,22224497.056619518,17923847.37414196
2023-03-05,22353600.0,1160,21714182.24506075,18015329.20462992
2023-03-06,22344646.0,1161,21290353.19543942,18107355.054238394
2023-03-07,19175770.0,1162,21059864.985502426,18199897.421097796
2023-03-08,20317658.0,1163,21020027.07066284,18292928.64897766
2023-03-09,20660438.0,1164,21051913.635615025,18386420.935551714
2023-03-10,21809390.0,1165,20957633.655579507,18480346.34070658
2023-03-11,22819582.0,1166,20532142.97293157,18574676.7948916
2023-03-12,22494990.0,1167,19647086.59699102,18669384.10750752
2023-03-13,17208944.0,1168,18317828.043886766,18764439.975331143
2023-03-14,6827039.5,1169,16728007.812908843,18859815.990973767
2023-03-15,10744675.0,1170,15198333.872585788,18955483.651370708
2023-03-16,22027600.0,1171,14104296.450246358,19051414.366299413
2023-03-17,23611680.0,1172,13765363.88429111,19147579.466923654
2023-03-18,19160404.0,1173,14339829.67616149,19243950.214361172
2023-03-19,5438538.0,1174,15760429.614381839,19340497.808272302
2023-03-20,10809665.0,1175,17735058.78880085,19437193.395466857
2023-03-21,24409818.0,1176,19817238.002379935,19534008.07852701
2023-03-22,20991322.0,1177,21528443.12897322,19630912.92444319
2023-03-23,19464320.0,1178,22496381.10424401,19727878.973260697
2023-03-24,24446790.0,1179,22566042.791557092,19824877.246734392
2023-03-25,23788186.0,1180,21846890.578603785,19921878.756988816
2023-03-26,24147998.0,1181,20678408.57651108,20018854.5151812
2023-03-27,23499504.0,1182,19521840.06365694,20115775.540164754
2023-03-28,16177530.0,1183,18810152.364884418,20212612.867149692
2023-03-29,12649876.0,1184,18803097.104277022,20309337.55635933
2023-03-30,17572492.0,1185,19494433.340334956,20405920.701678656
2023-03-31,23828332.0,1186,20603320.890599966,20502333.43929303
2023-04-01,18990354.0,1187,21655921.811789103,20598546.95631403
2023-04-02,21363188.0,1188,22134433.61197306,20694532.499390192
2023-04-03,24764336.0,1189,21648358.509923805,20790261.383299917
2023-04-04,23596228.0,1190,20074208.6899813,20885704.999524053
2023-04-05,22586846.0,1191,17618185.524218567,20980834.824795514
2023-04-06,11409637.0,1192,14779370.414533196,21075622.429623462
2023-04-07,7532538.5,1193,12221573.735513922,21170039.486789424
2023-04-08,8657703.0,1194,10590591.613914125,21264057.7798129
2023-04-09,8027135.0,1195,10331119.146054603,21357649.211383734
2023-04-10,12325750.0,1196,11558325.012482103,21450785.811759144
2023-04-11,15969687.0,1197,14022771.925051302,21543439.74712234
2023-04-12,19802706.0,1198,17179068.601718232,21635583.32790068
2023-04-13,23452088.0,1199,20337259.88704553,21727189.01704069
2023-04-14,23503448.0,1200,22851334.626939803,21818229.43823747
2023-04-15,23848966.0,1201,24288965.75558503,21908677.384116124
2023-04-16,22937044.0,1202,24533664.238759834,21998505.82436264
2023-04-17,14898498.0,1203,23792367.27467072,22087687.9138019
2023-04-18,25696290.0,1204,22510908.947590735,22176197.00042029
2023-04-19,20779298.0,1205,21227425.613067064,22264006.633330733
2023-04-20,23715508.0,1206,20410955.46511842,22351090.57067745
2023-04-21,23381632.0,1207,20334300.270014495,22437422.78747835
2023-04-22,21717910.0,1208,21016703.138468236,22522977.48340257
2023-04-23,23561614.0,1209,22248027.20288695,22607729.090480883
2023-04-24,17451600.0,1210,23679980.26496334,22691652.28074669
2023-04-25,26678576.0,1211,24949982.162248217,22774721.973805256
2023-04-26,25191596.0,1212,25795584.97788824,22856913.344328962
2023-04-27,24374478.0,1213,26123723.784422055,22938201.829476375
2023-04-28,26206684.0,1214,26016607.564684503,23018563.136232752
2023-04-29,25481218.0,1215,25678345.09012456,23097973.248670112
2023-04-30,28004490.0,1216,25345790.757921476,23176408.4351243
2023-05-01,28034174.0,1217,25197309.141930107,23253845.255287196
2023-05-02,27218420.0,1218,25291316.447630987,23330260.56721186
2023-05-03,20058384.0,1219,25553894.658581406,23405631.53422846
2023-05-04,24660416.0,1220,25816383.74812041,23479935.631769005
2023-05-05,25590228.0,1221,25886265.844551988,23553150.654098816
2023-05-06,26678510.0,1222,25623882.667434514,23625254.72095267
2023-05-07,25094986.0,1223,24996952.9185301,23696226.284073748
2023-05-08,23474004.0,1224,24094173.470916323,23766044.133653227
2023-05-09,23439546.0,1225,23094671.42752391,23834687.404668935
2023-05-10,24604006.0,1226,22206012.16283092,23902135.58312077
2023-05-11,24137214.0,1227,21594228.769142777,23968368.512161333
2023-05-12,20779638.0,1228,21331325.06813025,24033366.398119766
2023-05-13,17225130.0,1229,21378536.467211593,24097109.816417098
2023-05-14,16530848.0,1230,21610161.82008286,24159579.717371255
2023-05-15,25789168.0,1231,21867980.58883383,24220757.431890063
2023-05-16,23139434.0,1232,22025431.785883147,24280624.677050482
2023-05-17,23996844.0,1233,22037595.8359001,24339163.561562423
2023-05-18,24146530.0,1234,21958519.387573767,24396356.591115605
2023-05-19,22130264.0,1235,21919433.208981134,24452186.67360768
2023-05-20,17281324.0,1236,22075581.42858782,24506637.124252208
2023-05-21,19917662.0,1237,22540697.39535673,24559691.670564886
2023-05-22,25008272.0,1238,23332717.200978406,24611334.457226582
2023-05-23,27587700.0,1239,24350628.703401804,24661550.05082169
2023-05-24,26405948.0,1240,25391795.647498533,24710323.44445038
2023-05-25,25544068.0,1241,26205378.082955644,24757640.062213413
2023-05-26,25804816.0,1242,26565289.563974537,24803485.76356815
2023-05-27,24171654.0,1243,26339555.600041665,24847846.84755441
2023-05-28,25247548.0,1244,25534048.024164192,24890710.056889035
2023-05-29,22975828.0,1245,24296827.514613703,24932062.581927788
2023-05-30,25901100.0,1246,22881844.148598906,24971892.06449354
2023-05-31,26667050.0,1247,21583336.768254522,25010186.60156947
2023-06-01,20370856.0,1248,20660887.997172795,25046934.748856295
2023-06-02,15850596.0,1249,20277149.5678301,25082125.52419239
2023-06-03,15134578.0,1250,20465408.515271097,25115748.410835788
2023-06-04,21302342.0,1251,21134308.709028877,25147793.360607125
2023-06-05,25495088.0,1252,22105556.249671254,25178250.79689251
2023-06-06,26717406.0,1253,23171009.064800434,25207111.617505483
2023-06-07,26366572.0,1254,24150963.720476415,25234367.197407246
2023-06-08,22760568.0,1255,24936753.683933787,25260009.391284198
2023-06-09,24808490.0,1256,25507071.26426655,25284030.535982184
2023-06-10,22970968.0,1257,25916332.253052376,25306423.45279661
2023-06-11,25239720.0,1258,26261926.407996643,25327181.449617807
2023-06-12,27184126.0,1259,26642753.32939496,25346298.32293096
2023-06-13,28162702.0,1260,27122637.286878925,25363768.359670024
2023-06-14,29299480.0,1261,27709162.659856725,25379586.33892507
2023-06-15,29135190.0,1262,28352599.573413026,25393747.53350254
2023-06-16,29175270.0,1263,28963028.72797382,25406247.71133799
2023-06-17,28876372.0,1264,29438602.09967928,25417083.136760823
2023-06-18,28747056.0,1265,29695465.35011674,25426250.57161069
2023-06-19,29139326.0,1266,29690552.46305444,25433747.27620522
2023-06-20,29118482.0,1267,29431585.556935154,25439571.010158777
2023-06-21,29077898.0,1268,28972884.41402153,25443720.033051986
2023-06-22,28548760.0,1269,28399598.788521495,25446193.104951855
2023-06-23,27888488.0,1270,27805645.92323581,25446989.486782342
2023-06-24,27138000.0,1271,27271490.976118054,25446108.940545216
2023-06-25,27191324.0,1272,26847090.898070082,25443551.729391195
2023-06-26,27318432.0,1273,26543400.952669192,25439318.61754128
2023-06-27,28119038.0,1274,26333527.824045576,25433410.870058395
2023-06-28,26666782.0,1275,26162502.29307756,25425830.252469312
2023-06-29,24247164.0,1276,25963087.533389043,25416579.030237015
2023-06-30,22088014.0,1277,25674140.34515258,25405659.968083683
2023-07-01,22952684.0,1278,25257759.77211894,25393076.32916445
2023-07-02,26655072.0,1279,24711719.586306907,25378831.874092206
2023-07-03,26489164.0,1280,24074453.935014542,25362930.859813754
2023-07-04,26755168.0,1281,23421133.551288664,25345378.0383376
2023-07-05,25791240.0,1282,22851055.854460496,25326178.655313853
2023-07-06,20475886.0,1283,22468452.69377595,25305338.448466536
2023-07-07,14824709.0,1284,22360503.682700913,25282863.64587888
2023-07-08,23206770.0,1285,22577349.983428944,25258760.96413207
2023-07-09,24655394.0,1286,23118823.318114333,25233037.606297992
2023-07-10,23826200.0,1287,23931283.51520167,25205701.259786606
2023-07-11,26247430.0,1288,24915617.76521607,25176760.094048552
2023-07-12,27092378.0,1289,25944686.8137131,25146222.758133747
2023-07-13,28005392.0,1290,26886107.99988877,25114098.37810658
2023-07-14,27321364.0,1291,27624989.091142,25080396.554318637
2023-07-15,27482384.0,1292,28081490.337574985,25045127.3585396
2023-07-16,27388454.0,1293,28219814.818162397,25008301.33094734
2023-07-17,26987852.0,1294,28047831.78937889,24969929.476977963
2023-07-18,26613218.0,1295,27609142.411037486,24930023.264036857
2023-07-19,26212188.0,1296,26971132.1249078,24888594.618071668
2023-07-20,27484270.0,1297,26212885.163185608,24845655.920008227
2023-07-21,27254378.0,1298,25415769.176836774,24801220.00205052
2023-07-22,26594016.0,1299,24657573.04801309,24755300.143845804
2023-07-23,25890168.0,1300,24009161.118217804,24707910.068515968
2023-07-24,20212144.0,1301,23531527.701984905,24659063.938556425
2023-07-25,17566774.0,1302,23271359.241624795,24608776.35160362
2023-07-26,26330870.0,1303,23254624.786708955,24557062.336072534
2023-07-27,25454456.0,1304,23479660.095765803,24503937.3466655
2023-07-28,24244366.0,1305,23912742.64411692,24449417.25975352
2023-07-29,24094366.0,1306,24489439.395106837,24393518.368631646
2023-07-30,23493590.0,1307,25123693.47788992,24336257.37864974
2023-07-31,27127418.0,1308,25724024.341727637,24277651.40222009
2023-08-01,27362676.0,1309,26213275.976354852,24217717.953703344
2023-08-02,26836078.0,1310,26546257.915493123,24156474.944174435
2023-08-03,26511906.0,1311,26719381.292207573,24093940.676069766
2023-08-04,23701864.0,1312,26768362.492941976,24030133.837717608
2023-08-05,26317610.0,1313,26753771.041287914,23965073.49775307
2023-08-06,27822508.0,1314,26738421.112698708,23898779.099419467
2023-08-07,28225300.0,1315,26763805.613667592,23831270.45475772
2023-08-08,27155518.0,1316,26833650.84909812,23762567.738685522
2023-08-09,27568930.0,1317,26910697.41761212,23692691.482968085
2023-08-10,26838374.0,1318,26928489.122212134,23621662.570082244
2023-08-11,25956556.0,1319,26814695.60327341,23549502.22697571
2023-08-12,25722028.0,1320,26518174.040616527,23476232.01872348
2023-08-13,24597148.0,1321,26030235.006061636,23401873.842083037
2023-08-14,25543490.0,1322,25392207.62522705,23326449.918950573
2023-08-15,24794394.0,1323,24685988.499028187,23249982.789719973
2023-08-16,27039444.0,1324,24010278.368715644,23172495.306546643
2023-08-17,26351200.0,1325,23450520.24220269,23094010.626518138
2023-08-18,20711762.0,1326,23053163.98452446,23014552.204733692
2023-08-19,17067800.0,1327,22813703.858011447,22934143.78729469
2023-08-20,23806672.0,1328,22683222.96388559,22852809.404208124
2023-08-21,24783090.0,1329,22591506.48491211,22770573.36220526
2023-08-22,25751192.0,1330,22478528.304719422,22687460.237477623
2023-08-23,18279456.0,1331,22322607.290869433,22603494.86833234
2023-08-24,24804328.0,1332,22154200.780849535,22518702.34776929
2023-08-25,20575844.0,1333,22049110.69411072,22433108.015982036
2023-08-26,20491538.0,1334,22102253.66513256,22346737.452784956
