Fecha,SRF
2022-04-16,24614544.0
2022-04-17,25153346.0
2022-04-18,22067742.0
2022-04-19,20993848.0
2022-04-20,22005790.0
2022-04-21,17025430.0
2022-04-22,18927718.0
2022-04-23,25444230.0
2022-04-24,22099520.0
2022-04-25,18248966.0
2022-04-26,15235256.0
2022-04-27,21079512.0
2022-04-28,19145584.0
2022-04-29,24910036.0
2022-04-30,24635992.0
2022-05-01,16712853.0
2022-05-02,20449974.0
2022-05-03,22054106.0
2022-05-04,23808002.0
2022-05-05,24977886.0
2022-05-06,23343036.0
2022-05-07,25458938.0
2022-05-08,26762166.0
2022-05-09,26823856.0
2022-05-10,17858406.0
2022-05-11,22063378.0
2022-05-12,26308378.0
2022-05-13,26897262.0
2022-05-14,26390156.0
2022-05-15,28133894.0
2022-05-16,27811062.0
2022-05-17,28201290.0
2022-05-18,25522030.0
2022-05-19,26333140.0
2022-05-20,26540760.0
2022-05-21,27065918.0
2022-05-22,23689022.0
2022-05-23,21523218.0
2022-05-24,21017700.0
2022-05-25,25293710.0
2022-05-26,23193226.0
2022-05-27,26681844.0
2022-05-28,26970086.0
2022-05-29,27305070.0
2022-05-30,26855088.0
2022-05-31,24499586.0
2022-06-01,23926230.0
2022-06-02,23941734.0
2022-06-03,26360296.0
2022-06-04,26851486.0
2022-06-05,27987758.0
2022-06-06,28270152.0
2022-06-07,28360448.0
2022-06-08,27805946.0
2022-06-09,21171242.0
2022-06-10,27171916.0
2022-06-11,25916292.0
2022-06-12,26385854.0
2022-06-13,23279954.0
2022-06-14,20226300.0
2022-06-15,19951752.0
2022-06-16,22643834.0
2022-06-17,26466042.0
2022-06-18,24524596.0
2022-06-19,23766328.0
2022-06-20,23983512.0
2022-06-21,19934878.0
2022-06-22,17922636.0
2022-06-23,26566416.0
2022-06-24,27623970.0
2022-06-25,26777796.0
2022-06-26,26552742.0
2022-06-27,26667766.0
2022-06-28,26783554.0
2022-06-29,23299334.0
2022-06-30,25492336.0
2022-07-01,28255780.0
2022-07-02,24446216.0
2022-07-03,24650590.0
2022-07-04,24136828.0
2022-07-05,24407336.0
2022-07-06,27947946.0
2022-07-07,25381308.0
2022-07-08,26542412.0
2022-07-09,27212502.0
2022-07-10,28081034.0
2022-07-11,27697136.0
2022-07-12,25983930.0
2022-07-13,25961878.0
2022-07-14,23700628.0
2022-07-15,18473708.0
2022-07-16,24041236.0
2022-07-17,26305250.0
2022-07-18,26533958.0
2022-07-19,27249672.0
2022-07-20,27845146.0
2022-07-21,27556148.0
2022-07-22,24151858.0
2022-07-23,25610786.0
2022-07-24,24445292.0
2022-07-25,22490930.0
2022-07-26,25791624.0
2022-07-27,23248192.0
2022-07-28,24329574.0
2022-07-29,23265408.0
2022-07-30,24791984.0
2022-07-31,24525706.0
2022-08-01,23850810.0
2022-08-02,22533132.0
2022-08-03,25165186.0
2022-08-04,26306642.0
2022-08-05,25127970.0
2022-08-06,24782856.0
2022-08-07,25324750.0
2022-08-08,26321934.0
2022-08-09,26153082.0
2022-08-10,26854360.0
2022-08-11,26301292.0
2022-08-12,25704236.0
2022-08-13,21477050.0
2022-08-14,19969886.0
2022-08-15,22894092.0
2022-08-16,20435866.0
2022-08-17,24639476.0
2022-08-18,25874788.0
2022-08-19,25304368.0
2022-08-20,24099080.0
2022-08-21,19171648.0
2022-08-22,25780174.0
2022-08-23,26409836.0
2022-08-24,26325304.0
2022-08-25,25945214.0
2022-08-26,24727990.0
2022-08-27,25189234.0
2022-08-28,24646222.0
2022-08-29,22727438.0
2022-08-30,22524092.0
2022-08-31,24614456.0
2022-09-01,22727858.0
2022-09-02,21127628.0
2022-09-03,16148638.0
2022-09-04,20035890.0
2022-09-05,18376024.0
2022-09-06,16267212.0
2022-09-07,14906209.0
2022-09-08,22633180.0
2022-09-09,22764808.0
2022-09-10,20632526.0
2022-09-11,22075658.0
2022-09-12,24376572.0
2022-09-13,23640418.0
2022-09-14,21160792.0
2022-09-15,17611226.0
2022-09-16,17421350.0
2022-09-17,17562182.0
2022-09-18,17720596.0
2022-09-19,18557402.0
2022-09-20,19373780.0
2022-09-21,20812228.0
2022-09-22,17765890.0
2022-09-23,22005112.0
2022-09-24,22873712.0
2022-09-25,22249896.0
2022-09-26,18482850.0
2022-09-27,15876400.0
2022-09-28,18031980.0
2022-09-29,20680940.0
2022-09-30,24300376.0
2022-10-01,23912360.0
2022-10-02,19745776.0
2022-10-03,19867268.0
2022-10-04,12419114.0
2022-10-05,13493726.0
2022-10-06,10305884.0
2022-10-07,14459524.0
2022-10-08,12789839.0
2022-10-09,17409290.0
2022-10-10,14022728.0
2022-10-11,17231670.0
2022-10-12,21119362.0
2022-10-13,20096356.0
2022-10-14,18896034.0
2022-10-15,19968224.0
2022-10-16,21699050.0
2022-10-17,17544662.0
2022-10-18,7369783.5
2022-10-19,7510820.5
2022-10-20,21560174.0
2022-10-21,21421090.0
2022-10-22,19732262.0
2022-10-23,19075456.0
2022-10-24,20286884.0
2022-10-25,15153101.0
2022-10-26,17959090.0
2022-10-27,20492404.0
2022-10-28,20102816.0
2022-10-29,15145102.0
2022-10-30,18695392.0
2022-10-31,11014093.0
2022-11-01,14204046.0
2022-11-02,14467582.0
2022-11-03,19006958.0
2022-11-04,19352960.0
2022-11-05,16332030.0
2022-11-06,19631874.0
2022-11-07,14757937.0
2022-11-08,17305198.0
2022-11-09,16661648.0
2022-11-10,18457592.0
2022-11-11,18562726.0
2022-11-12,8493199.0
2022-11-13,10036747.0
2022-11-14,18646706.0
2022-11-15,9444150.0
2022-11-16,7502402.0
2022-11-17,4097520.8
2022-11-18,7552086.0
2022-11-19,11892871.0
2022-11-20,4723644.0
2022-11-21,5299652.0
2022-11-22,6344002.5
2022-11-23,16556025.0
2022-11-24,16799050.0
2022-11-25,10187835.0
2022-11-26,8098000.0
2022-11-27,17541282.0
2022-11-28,15469016.0
2022-11-29,16926258.0
2022-11-30,14798659.0
2022-12-01,6461505.0
2022-12-02,16174844.0
2022-12-03,14244131.0
2022-12-04,13465157.0
2022-12-05,16445430.0
2022-12-06,15876732.0
2022-12-07,12257261.0
2022-12-08,15265335.0
2022-12-09,14913653.0
