Fecha,Precipitation,Dia
2022-10-22,0.49,159
2022-10-23,0.03,160
2022-10-24,0.19,161
2022-10-25,0.48,162
2022-10-26,-0.0,163
2022-10-27,0.2,164
2022-10-28,0.24,165
2022-10-29,0.0,166
2022-10-30,0.09,167
2022-10-31,0.82,168
2022-11-01,2.07,169
2022-11-02,1.0,170
2022-11-03,1.34,171
2022-11-04,0.01,172
2022-11-05,0.18,173
2022-11-06,0.0,174
2022-11-07,5.61,175
2022-11-08,1.95,176
2022-11-09,1.03,177
2022-11-10,0.15,178
2022-11-11,0.1,179
2022-11-12,0.21,180
2022-11-13,0.01,181
2022-11-14,-0.0,182
2022-11-15,0.03,183
2022-11-16,0.36,184
2022-11-17,3.11,185
2022-11-18,0.37,186
2022-11-19,0.07,187
2022-11-20,2.21,188
2022-11-21,6.36,189
2022-11-22,1.82,190
2022-11-23,0.0,191
2022-11-24,0.0,192
2022-11-25,0.65,193
2022-11-26,1.53,194
2022-11-27,0.05,195
2022-11-28,0.07,196
2022-11-29,0.0,197
2022-11-30,5.58,198
2022-12-01,10.52,199
2022-12-02,0.0,200
2022-12-03,1.0,201
2022-12-04,0.85,202
2022-12-05,0.02,203
2022-12-06,0.12,204
2022-12-07,0.74,205
2022-12-08,0.1,206
2022-12-09,0.11,207
2022-12-10,0.03,208
2022-12-11,0.01,209
2022-12-12,0.02,210
2022-12-13,0.23,211
2022-12-14,0.08,212
2022-12-15,0.0,213
2022-12-16,0.27,214
2022-12-17,0.17,215
2022-12-18,0.15,216
2022-12-19,0.02,217
2022-12-20,0.28,218
2022-12-21,-0.0,219
2022-12-22,0.0,220
2022-12-23,0.39,221
2022-12-24,0.19,222
2022-12-25,0.09,223
2022-12-26,-0.0,224
2022-12-27,0.0,225
2022-12-28,0.0,226
2022-12-29,0.02,227
2022-12-30,0.0,228
2022-12-31,0.11,229
2023-01-01,-0.0,230
2023-01-02,0.08,231
2023-01-03,0.0,232
2023-01-04,0.0,233
2023-01-05,0.0,234
2023-01-06,0.0,235
2023-01-07,0.0,236
2023-01-08,0.41,237
2023-01-09,0.13,238
2023-01-10,0.01,239
2023-01-11,0.0,240
2023-01-12,0.05,241
2023-01-13,-0.0,242
2023-01-14,-0.0,243
2023-01-15,0.0,244
2023-01-16,0.05,245
2023-01-17,0.0,246
2023-01-18,0.42,247
2023-01-19,0.0,248
2023-01-20,0.0,249
2023-01-21,0.0,250
2023-01-22,1.37,251
2023-01-23,1.71,252
2023-01-24,0.05,253
2023-01-25,0.02,254
2023-01-26,0.01,255
2023-01-27,0.07,256
2023-01-28,0.0,257
2023-01-29,0.0,258
2023-01-30,1.33,259
2023-01-31,1.23,260
2023-02-01,4.2,261
2023-02-02,2.01,262
2023-02-03,0.0,263
2023-02-04,0.0,264
2023-02-05,0.0,265
2023-02-06,0.28,266
2023-02-07,0.36,267
2023-02-08,1.26,268
2023-02-09,0.04,269
2023-02-10,0.85,270
2023-02-11,0.0,271
2023-02-12,0.0,272
2023-02-13,0.0,273
2023-02-14,0.04,274
2023-02-15,0.02,275
2023-02-16,0.0,276
2023-02-17,0.0,277
2023-02-18,0.0,278
2023-02-19,-0.0,279
2023-02-20,-0.0,280
2023-02-21,0.04,281
2023-02-22,0.19,282
2023-02-23,-0.0,283
2023-02-24,0.4,284
2023-02-25,1.34,285
2023-02-26,0.75,286
2023-02-27,0.08,287
2023-02-28,0.0,288
2023-03-01,0.0,289
2023-03-02,0.0,290
2023-03-03,-0.0,291
2023-03-04,0.0,292
2023-03-05,0.0,293
2023-03-06,0.01,294
2023-03-07,0.1,295
2023-03-08,0.17,296
2023-03-09,0.12,297
2023-03-10,0.05,298
2023-03-11,0.01,299
2023-03-12,0.02,300
2023-03-13,3.69,301
2023-03-14,4.49,302
2023-03-15,0.98,303
2023-03-16,0.19,304
2023-03-17,0.07,305
2023-03-18,0.01,306
2023-03-19,1.22,307
2023-03-20,1.22,308
2023-03-21,0.04,309
2023-03-22,0.65,310
2023-03-23,0.43,311
2023-03-24,0.14,312
2023-03-25,0.02,313
2023-03-26,0.0,314
2023-03-27,0.0,315
2023-03-28,2.32,316
2023-03-29,0.36,317
2023-03-30,0.05,318
2023-03-31,0.0,319
2023-04-01,0.08,320
2023-04-02,0.21,321
2023-04-03,0.0,322
2023-04-04,0.21,323
2023-04-05,0.58,324
2023-04-06,1.78,325
2023-04-07,9.42,326
2023-04-08,0.29,327
2023-04-09,0.8,328
2023-04-10,16.56,329
2023-04-11,6.36,330
2023-04-12,0.0,331
2023-04-13,0.04,332
2023-04-14,0.11,333
2023-04-15,0.22,334
2023-04-16,1.04,335
2023-04-17,1.62,336
2023-04-18,0.22,337
2023-04-19,1.24,338
2023-04-20,0.47,339
2023-04-21,1.4,340
2023-04-22,1.65,341
2023-04-23,0.32,342
2023-04-24,0.33,343
2023-04-25,0.0,344
2023-04-26,0.02,345
2023-04-27,1.7,346
2023-04-28,0.15,347
2023-04-29,0.12,348
2023-04-30,-0.0,349
2023-05-01,-0.0,350
