Fecha,Precipitation,Dia
2022-10-26,-0.0,218
2022-10-27,0.2,219
2022-10-28,0.24,220
2022-10-29,0.0,221
2022-10-30,0.09,222
2022-10-31,0.82,223
2022-11-01,2.07,224
2022-11-02,1.0,225
2022-11-03,1.34,226
2022-11-04,0.01,227
2022-11-05,0.18,228
2022-11-06,0.0,229
2022-11-07,5.61,230
2022-11-08,1.95,231
2022-11-09,1.03,232
2022-11-10,0.15,233
2022-11-11,0.1,234
2022-11-12,0.21,235
2022-11-13,0.01,236
2022-11-14,-0.0,237
2022-11-15,0.03,238
2022-11-16,0.36,239
2022-11-17,3.11,240
2022-11-18,0.37,241
2022-11-19,0.07,242
2022-11-20,2.21,243
2022-11-21,6.36,244
2022-11-22,1.82,245
2022-11-23,0.0,246
2022-11-24,0.0,247
2022-11-25,0.65,248
2022-11-26,1.53,249
2022-11-27,0.05,250
2022-11-28,0.07,251
2022-11-29,0.0,252
2022-11-30,5.58,253
2022-12-01,10.52,254
2022-12-02,0.0,255
2022-12-03,1.0,256
2022-12-04,0.85,257
2022-12-05,0.02,258
2022-12-06,0.12,259
2022-12-07,0.74,260
2022-12-08,0.1,261
2022-12-09,0.11,262
2022-12-10,0.03,263
2022-12-11,0.01,264
2022-12-12,0.02,265
2022-12-13,0.23,266
2022-12-14,0.08,267
2022-12-15,0.0,268
2022-12-16,0.27,269
2022-12-17,0.17,270
2022-12-18,0.15,271
2022-12-19,0.02,272
2022-12-20,0.28,273
2022-12-21,-0.0,274
2022-12-22,0.0,275
2022-12-23,0.39,276
2022-12-24,0.19,277
2022-12-25,0.09,278
2022-12-26,-0.0,279
2022-12-27,0.0,280
2022-12-28,0.0,281
2022-12-29,0.02,282
2022-12-30,0.0,283
2022-12-31,0.11,284
2023-01-01,-0.0,285
2023-01-02,0.08,286
2023-01-03,0.0,287
2023-01-04,0.0,288
2023-01-05,0.0,289
2023-01-06,0.0,290
2023-01-07,0.0,291
2023-01-08,0.41,292
2023-01-09,0.13,293
2023-01-10,0.01,294
2023-01-11,0.0,295
2023-01-12,0.05,296
2023-01-13,-0.0,297
2023-01-14,-0.0,298
2023-01-15,0.0,299
2023-01-16,0.05,300
2023-01-17,0.0,301
2023-01-18,0.42,302
2023-01-19,0.0,303
2023-01-20,0.0,304
2023-01-21,0.0,305
2023-01-22,1.37,306
2023-01-23,1.71,307
2023-01-24,0.05,308
2023-01-25,0.02,309
2023-01-26,0.01,310
2023-01-27,0.07,311
2023-01-28,0.0,312
2023-01-29,0.0,313
2023-01-30,1.33,314
2023-01-31,1.23,315
2023-02-01,4.2,316
2023-02-02,2.01,317
2023-02-03,0.0,318
2023-02-04,0.0,319
2023-02-05,0.0,320
2023-02-06,0.28,321
2023-02-07,0.36,322
2023-02-08,1.26,323
2023-02-09,0.04,324
2023-02-10,0.85,325
2023-02-11,0.0,326
2023-02-12,0.0,327
2023-02-13,0.0,328
2023-02-14,0.04,329
2023-02-15,0.02,330
2023-02-16,0.0,331
2023-02-17,0.0,332
2023-02-18,0.0,333
2023-02-19,-0.0,334
2023-02-20,-0.0,335
2023-02-21,0.04,336
2023-02-22,0.19,337
2023-02-23,-0.0,338
2023-02-24,0.4,339
2023-02-25,1.34,340
2023-02-26,0.75,341
2023-02-27,0.08,342
2023-02-28,0.0,343
2023-03-01,0.0,344
2023-03-02,0.0,345
2023-03-03,-0.0,346
2023-03-04,0.0,347
2023-03-05,0.0,348
2023-03-06,0.01,349
2023-03-07,0.1,350
2023-03-08,0.17,351
2023-03-09,0.12,352
2023-03-10,0.05,353
2023-03-11,0.01,354
2023-03-12,0.02,355
2023-03-13,3.69,356
2023-03-14,4.49,357
2023-03-15,0.98,358
2023-03-16,0.19,359
2023-03-17,0.07,360
2023-03-18,0.01,361
2023-03-19,1.22,362
2023-03-20,1.22,363
2023-03-21,0.04,364
2023-03-22,0.65,365
2023-03-23,0.43,366
2023-03-24,0.14,367
2023-03-25,0.02,368
2023-03-26,0.0,369
2023-03-27,0.0,370
2023-03-28,2.32,371
2023-03-29,0.36,372
2023-03-30,0.05,373
2023-03-31,0.0,374
2023-04-01,0.08,375
2023-04-02,0.21,376
2023-04-03,0.0,377
2023-04-04,0.21,378
2023-04-05,0.58,379
2023-04-06,1.78,380
2023-04-07,9.42,381
2023-04-08,0.29,382
2023-04-09,0.8,383
2023-04-10,16.56,384
2023-04-11,6.36,385
2023-04-12,0.0,386
2023-04-13,0.04,387
2023-04-14,0.11,388
2023-04-15,0.22,389
2023-04-16,1.04,390
2023-04-17,1.62,391
2023-04-18,0.22,392
2023-04-19,1.24,393
2023-04-20,0.47,394
2023-04-21,1.4,395
2023-04-22,1.65,396
2023-04-23,0.32,397
2023-04-24,0.33,398
2023-04-25,0.0,399
2023-04-26,0.02,400
2023-04-27,1.7,401
2023-04-28,0.15,402
2023-04-29,0.12,403
