Fecha,Temperature,Dia
2023-02-23,301.50427,297
2023-02-24,299.50262,298
2023-02-25,298.38635,299
2023-02-26,299.7463,300
2023-02-27,300.39328,301
2023-02-28,300.7427,302
2023-03-01,301.2674,303
2023-03-02,299.54272,304
2023-03-03,298.0979,305
2023-03-04,296.519,306
2023-03-05,298.05908,307
2023-03-06,300.17178,308
2023-03-07,300.5301,309
2023-03-08,299.9308,310
2023-03-09,299.95648,311
2023-03-10,300.00543,312
2023-03-11,300.12796,313
2023-03-12,302.25098,314
2023-03-13,299.54407,315
2023-03-14,295.9736,316
2023-03-15,297.6904,317
2023-03-16,300.90643,318
2023-03-17,297.02664,319
2023-03-18,292.144,320
2023-03-19,286.2858,321
2023-03-20,290.3227,322
2023-03-21,297.48666,323
2023-03-22,300.10056,324
2023-03-23,300.86246,325
2023-03-24,303.04184,326
2023-03-25,302.59723,327
2023-03-26,303.07663,328
2023-03-27,302.58047,329
