parcela,ndvi_max,ndvi_mean,gndvi_max,gndvi_mean,cire_max,cire_mean,ndre1_max,ndre1_mean,ndre_max,ndre_mean,ndmi_mean,msi_mean,rendimiento,ndvi_max_pred,ndvi_mean_pred,gndvi_max_pred,gndvi_mean_pred,cire_max_pred,cire_mean_pred,ndre1_max_pred,ndre1_mean_pred,ndre_max_pred,ndre_mean_pred,ndmi_mean_pred,msi_mean_pred
10,0.792975790604419,0.581440751743053,0.677980877993046,0.540662608090686,2.90021977031419,1.56263940289124,0.506834761478084,0.330478093182788,0.587558767798446,0.406507207749437,0.129822227682458,0.829839302848412,75,72.0272900772016,77.0766361576951,70.64844241903305,80.7378869039658,73.63250629282649,78.42956540925928,73.27667101161637,77.2866497545259,73.71504930621313,78.85569147927086,76.5469511698638,75.51761680000259
11,0.801741008939484,0.594824639117298,0.689579032395677,0.542718051436831,3.12324463596999,1.68753055170962,0.518910644352002,0.345493453808908,0.604629271983135,0.421787790229831,0.149708377329958,0.793792957182154,75,74.06288228482944,80.1906566463797,73.89254597008818,81.3776726750801,78.3497822652821,83.98903717647937,75.88388430342005,81.67641382686877,77.15581975887132,82.89006550701758,80.24264195275586,79.01872763756175
13,0.66849493041216,0.483523315974606,0.582348911872056,0.44095321560296,1.43243390542904,0.899993900467801,0.358433241267176,0.242947682889963,0.424311916621224,0.293716429639449,0.0315865333062915,0.970694906267973,50,43.11845297585003,54.29424919819634,43.89935889095827,49.70193026729132,42.586860450722995,48.9322071316459,41.23641192187085,51.69699793674192,40.810635005206635,49.076709797117914,58.29058899355684,62.11733476879843
14,0.811390077139082,0.465162262731338,0.703278837988274,0.451743965533211,2.94189579815776,1.118016871019,0.513234803683221,0.249765156183433,0.594892938580561,0.31422801827792,0.0269818227955295,1.01984555384817,65,76.30373553994983,50.0221947199592,77.72449943689375,53.06070358399458,74.51401035380093,58.637398899458894,74.65845611830846,53.69009687542288,75.19334179534093,54.492172236265645,57.43483830807165,57.546614944950285
15,0.784649740521895,0.53460343380208,0.676323520964124,0.485585293227038,2.56289239855117,1.2687408429419,0.491877143541198,0.298746847406337,0.564743111156701,0.358803373334916,0.0889675985059672,0.887605447134372,50,70.09368819526063,66.17902744171836,70.18486540184207,63.594294779652444,66.49757853044356,65.3468068477131,70.04728391785784,68.00997061584181,69.11627258693366,66.26094184634249,68.95442676657837,69.96796237974463
16,0.653471141251014,0.457563309673253,0.596158465782987,0.441478813711084,1.38958994358168,0.803474766003975,0.352036926088979,0.22236191020148,0.419247219417291,0.280802608150165,-0.0416901158269266,1.12142513251746,30,39.629400338891884,48.25415118718374,47.76200990643153,49.865530101620465,41.68065301419764,44.6357024703869,39.855431489609494,45.67871521950087,39.78978287908237,45.66720717624783,44.672676949085535,48.27282426947632
2,0.796460039871669,0.515383763491586,0.678979421894622,0.473634861054744,2.71766755308098,1.2607466642526,0.492250238686705,0.286786791376677,0.567933539099485,0.346337686939782,0.066460569972731,0.944313604833428,65,72.83645539251083,61.707199081311444,70.92774373754736,59.87455398658233,69.77128128753156,64.99094967812371,70.12783609218988,64.51342960230933,69.75934264966283,62.96975569587397,64.77166542891408,64.59309086181567
3,0.713524499426732,0.514107275811773,0.61050676480978,0.472190505887379,2.03670588319809,1.08193221046472,0.427125792905963,0.271843061462369,0.495219811076901,0.332381947415392,0.064085327639549,0.912312350087823,50,53.57590381106911,61.41019951180368,51.77535256497214,59.42497804169011,55.36802578480481,57.03110691256257,56.067305493004774,60.144606880162314,55.10299482443965,59.28516624076403,64.33024457301806,67.61730234681104
4,0.783366068946176,0.533963422641978,0.677123894207989,0.482381632109307,2.78510446184751,1.32177700685229,0.487030220847367,0.300365223442198,0.568395014600259,0.360148211977313,0.0616976170609953,0.955246600311029,65,69.79557447386782,66.03011645570847,70.40873668277649,62.59711001051713,71.19766263942975,67.70768717182841,69.00082119512018,68.48310537128718,69.85235872291466,66.61600567308848,63.88650658784786,63.56517976561143
5,0.779337333705219,0.541131417775853,0.679993041198148,0.501237509252208,2.69809050909894,1.3245491759289,0.481234005367466,0.295752376037258,0.567391795453269,0.366225616184769,0.0715485414872447,0.954790048126723,75,68.85996035113905,67.69788928474703,71.21126177566217,68.46626807830472,69.35720046781387,67.83108899702731,67.74940378745424,67.13453224583183,69.65014754267312,68.22055980066432,65.71722652360138,63.60805052991989
6,0.794706853435986,0.547816799838595,0.693483224562296,0.506431249520946,2.621129452968,1.32737884139627,0.490585529247674,0.302744803305019,0.570626855029642,0.369919150427052,0.0826662157225443,0.910230830571319,75,72.42930379507504,69.25337284015443,74.98458210204873,70.08289308966002,67.72937058510658,67.95705024748708,69.76842116396074,69.17877925146766,70.30221366108087,69.19572541603132,67.7833623481278,67.81481130856703
7,0.811294551840716,0.576749441229448,0.700784378336126,0.531808153355036,3.293242187057,1.61558100088216,0.530983407259223,0.331037911917569,0.617877220957281,0.405970617174363,0.121559358913393,0.856947217303134,75,76.28155120345622,75.98511195029187,77.0267776154235,77.9818128134446,81.9454591901891,80.78623617517604,78.49042398661663,77.45031363381302,79.82610710922677,78.71402102381604,75.0113593890829,72.90396709414101
8,0.81215192802535,0.545231381840744,0.707018309885947,0.502687735358972,2.9673158650437,1.32175891683094,0.507538350091096,0.297714439285867,0.591411554374588,0.366366822065358,0.0921465468620062,0.89863556100486,75,76.48066413067957,68.65182529331729,78.77046189274449,68.91767143600185,75.05167896930107,67.7068819028889,73.42857755153227,67.70814449337422,74.49162591274816,68.25784092773812,69.54521031929995,68.91683743141489
9,0.788007542040299,0.546152992601218,0.694342030419695,0.50318996122997,2.61902269055216,1.31046321127507,0.485979358026859,0.300519468771919,0.569299462169268,0.366128372285465,0.0883603224320713,0.892291779930881,75,70.87348789269436,68.86625587768029,75.22479748761239,69.0739963314326,67.68480972551501,67.20405879074015,68.77393728591895,68.5281992337388,70.03466127460004,68.19488550047241,68.84156909283305,69.52103898550573
