Fecha,et,et_holtwin_predicts
2021-02-03,3.5053077,3.866267024290193
2021-02-04,3.7393177,3.501181452319352
2021-02-05,3.9017155,3.68348849710674
2021-02-06,4.0259204,4.000329256516601
2021-02-07,3.9814084,3.8459742963414536
2021-02-08,3.926288,3.8172823325869536
2021-02-09,3.4962718,4.030914160150186
2021-02-10,3.964872,3.528715208062475
2021-02-11,3.654202,3.8875345489080972
2021-02-12,2.1529996,3.7515074203655208
2021-02-13,2.1507113,2.232175133242671
2021-02-14,2.7123795,2.6272002997371517
2021-02-15,2.503995,2.885866926528882
2021-02-16,2.5289721,3.0119109084410485
2021-02-17,3.586247,2.8793227976114215
2021-02-18,2.9841359,2.8836863808867927
2021-02-19,2.6174877,2.4624534511028378
2021-02-20,3.5322924,2.8570501199657627
2021-02-21,4.0791407,3.9326185503094413
2021-02-22,3.164777,4.183870554149717
2021-02-23,4.2213087,3.581148685898492
2021-02-24,4.4191594,3.782730098724893
2021-02-25,4.4432178,3.94837342684143
2021-02-26,4.512055,4.4342307800112515
2021-02-27,4.7140613,4.6071297067419765
2021-02-28,4.776838,4.849994665907732
2021-03-01,4.755839,5.103509861001989
2021-03-02,2.7898595,4.763181358932845
2021-03-03,4.1103234,3.6338901965925903
2021-03-04,4.4537425,3.7633860621835398
2021-03-05,4.6042237,4.263630732794177
2021-03-06,4.6849217,4.692056194296045
2021-03-07,3.2901049,4.185890758198515
2021-03-08,2.417679,2.936889036211802
2021-03-09,3.8408926,3.0400200517368634
2021-03-10,4.9791365,3.9895387596818614
2021-03-11,4.9822445,5.349862347584819
2021-03-12,4.5506907,4.514660520425014
2021-03-13,4.528449,4.472402165000399
2021-03-14,5.2112217,4.179135621967351
2021-03-15,4.599073,5.005666252766364
2021-03-16,5.5131087,5.504051245912856
2021-03-17,5.9365225,5.922398169466171
2021-03-18,5.4287267,5.6974611510971185
2021-03-19,4.8726115,4.356345000561666
2021-03-20,4.7128263,4.571439462826874
2021-03-21,4.8286166,5.775488792372239
2021-03-22,5.692254,5.493837118993401
2021-03-23,5.5832515,5.63595385677254
2021-03-24,6.7325315,5.919660665565839
2021-03-25,5.994409,6.503165798308389
2021-03-26,5.625158,6.12025773505705
2021-03-27,5.8616266,5.6577576508753245
2021-03-28,5.1971297,5.495705920277012
2021-03-29,3.8787558,4.302210639007101
2021-03-30,5.676515,5.024965217556616
2021-03-31,5.584555,5.316148420262179
2021-04-01,3.0965872,4.763424051290744
2021-04-02,2.5827308,3.928929108000883
2021-04-03,4.732224,3.1018875033456292
2021-04-04,4.706174,4.569200389450016
2021-04-05,5.72778,4.5938182552152345
2021-04-06,5.825137,5.420322102562719
2021-04-07,5.99058,5.2941718503905575
2021-04-08,6.151853,5.898195560848131
2021-04-09,6.5041733,6.264964979908923
2021-04-10,6.7311344,6.661164396982333
2021-04-11,5.8687415,6.801107542685474
2021-04-12,6.02867,6.672165274537363
2021-04-13,5.8823953,6.337851914528539
2021-04-14,5.9659624,5.974075657522019
2021-04-15,5.580379,4.7577956183436285
2021-04-16,6.039774,5.625943881967149
2021-04-17,3.9833138,5.71298489947063
2021-04-18,2.818433,4.1694814286072
2021-04-19,4.0316844,3.7845243930034025
2021-04-20,5.0942206,4.3845155481917715
2021-04-21,3.7632816,4.2131656166381735
2021-04-22,5.458736,4.419599502616169
2021-04-23,6.764309,6.19776808001652
2021-04-24,6.328798,5.685705065323507
2021-04-25,6.435621,6.22890817965648
2021-04-26,6.3567085,5.56294842469743
2021-04-27,6.390051,6.7544171722809185
2021-04-28,6.8100486,7.039726228806958
2021-04-29,6.2660656,7.1036220230736635
2021-04-30,4.60715,5.490772571966211
2021-05-01,3.3858125,4.875057843790918
2021-05-02,5.8641467,4.472194588005458
2021-05-03,7.3663116,5.5560245633989265
2021-05-04,7.306687,7.215882071979605
2021-05-05,5.483933,6.55938364309465
2021-05-06,5.157713,5.733088738864555
2021-05-07,4.8836503,5.388932373486021
2021-05-08,6.0869546,5.461805450465651
2021-05-09,6.1205626,5.629594921354344
2021-05-10,5.364163,5.582305304616214
2021-05-11,4.8300686,5.341511235967833
2021-05-12,3.4814022,4.832068388103223
2021-05-13,4.7476163,3.9032422012599164
2021-05-14,4.091064,4.2166049920893665
2021-05-15,5.1077714,4.990281082480434
2021-05-16,5.163311,5.051078175938666
2021-05-17,5.990466,5.380384424810414
2021-05-18,5.288244,5.590890375497185
2021-05-19,6.2590413,5.824693754051823
2021-05-20,5.9231577,5.6480875572462015
2021-05-21,5.913195,5.47448939755808
2021-05-22,5.3291693,5.882694298607895
2021-05-23,5.205139,5.518247559446713
2021-05-24,5.748425,5.517708862828361
2021-05-25,5.618233,5.799582117196536
2021-05-26,5.5661144,5.154161321065358
2021-05-27,6.210229,5.851339820685215
2021-05-28,6.409024,6.32495139488136
2021-05-29,4.7520466,5.553706613894345
2021-05-30,4.464082,5.384547797702676
2021-05-31,5.1598034,4.7531538325479925
2021-06-01,4.4496565,4.486021735234692
2021-06-02,4.176795,4.206869333379248
2021-06-03,3.0414643,4.030772716152868
2021-06-04,3.912403,3.752408806221828
2021-06-05,5.4616895,4.662876724222054
2021-06-06,6.3723803,5.61637011435012
2021-06-07,6.506286,6.335160138653997
2021-06-08,6.2474055,6.327724373477078
2021-06-09,6.032467,6.027219332852437
2021-06-10,5.5472016,5.918969975353812
2021-06-11,5.98397,5.395331085154494
2021-06-12,4.783523,6.2789760375412165
2021-06-13,4.437549,4.839584021054586
2021-06-14,5.2713323,4.486118783098987
2021-06-15,5.317018,5.19750110250596
2021-06-16,5.567037,5.298019176229014
2021-06-17,5.103854,5.652287854875646
2021-06-18,4.96843,5.118292323342195
2021-06-19,3.8556678,4.748051762714541
2021-06-20,6.157268,4.695086625842489
2021-06-21,5.730916,5.496847367416654
2021-06-22,3.723146,4.816067757893646
2021-06-23,5.0029893,4.780343465248404
2021-06-24,5.539581,4.773978997929644
2021-06-25,5.572151,4.923587620726193
2021-06-26,5.734699,5.593131141378282
2021-06-27,5.0747995,6.015380744408686
2021-06-28,4.0233893,5.078035351356572
2021-06-29,4.0409913,4.0915414173662
2021-06-30,2.3789592,3.55737703974135
2021-07-01,4.4988112,3.5224828920329347
2021-07-02,4.872607,4.4149221573615725
2021-07-03,4.9397426,4.765939199511422
2021-07-04,5.426115,5.1960529381121905
2021-07-05,4.8952265,5.233877387887082
2021-07-06,3.9778645,4.421119839781641
2021-07-07,1.7403594,2.9983809868663998
2021-07-08,3.4582086,3.0670696423589976
2021-07-09,2.6965654,3.397846735522375
2021-07-10,4.609235,3.433865219348437
2021-07-11,4.8617682,4.579466258100966
2021-07-12,4.7521915,4.753281995064726
2021-07-13,3.9138758,4.487464361503838
2021-07-14,4.992454,4.159951142853193
2021-07-15,4.705769,4.379388077136058
2021-07-16,5.008846,4.804459878110801
2021-07-17,5.390807,5.239553283532645
2021-07-18,5.325853,5.300215838349165
2021-07-19,5.4951825,5.5391326805409005
2021-07-20,5.739239,5.5723749242829985
2021-07-21,5.166896,5.468096401903486
2021-07-22,4.825947,5.065147784255669
2021-07-23,5.495728,4.877990270380751
2021-07-24,6.332074,5.1125823665658725
2021-07-25,6.0362234,5.654793105077841
2021-07-26,5.9732695,5.948281680511426
2021-07-27,5.4820657,5.307410880635559
2021-07-28,4.988669,5.431265651371056
2021-07-29,4.6881933,4.887538583340587
2021-07-30,4.7509904,5.442429809320117
2021-07-31,5.579784,5.401874772963382
2021-08-01,6.01203,5.70610477109122
2021-08-02,5.795232,5.679793578056502
2021-08-03,5.245101,5.938969820218171
2021-08-04,4.8548484,5.248130240594943
2021-08-05,5.3552055,5.1203346456340855
2021-08-06,5.8200607,5.583079821779569
2021-08-07,5.833863,5.639957419305387
2021-08-08,5.4782367,5.608906156610055
2021-08-09,5.6370554,5.412670727228833
2021-08-10,5.7632957,5.51727852804992
2021-08-11,5.7559476,6.09182149444598
2021-08-12,5.976062,5.848189095588836
2021-08-13,6.089225,5.591137393293124
2021-08-14,5.678198,5.9360724581872155
2021-08-15,5.3517942,5.629456449294346
2021-08-16,5.5587935,5.421960928901569
2021-08-17,5.6337633,5.778024023076814
2021-08-18,5.930722,5.349016243261168
2021-08-19,5.8962092,5.4591497285840065
2021-08-20,5.0609417,5.987863885288137
2021-08-21,3.2407985,4.919197132250559
2021-08-22,4.166118,4.181040917249531
2021-08-23,5.2102523,4.018595035042266
2021-08-24,5.104414,5.252103061102223
2021-08-25,4.946959,4.511966128429121
2021-08-26,5.1189785,5.037883882867393
2021-08-27,5.6315036,5.5222076630459265
2021-08-28,5.521672,5.771696587273998
2021-08-29,4.579543,5.3084467614351185
2021-08-30,5.3094163,4.758595905251314
2021-08-31,5.234219,5.314705850212962
2021-09-01,5.2709975,5.241228297210546
2021-09-02,4.909769,5.105815273087032
2021-09-03,4.12329,4.469709194707637
2021-09-04,4.069367,4.139395190004324
2021-09-05,5.241946,3.5489879273052183
2021-09-06,4.9014215,4.901154544152121
2021-09-07,5.1754017,5.031075067908061
2021-09-08,4.9712477,5.782872430318466
2021-09-09,4.9220695,4.979886136364239
2021-09-10,5.3684745,4.5777187391821
2021-09-11,4.4673324,5.233795267571677
2021-09-12,4.7217097,5.160308475735049
2021-09-13,3.9803545,4.618888240346272
2021-09-14,4.832399,4.14563792006487
2021-09-15,4.4503593,4.180582098287627
2021-09-16,3.2499027,4.006996617038918
2021-09-17,4.2043176,3.4103887418637107
2021-09-18,4.5186567,4.5197746747399545
2021-09-19,4.95283,4.737469336588348
2021-09-20,5.1794167,4.769648319729513
2021-09-21,4.458924,5.069995345100988
2021-09-22,3.460483,4.3173237938637286
2021-09-23,4.3806615,4.114366706540281
2021-09-24,3.7914753,4.200907852292345
2021-09-25,3.5923564,3.85056030838779
2021-09-26,4.2575884,3.6030560965305054
2021-09-27,5.1577096,4.266956012958049
2021-09-28,5.0557137,5.15738674022066
2021-09-29,4.208354,5.010692000949577
2021-09-30,3.4093616,3.8450122786749628
2021-10-01,4.0252542,3.695058352681337
2021-10-02,1.9522772,3.187977515292034
2021-10-03,2.6172812,2.48780283269247
2021-10-04,2.9536624,2.4881942380161313
2021-10-05,3.828089,3.1123101418242114
2021-10-06,4.2329707,2.9877543577989636
2021-10-07,4.31859,4.576361610788686
2021-10-08,4.3757358,4.128197772184816
2021-10-09,4.741728,4.6911717569663764
2021-10-10,4.9729304,4.174668964067789
2021-10-11,4.6146064,4.956778672431083
2021-10-12,4.8753743,5.384557511911162
2021-10-13,4.324642,4.613724462526555
2021-10-14,3.8239186,4.180711905843313
2021-10-15,3.7688854,4.007972238234769
2021-10-16,3.2543142,3.813778715259663
2021-10-17,3.6521573,3.2541053718141812
2021-10-18,4.011457,3.413968595644862
2021-10-19,4.1950746,3.9476747417599487
2021-10-20,4.1955147,4.249173686665583
2021-10-21,3.738231,4.303504936566137
2021-10-22,3.6418266,3.9747028815884895
2021-10-23,3.95613,3.6426193975702845
2021-10-24,3.856198,3.745338832898441
2021-10-25,2.8931904,3.3084527124982412
2021-10-26,4.3941865,3.284964516856288
2021-10-27,4.585229,4.33265126007758
2021-10-28,3.8373487,4.392844185734365
2021-10-29,3.5580192,3.8076181435097256
