Fecha,RH12,Dia,Reconstruida,Ajustados
2020-04-02,37.21954,93,48.986122673871435,47.00663109361984
2020-04-03,54.36978,94,52.09405147078402,47.08226594956529
2020-04-04,48.634502,95,54.432229156910296,47.1582806184219
2020-04-05,53.617474,96,55.1544244858783,47.234656850050456
2020-04-06,56.647892,97,53.825231873410964,47.311376307505185
2020-04-07,51.913643,98,50.589563853888194,47.38842057143624
2020-04-08,46.566517,99,46.16206379855101,47.46577114451193
2020-04-09,47.071804,100,41.634030265984315,47.54340945585972
2020-04-10,46.77495,101,38.15600082302352,47.62131686552481
2020-04-11,44.004692,102,36.595870828679026,47.69947466894538
2020-04-12,18.535957,103,37.281135331074495,47.77786410144331
2020-04-13,26.554907,104,39.90663087557685,47.85646634272935
2020-04-14,35.023754,105,43.635333882396345,47.93526252142157
2020-04-15,64.39085,106,47.35758149242069,48.01423371957622
2020-04-16,64.14016,107,50.02432488740282,48.09336097722961
2020-04-17,48.01233,108,50.94892469708215,48.172625296950194
2020-04-18,54.143806,109,49.985748898561624,48.2520076483996
2020-04-19,39.699398,110,47.53674443928119,48.33148897290155
2020-04-20,34.038414,111,44.39393469563901,48.41105018801763
2020-04-21,46.37573,112,41.477092889179964,48.49067219212872
2020-04-22,43.443928,113,39.554999444056385,48.57033586902103
2020-04-23,38.368877,114,39.03732616661896,48.6500220924757
2020-04-24,34.3233,115,39.894677923221835,48.72971173086072
2020-04-25,42.928177,116,41.7184301770133,48.8093856517242
2020-04-26,50.95563,117,43.886304516068755,48.88902472638782
2020-04-27,47.21541,118,45.769473181398126,48.96860983453938
2020-04-28,45.64101,119,46.911220810057,49.04812186882336
2020-04-29,41.68045,120,47.125483763815055,49.12754173942831
2020-04-30,50.52339,121,46.497191347185975,49.206850378670104
2020-05-01,41.06195,122,45.301845339254314,49.28602874556981
2020-05-02,44.002186,123,43.886337454378996,49.365057830425215
2020-05-03,44.01991,124,42.55897965878329,49.443918659374795
2020-05-04,40.637497,125,41.52412085733315,49.522592298953086
2020-05-05,42.913845,126,40.872606728509034,49.60105986063637
2020-05-06,38.766243,127,40.61457133233379,49.679302505377585
2020-05-07,43.781,128,40.72577336028024,49.757301448129304
2020-05-08,45.405624,129,41.178339654643665,49.83503796235379
2020-05-09,40.1413,130,41.94015339285835,49.912493384519024
2020-05-10,37.183994,131,42.94721572356989,49.98964911857954
2020-05-11,40.73638,132,44.070460032386045,50.06648664044111
2020-05-12,41.561806,133,45.10456552723352,50.14298750240816
2020-05-13,51.890396,134,45.79814494665133,50.21913333761278
2020-05-14,51.27674,135,45.925470395046744,50.29490586442441
2020-05-15,51.702564,136,45.37792994337914,50.370286890839004
2020-05-16,42.05114,137,44.238613586708226,50.445258318846705
2020-05-17,34.805813,138,42.8032233352674,50.51980214877693
2020-05-18,38.344143,139,41.5265192683613,50.59390048361987
2020-05-19,38.63099,140,40.900614672166924,50.66753553332333
2020-05-20,43.373676,141,41.29946263831071,50.740689619063886
2020-05-21,46.98558,142,42.84151851169156,50.81334517749133
2020-05-22,49.219418,143,45.32184301357408,50.88548476494543
2020-05-23,46.956345,144,48.244569058704904,50.95709106164393
2020-05-24,52.95179,145,50.95301720756335,51.02814687584075
2020-05-25,49.889515,146,52.8196617473095,51.09863514795357
2020-05-26,49.87879,147,53.43469874166136,51.16853895465959
2020-05-27,54.383415,148,52.729498700713904,51.23784151295857
2020-05-28,45.41216,149,50.99164023197862,51.30652618420226
2020-05-29,59.872066,150,48.764946497260524,51.37457647808912
2020-05-30,39.074345,151,46.66809824127354,51.44197605662336
2020-05-31,41.799084,152,45.19439095878131,51.50870873803759
2020-06-01,50.91187,153,44.562155918109454,51.57475850067777
2020-06-02,48.46103,154,44.66726215766098,51.640109486849816
2020-06-03,45.33074,155,45.15215056006642,51.704746006626856
2020-06-04,44.028408,156,45.56333990974353,51.76865254161618
2020-06-05,44.63834,157,45.53693705615194,51.83181374868494
2020-06-06,42.655838,158,44.9415728570321,51.89421446364392
2020-06-07,39.589905,159,43.92448019349978,51.955839704888234
2020-06-08,40.404606,160,42.84343392278424,52.016674676994185
2020-06-09,39.952488,161,42.111392834021395,52.07670477427149
2020-06-10,47.763725,162,42.015338469221476,52.13591558426991
2020-06-11,63.45422,163,42.58256896818838,52.194292891239485
2020-06-12,36.058838,164,43.551429953526885,52.251822679543544
2020-06-13,38.07162,165,44.464443269024486,52.30849113702372
2020-06-14,39.427517,166,44.85408984795269,52.364284658316016
2020-06-15,37.495308,167,44.45295262292615,52.419189848117306
2020-06-16,42.94073,168,43.345598254374835,52.473193524401374
2020-06-17,46.16932,169,41.99605768267352,52.526282721583755
2020-06-18,46.24433,170,41.12740431447249,52.57844469363456
2020-06-19,48.39871,171,41.484147098707524,52.6296669171387
2020-06-20,43.71253,172,43.55445220642114,52.67993709430256
2020-06-21,47.99244,173,47.35012653197212,52.72924315590651
2020-06-22,46.2395,174,52.32887909651464,52.777573264202644
2020-06-23,47.926258,175,57.49872552844819,52.824915815756796
2020-06-24,56.792477,176,61.68299629852344,52.87125944423442
2020-06-25,76.36773,177,63.867305140757,52.91659302312948
2020-06-26,74.010414,178,63.51735659928334,52.9609056684358
2020-06-27,55.819904,179,60.760974825741386,53.004186741260135
2020-06-28,47.363617,180,56.3689975914051,53.04642585037647
2020-06-29,50.38037,181,51.53463510868153,53.08761285472082
2020-06-30,48.42822,182,47.51788849269163,53.12773786582592
2020-07-01,48.80859,183,45.26777298243522,53.166791250195374
2020-07-02,52.816433,184,45.14421132386244,53.20476363161651
2020-07-03,46.96252,185,46.82979629049428,53.24164589341148
2020-07-04,43.94204,186,49.45933342458873,53.27742918062607
2020-07-05,45.44175,187,51.92293779159851,53.31210490215565
2020-07-06,53.802685,188,53.240828348011064,53.3456647328078
2020-07-07,51.19103,189,52.88445476134633,53.37810061530105
2020-07-08,52.648228,190,50.937318745941035,53.409404762199394
2020-07-09,53.688824,191,48.043585379882906,53.43956965778186
2020-07-10,48.083694,192,45.164811796179464,53.46858805984703
2020-07-11,45.485382,193,43.23034648197907,53.49645300145173
2020-07-12,39.103615,194,42.80301478277948,53.52315779258374
2020-07-13,41.703045,195,43.87634184840452,53.54869602176797
2020-07-14,42.514084,196,45.874571971492166,53.57306155760577
2020-07-15,47.05756,197,47.85735752191805,53.596248550247
2020-07-16,49.620037,198,48.86069248863744,53.6182514327945
2020-07-17,46.055424,199,48.25821894373251,53.63906492264066
2020-07-18,50.904976,200,46.01846895095446,53.65868402273563
2020-07-19,40.901302,201,42.76685851848999,53.67710402278715
2020-07-20,41.409206,202,39.62526312931977,53.69432050039134
2020-07-21,44.847404,203,37.875511011774755,53.71032932209453
2020-07-22,38.856018,204,38.551829262076566,53.72512664438559
2020-07-23,43.56104,205,42.09192255691016,53.738708914618755
2020-07-24,40.55756,206,48.159058509659644,53.75107287186655
2020-07-25,39.7787,207,55.69416769005866,53.76221554770267
2020-07-26,58.18844,208,63.185058297524236,53.772134266914726
2020-07-27,87.22951,209,69.0726078256433,53.78082664814646
2020-07-28,76.74971,210,72.17247392651322,53.78829060446953
2020-07-29,89.012405,211,71.98793014362414,53.79452434388451
2020-07-30,58.63762,212,68.82480438599511,53.79952636975118
2020-07-31,53.11751,213,63.68099117794678,53.80329548114778
2020-08-01,50.75654,214,57.95064973611908,53.8058307731594
2020-08-02,55.34252,215,53.03589746656584,53.8071316370952
2020-08-03,51.046005,216,49.98109418962779,53.80719776063459
2020-08-04,52.460697,217,49.231464890390804,53.806029127902136
2020-08-05,54.50383,218,50.57496393592264,53.80362601947146
2020-08-06,52.264824,219,53.26885342600091,53.79998901229783
2020-08-07,54.75929,220,56.29890619140643,53.79511897957964
2020-08-08,58.120247,221,58.685405175724625,53.78901709054879
2020-08-09,60.84649,222,59.74480968951587,53.78168481018994
2020-08-10,63.664036,223,59.23821005289794,53.773123898888805
2020-08-11,55.21553,224,57.37814950398817,53.763336412009515
2020-08-12,52.4664,225,54.709915628043646,53.75232469940113
2020-08-13,47.2232,226,51.917961128729914,53.740091404833464
2020-08-14,47.595074,227,49.62322709385772,53.7266394653624
2020-08-15,49.604195,228,48.23045968661532,53.711972110624686
2020-08-16,52.863132,229,47.86092966121363,53.69609286206255
2020-08-17,49.96946,230,48.37491538690867,53.67900553207829
2020-08-18,53.083862,231,49.460697649616264,53.66071422311891
2020-08-19,48.94038,232,50.75094269637901,53.641223326691204
2020-08-20,51.264084,233,51.926576551064954,53.62053752230742
2020-08-21,49.365166,234,52.780469558335625,53.598661776361745
2020-08-22,51.918423,235,53.232269944802795,53.57560134093796
2020-08-23,50.215054,236,53.30391795432455,53.55136175254846
2020-08-24,49.197414,237,53.07649738403883,53.52594883080503
2020-08-25,66.402794,238,52.650319963098475,53.49936867702163
2020-08-26,47.915493,239,52.12268292758024,53.471627672749534
2020-08-27,50.358223,240,51.58587922432725,53.442732478245205
2020-08-28,53.552086,241,51.13720532798274,53.412690030871275
2020-08-29,51.777756,242,50.88730041620413,53.38150754343094
2020-08-30,48.662315,243,50.9549331136716,53.349192502436296
2020-08-31,52.723392,244,51.44400936804076,53.31575266631088
2020-09-01,52.48795,245,52.40844805980046,53.28119606352702
2020-09-02,50.928402,246,53.818253793051134,53.24553099067826
2020-09-03,48.74041,247,55.542240957461466,53.2087660104875
2020-09-04,49.81652,248,57.35839184664271,53.170909949751156
2020-09-05,83.29204,249,58.99339670702631,53.13197189721998
2020-09-06,60.953274,250,60.18213255093357,53.09196120141696
2020-09-07,55.21139,251,60.72984847859604,53.050887468392865
2020-09-08,54.672092,252,60.55775344509899,53.00876055941998
2020-09-09,55.468353,253,59.71745705446768,52.965590588624494
2020-09-10,65.59924,254,58.36968124316594,52.92138792055825
2020-09-11,58.190216,255,56.734324411671494,52.87616316771039
2020-09-12,53.38063,256,55.02820501862421,52.829927187959356
2020-09-13,48.00362,257,53.410419865406865,52.78269108196612
2020-09-14,51.077732,258,51.952038877608516,52.734466190509025
2020-09-15,53.77847,259,50.63805759595774,52.68526409176103
2020-09-16,50.72254,260,49.39830736622457,52.63509659850991
2020-09-17,54.077225,261,48.15432028934589,52.58397575532221
2020-09-18,45.50341,262,46.86427082434903,52.53191383565144
2020-09-19,43.538696,263,45.54960712258484,52.47892333889142
2020-09-20,42.795353,264,44.29412370405823,52.42501698737532
2020-09-21,45.555603,265,43.21635504480737,52.3702077233212
2020-09-22,39.421906,266,42.42567697775399,52.314508705724755
2020-09-23,33.798332,267,41.978114912343635,52.257933307199984
2020-09-24,41.463596,268,41.84776331480853,52.20049511076862
2020-09-25,45.89249,269,41.92414982460197,52.142207906599026
2020-09-26,50.445972,270,42.03694654240469,52.08308568869535
2020-09-27,46.352783,271,42.000334258147824,52.023142651537725
2020-09-28,48.46838,272,41.66317615696098,51.96239318667439
2020-09-29,29.955574,273,40.94990267666701,51.900851879266455
2020-09-30,30.878645,274,39.880795442057526,51.83853350458616
2020-10-01,34.60186,275,38.567561850186976,51.77545302446958
2020-10-02,39.155342,276,37.1879802053449,51.711625583724434
2020-10-03,39.469204,277,35.9491636208585,51.647066506494035
2020-10-04,37.382523,278,35.05078951641656,51.58179129257817
2020-10-05,38.061256,279,34.65721764717464,51.515815613711766
2020-10-06,39.77502,280,34.88214496075729,51.44915530980234
2020-10-07,38.48198,281,35.783728256202586,51.38182638512703
2020-10-08,30.222746,282,37.36441202701159,51.313845004490155
2020-10-09,35.662678,283,39.56955807913154,51.24522748934232
2020-10-10,37.881012,284,42.282346136233706,51.17599031386176
2020-10-11,45.860855,285,45.31767759736493,51.10615010099915
2020-10-12,50.28053,286,48.42238563094552,51.03572361848668
2020-10-13,53.476612,287,51.290437309287455,50.964727774812246
2020-10-14,54.716484,288,53.598672268512445,50.89317961516005
2020-10-15,54.160187,289,55.061468484788044,50.82109631731819
2020-10-16,68.04345,290,55.49391426206089,50.74849518755452
2020-10-17,46.718662,291,54.86605251798876,50.67539365646167
2020-10-18,47.984764,292,53.328847581326634,50.60180927477215
2020-10-19,49.82829,293,51.19751195977783,50.52775970914463
2020-10-20,53.77256,294,48.88912630096597,50.45326273792247
2020-10-21,44.35926,295,46.826001211436385,50.3783362468653
2020-10-22,41.76539,296,45.3292193707841,50.30299822485493
2020-10-23,44.38261,297,44.53340954269377,50.2272667595764
2020-10-24,46.745483,298,44.3508467510611,50.15116003317542
2020-10-25,47.71329,299,44.50025721578632,50.07469631789305
2020-10-26,49.131706,300,44.59645431099274,49.99789397167872
2020-10-27,44.46626,301,44.27699467231877,49.920771433782825
2020-10-28,48.248272,302,43.328109862156815,49.84334722032961
2020-10-29,27.944456,303,41.769502904289965,49.765639919871724
2020-10-30,34.651203,304,39.868076211967136,49.68766818892735
2020-10-31,37.594444,305,38.07181833862069,49.60945074750102
2020-11-01,41.58973,306,36.88061747391549,49.531006374589154
2020-11-02,41.885868,307,36.69241365353053,49.452353903671515
2020-11-03,41.32623,308,37.67330631013886,49.37351221818949
2020-11-04,40.16922,309,39.69484111435617,49.294500247012444
2020-11-05,42.165783,310,42.361602595908394,49.21533695989312
2020-11-06,42.685917,311,45.12340531360212,49.13604136291328
2020-11-07,43.13581,312,47.43811365946195,49.05663249392058
2020-11-08,44.82924,313,48.933064498508344,48.97712941795779
2020-11-09,51.433964,314,49.51186914455299,48.89755122268558
2020-11-10,52.779522,315,49.37022437957929,48.8179170137998
2020-11-11,51.837288,316,48.914283929647475,48.73824591044442
2020-11-12,45.39974,317,48.60837372856912,48.65855704062132
2020-11-13,51.04666,318,48.803991608635,48.578869536597864
2020-11-14,45.854076,319,49.60999783116135,48.499202530313504
2020-11-15,55.29851,320,50.85113992943763,48.419575148786464
2020-11-16,55.6401,321,52.1321358478809,48.340006509521565
2020-11-17,51.297733,322,52.98725315691674,48.26051571592038
2020-11-18,45.645317,323,53.06354456351425,48.18112185269472
2020-11-19,52.079994,324,52.27120304266768,48.101843981284695
2020-11-20,43.494343,325,50.84299017400046,48.022701135282276
2020-11-21,65.21101,326,49.27455901731889,47.94371231586155
2020-11-22,49.160492,327,48.159232918811355,47.86489648721685
2020-11-23,43.814156,328,47.9701704111411,47.78627257200965
2020-11-24,43.178715,329,48.86565466171871,47.707859446825466
2020-11-25,55.865406,330,50.59038852810387,47.629675937641885
2020-11-26,52.96768,331,52.51663133842817,47.55174081530864
2020-11-27,50.66511,332,53.82249410691177,47.47407279104102
2020-11-28,52.73335,333,53.756089704027225,47.396690511927474
2020-11-29,59.944664,334,51.90049037503631,47.31961255645278
2020-11-30,45.05893,335,48.34827347746413,47.242857430037525
2020-12-01,36.865097,336,43.71957467458502,47.16644356059521
2020-12-02,41.96788,337,39.00702461925157,47.090389294107965
2020-12-03,29.488253,338,35.28890229097283,47.01471289022188
2020-12-04,34.101574,339,33.39873133003611,46.939432517863125
2020-12-05,47.434425,340,33.65869105935414,46.86456625087583
2020-12-06,42.65773,341,35.76773274226566,46.79013206368277
2020-12-07,33.91976,342,38.887233387795995,46.71614782696995
2020-12-08,29.936707,343,41.90247325368568,46.64263130339608
2020-12-09,37.479603,344,43.77856178241643,46.569600143328
2020-12-10,40.534092,345,43.89519156127617,46.497071880603045
2020-12-11,47.617874,346,42.24835276541686,46.42506392831938
2020-12-12,48.54127,347,39.4488997534331,46.35359357465539
2020-12-13,50.2517,348,36.51461754475997,46.28267797871898
2020-12-14,23.397907,349,34.52219674090949,46.21233416642786
2020-12-15,36.136326,350,34.234585110280264,46.14257902642191
2020-12-16,21.012533,351,35.83021472303738,46.07342930600842
2020-12-17,40.9382,352,38.828798251485054,46.00490160714123
2020-12-18,49.16977,353,42.243472510218325,45.93701238243485
2020-12-19,47.848602,354,44.91236565864082,45.869777931214436
2020-12-20,31.687548,355,45.900093718112856,45.803214395602446
2020-12-21,56.042824,356,44.83299162421161,45.737337756643214
2020-12-22,46.623966,357,42.05105816358025,45.67216383046604
2020-12-23,48.151012,358,38.51920004150078,45.607708264488
2020-12-24,16.669834,359,35.521011288095515,45.54398653365713
2020-12-25,27.922604,360,34.23300925380483,45.48101393673719
2020-12-26,40.41446,361,35.32040130856455,45.418805592634534
2020-12-27,44.329887,362,38.69171686353778,45.3573764367683
2020-12-28,52.16258,363,43.49929549898555,45.29674121748461
2020-12-29,44.99194,364,48.391806126742765,45.23691449251569
2020-12-30,45.472507,365,51.94045200159111,45.17791062548471
2020-12-31,49.86183,366,53.10077431669414,45.11974378245729
2021-01-01,55.08214,367,51.557558071983735,45.062427928540444
2021-01-02,40.08104,368,47.83681303132239,45.00597682452966
2021-01-03,45.706116,369,43.144609072575996,44.95040402360517
2021-01-04,45.886166,370,38.98275799256193,44.89572286807799
2021-01-05,46.835064,371,36.665902463514925,44.84194648618661
2021-01-06,44.040085,372,36.89840693287721,44.78908778894505
2021-01-07,20.086239,373,39.550897651494004,44.73715946704313
2021-01-08,30.974136,374,43.71116957153388,44.68617398779957
2021-01-09,52.359226,375,47.99386111567502,44.636143592168764
2021-01-10,53.809753,376,51.00767942769667,44.58708029180187
2021-01-11,59.01751,377,51.82644578443163,44.53899586616297
2021-01-12,51.948895,378,50.308272418272864,44.491901859701
2021-01-13,56.42324,379,47.156466604710616,44.445809579078045
2021-01-14,43.513664,380,43.70002582764939,44.400730090454765
2021-01-15,26.072449,381,41.463095193050336,44.35667421683356
2021-01-16,40.494293,382,41.66152722020716,44.31365253546009
2021-01-17,49.962334,383,44.78841731823418,44.271675375283856
2021-01-18,44.671387,384,50.42183260649693,44.23075281447829
2021-01-19,49.284706,385,57.3167260826209,44.19089467802117
2021-01-20,87.18095,386,63.752747777909335,44.152110535335744
2021-01-21,65.03805,387,68.02961378184578,44.11440969799324
2021-01-22,65.62136,388,68.95726089081458,44.07780121747728
2021-01-23,60.32675,389,66.19252485088992,44.04229388301073
2021-01-24,64.74524,390,60.32479244009291,44.00789621944554
2021-01-25,51.665623,391,52.69254850745563,43.974616485216
2021-01-26,46.45048,392,44.99494518629716,43.94246267035606
2021-01-27,33.819252,393,38.821564315499536,43.91144249458093
2021-01-28,25.849413,394,35.24198498423486,43.88156340543377
2021-01-29,44.389233,395,34.570853728529286,43.852832576497605
2021-01-30,48.039585,396,36.364365749448055,43.82525690567298
2021-01-31,40.89446,397,39.63100900653223,43.79884301352197
2021-02-01,27.934587,398,43.176656103544325,43.77359724167856
2021-02-02,47.511665,399,45.9703907200454,43.74952565132618
2021-02-03,47.23404,400,47.42112231195174,43.72663402174246
2021-02-04,48.70157,401,47.49196091215449,43.70492784891171
2021-02-05,52.099804,402,46.63521117844006,43.684412344205384
2021-02-06,49.695923,403,45.58663951748936,43.66509243313092
2021-02-07,34.763557,404,45.09605346910576,43.646972754149196
2021-02-08,43.948803,405,45.68205017969778,43.63005765756087
2021-02-09,52.02249,406,47.4816333525653,43.61435120446193
2021-02-10,48.993114,407,50.228758062813995,43.59985716576871
2021-02-11,49.259624,408,53.35343293310673,43.58657902131251
2021-02-12,67.46858,409,56.15864828139055,43.57451995900415
2021-02-13,54.771557,410,58.01559946197826,43.56368287406856
2021-02-14,63.438168,411,58.52102126296754,43.554070368349755
2021-02-15,44.450287,412,57.57971944061866,43.54568474968605
2021-02-16,60.6583,413,55.401951187822704,43.538528031356094
2021-02-17,47.808956,414,52.42971446932792,43.53260193159542
2021-02-18,52.05446,415,49.22131744680222,43.52790787318396
2021-02-19,50.13886,416,46.32731307429917,43.52444698310446
2021-02-20,42.013763,417,44.18493619558758,43.52222009227188
2021-02-21,43.8136,418,43.047287908903165,43.521227735333916
2021-02-22,45.56798,419,42.952742643834874,43.52147015054264
2021-02-23,42.139,420,43.732705749658116,43.52294727969729
2021-02-24,45.50879,421,45.052477389240934,43.52565876815826
2021-02-25,43.610912,422,46.47883517869483,43.52960396493222
2021-02-26,47.89893,423,47.566484956529216,43.53478192282844
2021-02-27,45.937878,424,47.95215057016614,43.541191398686166
2021-02-28,45.84174,425,47.44027247083386,43.54883085367312
2021-03-01,50.94668,426,46.0606020684635,43.55769845365491
2021-03-02,46.84603,427,44.078782570161394,43.567792069635445
2021-03-03,39.248066,428,41.948644318802664,43.57910927826802
2021-03-04,40.042423,429,40.209129321355476,43.59164736243716
2021-03-05,46.66853,430,39.34601678914206,43.60540331191095
2021-03-06,24.55186,431,39.6531438771788,43.62037382406378
2021-03-07,38.924126,432,41.13354834921685,43.63655530466923
2021-03-08,60.08038,433,43.474108873739645,43.653943868763
2021-03-09,46.3786,434,46.10820977223037,43.67253534157568
2021-03-10,43.476753,435,48.35473283492259,43.692325259535004
2021-03-11,40.623695,436,49.596597057539825,43.713308871337524
2021-03-12,46.536343,437,49.44696400457084,43.73548113908935
2021-03-13,57.251972,438,47.852209496300105,43.758836739515644
2021-03-14,45.267624,439,45.09871351875434,43.7833700652387
2021-03-15,46.580616,440,41.720361821475315,43.80907522612421
2021-03-16,42.289978,441,38.33577363949638,43.83594605069536
2021-03-17,34.72674,442,35.46771405025686,43.863976087614596
2021-03-18,22.291777,443,33.40347724232792,43.893158607232444
2021-03-19,20.399464,444,32.14145959238561,43.92348660320322
2021-03-20,34.79652,445,31.43979694567596,43.95495279416721
2021-03-21,43.472355,446,30.947630412525385,43.98754962549878
2021-03-22,38.876358,447,30.370497296035268,44.021269271120154
2021-03-23,24.553926,448,29.608857044608882,44.05610363538038
2021-03-24,29.157242,449,28.817604051872763,44.09204435499896
2021-03-25,22.82387,450,28.361925418750754,44.12908280107378
2021-03-26,25.81178,451,28.68173551188503,44.1672100811528
2021-03-27,29.40334,452,30.110384963143755,44.206417041369015
2021-03-28,34.65282,453,32.71158936296628,44.24669426863816
2021-03-29,42.58603,454,36.19487373789136,44.28803209291871
2021-03-30,33.407383,455,39.94513991753852,44.3304205895335
2021-03-31,40.153236,456,43.164399146900486,44.37384958155252
2021-04-01,51.84439,457,45.08594756211893,44.418308642236276
2021-04-02,47.767025,458,45.19610331136492,44.46378709753908
2021-04-03,43.95323,459,43.39458555221886,44.510274028671816
2021-04-04,36.897896,460,40.04301541341777,44.55775827472333
2021-04-05,30.601477,461,35.88560100749069,44.60622843534003
2021-04-06,34.632206,462,31.865255136303162,44.65567287346304
2021-04-07,30.648365,463,28.889340806229796,44.70607971812201
2021-04-08,22.649294,464,27.61223354968711,44.757436867285236
2021-04-09,34.79106,465,28.29354286548315,44.80973199076518
2021-04-10,23.299837,466,30.76498138943249,44.86295253317882
2021-04-11,41.792698,467,34.50492261950817,44.91708571696198
2021-04-12,40.807888,468,38.789127390539164,44.972118545437105
2021-04-13,42.299423,469,42.86843448315792,45.0280378059336
2021-04-14,40.693954,470,46.12375911834198,45.084830072959974
2021-04-15,52.410618,471,48.163618209337194,45.142481711427166
2021-04-16,41.36706,472,48.852617412434554,45.20097887992215
2021-04-17,53.83557,473,48.28177583441047,45.26030753403105
2021-04-18,47.65524,474,46.70551137576005,45.32045342971108
2021-04-19,43.3716,475,44.47199931853345,45.38140212671027
2021-04-20,34.487587,476,41.96501747106272,45.443138992034484
2021-04-21,43.356754,477,39.56191464638101,45.50564920346053
2021-04-22,46.85185,478,37.60100451210669,45.568917753094816
2021-04-23,39.320396,479,36.347846993365465,45.63292945097656
2021-04-24,34.23684,480,35.95496479425608,45.697668928724696
2021-04-25,20.940939,481,36.42052575472864,45.76312064322761
2021-04-26,41.363785,482,37.56230659110386,45.82926888037486
2021-04-27,41.518257,483,39.02741172027948,45.896097758829924
2021-04-28,41.6125,484,40.35194677797779,45.96359123384309
2021-04-29,40.361183,485,41.068897808857,46.03173310110361
2021-04-30,35.01478,486,40.84224391958189,46.10050700063016
2021-05-01,60.436874,487,39.588978637340745,46.169896420698606
2021-05-02,36.921413,488,37.5459315059873,46.23988470180631
2021-05-03,21.088934,489,35.24905969175219,46.31045504067185
2021-05-04,20.19693,490,33.41749307030962,46.381590494269226
2021-05-05,39.88931,491,32.7657265822724,46.453273983895734
2021-05-06,41.817074,492,33.79432655932707,46.525488299272304
2021-05-07,43.680477,493,36.62218508997774,46.59821610267543
2021-05-08,40.43966,494,40.91586258529263,46.67143993309981
2021-05-09,40.09179,495,45.94483815823093,46.745142210450446
2021-05-10,42.29234,496,50.753372917077456,46.819305239763416
2021-05-11,50.83842,497,54.40249564815427,46.893911215454224
2021-05-12,74.58338,498,56.211971840971565,46.96894222559266
2021-05-13,54.901657,499,55.930500379007825,47.04438025620326
2021-05-14,47.68184,500,53.78399615772235,47.12020719559018
2021-05-15,46.10744,501,50.389925882758405,47.19640483868562
2021-05-16,46.42274,502,46.56774885988945,47.27295489142062
2021-05-17,46.089653,503,43.107517397762905,47.3498389751172
2021-05-18,47.0914,504,40.56988563156819,47.42703863090089
2021-05-19,35.317383,505,39.177530463025164,47.50453532413242
2021-05-20,34.56697,506,38.825077205741636,47.5823104488577
2021-05-21,38.80803,507,39.19358077338009,47.66034533227479
2021-05-22,42.147865,508,39.920705653817194,47.73862123921708
2021-05-23,41.320934,509,40.76096408235356,47.81711937665135
2021-05-24,42.212154,510,41.6772239492644,47.89582089818964
2021-05-25,43.60794,511,42.832316024602676,47.974706908614166
2021-05-26,49.66846,512,44.48777219583667,48.053758468413726
2021-05-27,41.776257,513,46.85167985362691,48.13295659833082
2021-05-28,41.48568,514,49.936800244763496,48.21228228391842
2021-05-29,55.16411,515,53.48667594603957,48.29171648010498
2021-05-30,66.767296,516,57.0027826810237,48.37124011576697
2021-05-31,57.626,517,59.868807457339614,48.450834098307624
2021-06-01,57.51103,518,61.53217392738921,48.530479318240786
2021-06-02,56.361736,519,61.68090281675394,48.61015665377884
2021-06-03,75.4468,520,60.353710224272795,48.68984697542366
2021-06-04,57.08069,521,57.94304854477176,48.76953115055934
2021-06-05,48.219963,522,55.08694288410996,48.8491900480456
2021-06-06,49.289005,523,52.48330925546803,48.92880454281107
2021-06-07,50.79238,524,50.68678612686664,49.00835552044488
2021-06-08,50.149555,525,49.953916667136255,49.087823881785766
2021-06-09,49.170307,526,50.18597428049126,49.16719054750761
2021-06-10,57.517895,527,50.985780651557235,49.24643646270008
2021-06-11,49.319614,528,51.807026552997456,49.325542601443495
2021-06-12,51.899822,529,52.14481337478145,49.40448997137667
2021-06-13,57.0251,530,51.70424888916814,49.483259618256795
2021-06-14,49.592014,531,50.49340769173139,49.56183263051002
2021-06-15,45.710594,532,48.81385732990145,49.64019014377197
2021-06-16,41.550827,533,47.15652640452399,49.718313345416774
2021-06-17,46.367092,534,46.04101933503202,49.79618347907374
2021-06-18,44.9025,535,45.85263710490854,49.873781849130545
2021-06-19,52.00028,536,46.72875004122125,49.9510898252218
2021-06-20,46.40071,537,48.52683587191186,50.02808884670191
2021-06-21,49.71504,538,50.87805179681519,50.104760427101354
2021-06-22,66.22952,539,53.302842898085004,50.18108615856491
2021-06-23,53.160233,540,55.34785710926068,50.25704771627126
2021-06-24,53.55467,541,56.70117763284296,50.332626862832505
2021-06-25,50.679443,542,57.25483950483058,50.40780545267267
2021-06-26,51.660526,543,57.10414034738941,50.482565436384306
2021-06-27,52.50852,544,56.49432542578458,50.55688886506189
2021-06-28,62.89368,545,55.73947207997829,50.630757894611094
2021-06-29,52.855995,546,55.141808868062384,50.70415479003295
2021-06-30,73.64221,547,54.93277995946464,50.777061929681814
2021-07-01,55.706043,548,55.24426499606357,50.849461809496034
2021-07-02,50.917118,549,56.10560858626067,50.92133704720051
2021-07-03,52.093754,550,57.4547429481739,50.992670386479936
2021-07-04,49.92126,551,59.15196809303762,51.06344470112178
2021-07-05,56.18511,552,60.9914455535769,51.13364299912814
2021-07-06,60.16745,553,62.71389335084546,51.203248426795234
2021-07-07,87.301094,554,64.0293103577971,51.27224427275978
2021-07-08,55.365574,555,64.65737880498821,51.3406139720112
2021-07-09,73.93758,556,64.38531524390132,51.40834110986863
2021-07-10,59.69133,557,63.131652649119935,51.4754094259219
2021-07-11,59.195984,558,60.995169798272734,51.541802817935434
