Fecha,SRF,holtwinters_predicts
2021-12-19,6080534.5,15416986.073820377
2021-12-20,9786398.0,10728357.113884572
2021-12-21,16310405.0,10393184.094210554
2021-12-22,16410531.0,15781675.408490255
2021-12-23,16072605.0,13432232.776045812
2021-12-24,15681821.0,13471980.246587358
2021-12-25,16362169.0,15179986.232053518
2021-12-26,15168893.0,19289746.043582156
2021-12-27,16449620.0,17883551.60926336
2021-12-28,16368081.0,17318603.416464765
2021-12-29,16946026.0,16886077.504759684
2021-12-30,16540782.0,16755821.170610547
2021-12-31,16083985.0,16091686.90289894
2022-01-01,16591171.0,13732055.887315894
2022-01-02,16711711.0,14047022.172355585
2022-01-03,15411957.0,18795568.191020407
2022-01-04,17041802.0,18275736.643298253
2022-01-05,16922536.0,17043584.658083268
2022-01-06,16209478.0,16960444.738515873
2022-01-07,8478955.0,13234854.152286723
2022-01-08,16420463.0,13509998.054600406
2022-01-09,14995524.0,10945364.40115002
2022-01-10,8193658.5,15055026.178848054
2022-01-11,4713873.0,7042032.339747341
2022-01-12,12000426.0,8893325.938595146
2022-01-13,14903031.0,13162644.08698126
2022-01-14,17545306.0,15851649.328076318
2022-01-15,17142268.0,17350745.07569208
2022-01-16,18019168.0,17511235.679409303
2022-01-17,17793758.0,16990575.81181705
2022-01-18,17596200.0,17823810.69569987
2022-01-19,17101070.0,15402992.6299866
2022-01-20,12418298.0,12039155.888613414
2022-01-21,6894523.5,14272335.1745843
2022-01-22,5948505.5,7762797.169322005
2022-01-23,4940719.5,5152368.424907843
2022-01-24,15019931.0,12556219.91424857
2022-01-25,13042349.0,13410065.357613994
2022-01-26,8989922.0,10422902.010701373
2022-01-27,7165227.5,7251109.973452341
2022-01-28,7988889.5,7786262.787015893
2022-01-29,8544957.0,10517278.13749973
2022-01-30,18187750.0,13935572.764067447
2022-01-31,18490646.0,14912451.87711893
2022-02-01,18597634.0,12150224.644013472
2022-02-02,18854638.0,18927018.810910195
2022-02-03,18789654.0,20501314.339707255
2022-02-04,11028411.0,18831664.85190722
2022-02-05,14277756.0,16105999.041189656
2022-02-06,19097068.0,16762051.485280123
2022-02-07,10742022.0,14355669.944526765
2022-02-08,8099576.0,10814308.312500415
2022-02-09,19660040.0,11750351.731303936
2022-02-10,13910388.0,11776438.54769194
2022-02-11,12466723.0,15791271.733868249
2022-02-12,18965248.0,14522680.97043227
2022-02-13,14188583.0,15771156.19033929
2022-02-14,15573669.0,17229990.99251408
2022-02-15,20434424.0,17482324.92032194
2022-02-16,20475748.0,19361973.35031789
2022-02-17,20754844.0,20548377.029215895
2022-02-18,21077452.0,20165805.16482486
2022-02-19,11695479.0,15952162.825710187
2022-02-20,15736607.0,18855985.49213976
2022-02-21,20942834.0,19517694.1399137
2022-02-22,21059068.0,17290114.955564156
2022-02-23,20761030.0,21262218.030905776
2022-02-24,18512630.0,20611820.833164185
2022-02-25,10619468.0,15479077.560811825
2022-02-26,11459447.0,14644599.88657111
2022-02-27,13179509.0,14036482.085079292
2022-02-28,17133472.0,14861815.594942097
2022-03-01,22038762.0,17248112.83554564
2022-03-02,20634762.0,15068506.975441417
2022-03-03,15718914.0,21581519.616818022
2022-03-04,15409602.0,18483227.057352036
2022-03-05,22154222.0,18490055.302111648
2022-03-06,22026488.0,20303374.016530044
2022-03-07,21074274.0,18417039.03178768
2022-03-08,17445166.0,16067493.874890529
2022-03-09,12916347.0,17533683.88102974
2022-03-10,23020110.0,21496489.556903876
2022-03-11,23745222.0,22887741.016496252
2022-03-12,14403649.0,19032606.495349277
2022-03-13,23747360.0,17566846.69545491
2022-03-14,23702480.0,18941805.965681806
2022-03-15,23740358.0,21960632.403634317
2022-03-16,24185774.0,27488500.01724816
2022-03-17,24106254.0,26666402.134858385
2022-03-18,23387722.0,23715924.458830446
2022-03-19,11915028.0,15306431.0970799
2022-03-20,16688766.0,16418747.530638859
2022-03-21,24339738.0,23674066.053749163
2022-03-22,25440302.0,23683368.89650604
2022-03-23,25182804.0,24166568.21209341
2022-03-24,24115320.0,26038704.316106208
2022-03-25,25912072.0,25433919.672859237
2022-03-26,25934454.0,25764120.420210503
2022-03-27,25810470.0,25607578.99138137
2022-03-28,25378894.0,21112180.437843364
2022-03-29,25024240.0,20093689.595026236
2022-03-30,26037996.0,28181159.817005396
2022-03-31,25829856.0,28877928.129618682
2022-04-01,25407132.0,21491407.293816593
2022-04-02,24838420.0,22737103.615788065
2022-04-03,22702966.0,28202687.362903744
2022-04-04,25973132.0,26283423.087883383
2022-04-05,26094474.0,27754020.560757603
2022-04-06,26729056.0,23360741.282333992
2022-04-07,26324926.0,23258149.942354485
2022-04-08,25831424.0,25190828.935852244
2022-04-09,26169164.0,25594205.688553188
2022-04-10,26286390.0,27057498.75116952
2022-04-11,27026176.0,28526941.290193897
2022-04-12,25332822.0,28262027.782792415
2022-04-13,27093638.0,28529276.704117015
2022-04-14,26400014.0,27644494.213840973
2022-04-15,24381778.0,25387026.876714192
2022-04-16,24570702.0,25890500.436642
2022-04-17,25114918.0,19566564.52679513
2022-04-18,21999096.0,22257471.89878341
2022-04-19,20915294.0,23426850.447755184
2022-04-20,21935208.0,25069309.496070515
2022-04-21,16907820.0,19046582.70824771
2022-04-22,18827286.0,19834752.90349473
2022-04-23,25405266.0,24077066.72025721
2022-04-24,22027878.0,21426406.77558887
2022-04-25,18141030.0,23632458.194432463
2022-04-26,15097788.0,19325868.85938467
2022-04-27,20997124.0,18653728.708482057
2022-04-28,19045116.0,20227923.202940572
2022-04-29,24863442.0,20806954.617607277
2022-04-30,24586344.0,20298393.175583854
2022-05-01,16587024.0,19612912.66242199
2022-05-02,20359948.0,22905596.02659732
2022-05-03,21979616.0,20608506.69721844
2022-05-04,23749726.0,23098772.183201563
2022-05-05,24929830.0,21888705.83851896
2022-05-06,23279740.0,23715496.495473586
2022-05-07,25415298.0,23314350.352529712
2022-05-08,26731204.0,25405318.569389906
2022-05-09,26791836.0,26458313.988408744
2022-05-10,17741494.0,22998196.66256407
2022-05-11,21986714.0,20802948.526037257
2022-05-12,26271600.0,19395292.421656113
2022-05-13,26866374.0,24576737.05007667
2022-05-14,26354744.0,24712992.322249793
2022-05-15,28114600.0,29989213.847733416
2022-05-16,27788996.0,28276784.651425794
2022-05-17,28182482.0,29625126.913847573
2022-05-18,25478058.0,26886655.920736972
2022-05-19,26296426.0,27100985.896258064
2022-05-20,26506314.0,25379986.823037438
2022-05-21,27036014.0,26693914.649225682
2022-05-22,23627326.0,26519470.18934258
2022-05-23,21440492.0,25265054.27495464
2022-05-24,20931660.0,23188872.359544527
2022-05-25,25247850.0,22313567.266487174
2022-05-26,23127700.0,23080759.781387415
2022-05-27,26649018.0,24504632.315464344
2022-05-28,26940742.0,26954150.283217344
2022-05-29,27279204.0,23479711.519384813
2022-05-30,26824496.0,26332580.906243104
2022-05-31,24448100.0,27178594.911859605
2022-06-01,23868848.0,23195002.350371886
2022-06-02,23884050.0,20976181.80441957
2022-06-03,26326334.0,20739780.60519122
2022-06-04,26822486.0,28328646.113735963
2022-06-05,27970298.0,31197332.274640944
2022-06-06,28254926.0,30952661.570404306
2022-06-07,28346824.0,29396962.20370578
2022-06-08,27788540.0,27103556.48989641
2022-06-09,21090346.0,25517575.74250676
2022-06-10,27148780.0,24257615.31029428
2022-06-11,25881970.0,26983016.494859222
2022-06-12,26355542.0,25485264.372777376
2022-06-13,23220876.0,24322042.752499446
2022-06-14,20138948.0,24924111.140626207
2022-06-15,19862538.0,22614536.909428965
2022-06-16,22579750.0,21883742.100367546
2022-06-17,26439016.0,22624729.888161533
2022-06-18,24479868.0,23573388.13402944
2022-06-19,23715138.0,22325022.321394403
2022-06-20,23935130.0,26238450.113161627
2022-06-21,19848770.0,23416383.169643182
2022-06-22,17818152.0,17575477.247084364
2022-06-23,26544062.0,22775357.55082705
2022-06-24,27612406.0,25468702.580045484
2022-06-25,26758936.0,26042414.009394623
2022-06-26,26532488.0,26824451.67304201
2022-06-27,26648604.0,26224754.558272522
2022-06-28,26767430.0,24413286.610048812
2022-06-29,23250848.0,24250082.24181351
2022-06-30,25464686.0,21101366.499867193
2022-07-01,28255130.0,27813008.192730136
2022-07-02,24411306.0,28865931.510171868
2022-07-03,24617622.0,26468828.223398246
2022-07-04,24099720.0,26431645.368706614
2022-07-05,24373992.0,24539887.348170385
2022-07-06,27948986.0,23422939.682491478
2022-07-07,25359154.0,21303344.980478406
2022-07-08,26531290.0,26186237.87836934
2022-07-09,27209682.0,25910281.893169668
2022-07-10,28086468.0,29724445.749965183
2022-07-11,27700116.0,30137528.293622207
2022-07-12,25971374.0,27806776.60756491
2022-07-13,25950306.0,25829865.273511004
2022-07-14,23668762.0,26962817.11045608
2022-07-15,18392178.0,22200680.468492348
2022-07-16,24014542.0,21280817.473808188
2022-07-17,26301258.0,25323399.72221382
2022-07-18,26532140.0,25729401.762623794
2022-07-19,27255848.0,27199104.059978366
2022-07-20,27858174.0,27115978.01066407
2022-07-21,27567622.0,26931016.037636507
2022-07-22,24132176.0,25604769.537632324
2022-07-23,25606160.0,25950294.23520599
2022-07-24,24429592.0,26616767.12013043
2022-07-25,22457854.0,22863765.603430163
2022-07-26,25791102.0,21062043.207860447
2022-07-27,23224696.0,20558246.970060907
2022-07-28,24316802.0,23290826.011778574
2022-07-29,23243716.0,21446034.705197845
2022-07-30,24785988.0,27715867.72815952
2022-07-31,24519566.0,27038734.405563544
2022-08-01,23838706.0,26858947.208621472
2022-08-02,22509702.0,23454248.351793848
2022-08-03,25167956.0,24262944.8241247
2022-08-04,26320708.0,23488078.8210674
2022-08-05,25132028.0,25602766.951232195
2022-08-06,24784084.0,26172264.97559101
2022-08-07,25333512.0,24451618.432067037
2022-08-08,26340622.0,24210407.27186499
2022-08-09,26171356.0,23627354.77409543
2022-08-10,26879746.0,25971320.19209984
2022-08-11,26323810.0,28573066.456098292
2022-08-12,25721530.0,27775360.196815446
2022-08-13,21454628.0,25737795.427012894
2022-08-14,19935528.0,23604565.401195664
2022-08-15,22887966.0,21489202.532781236
2022-08-16,20408026.0,20895921.655555956
2022-08-17,24652768.0,22518726.327858597
2022-08-18,25900268.0,23463200.11340538
2022-08-19,25326070.0,23342013.90067474
2022-08-20,24109780.0,23755496.323975902
2022-08-21,19137170.0,20176644.631170332
2022-08-22,25808936.0,23690121.975712344
2022-08-23,26446966.0,26776305.367670894
2022-08-24,26362080.0,26703527.03614487
2022-08-25,25980020.0,23201687.178714793
2022-08-26,24751680.0,26616332.95692674
2022-08-27,25218948.0,27002446.13602334
2022-08-28,24672418.0,26065452.625002008
2022-08-29,22735852.0,22640194.3777055
2022-08-30,22531472.0,23691874.785973627
2022-08-31,24642146.0,23266843.007063594
2022-09-01,22739264.0,23731893.254878636
2022-09-02,21125472.0,22550169.566380564
2022-09-03,16099622.0,18850125.514259808
2022-09-04,20025452.0,17636109.200484395
2022-09-05,18351456.0,15644566.48867553
2022-09-06,16222311.0,18194013.83744412
2022-09-07,14850019.0,19140059.735548843
2022-09-08,22652050.0,19591099.536736414
2022-09-09,22785378.0,20401838.803596325
2022-09-10,20633734.0,18755307.78629853
2022-09-11,22092218.0,20273531.200764626
2022-09-12,24415444.0,24083402.832311
2022-09-13,23673194.0,22991510.967323527
2022-09-14,21171650.0,21623024.31597706
2022-09-15,17589256.0,19418512.096293952
2022-09-16,17398024.0,17026602.172919042
2022-09-17,17541838.0,19505234.59388238
2022-09-18,17702654.0,20074396.223912142
2022-09-19,18547860.0,19983455.00849897
2022-09-20,19372894.0,19519914.64484574
2022-09-21,20826652.0,19959503.2155451
2022-09-22,17752264.0,17340514.319212712
2022-09-23,22032216.0,20369407.922829956
2022-09-24,22909966.0,20850631.72595587
2022-09-25,22281866.0,21786439.849274486
2022-09-26,18478732.0,21312387.959768742
2022-09-27,15848415.0,19997116.45871582
2022-09-28,18026118.0,17756397.351947654
2022-09-29,20701146.0,18421361.18892117
2022-09-30,24355422.0,20178292.37018025
2022-10-01,23964618.0,23018421.951972496
2022-10-02,19759342.0,16554115.616200317
2022-10-03,19882438.0,22108145.174330264
2022-10-04,12364412.0,18300203.97241297
2022-10-05,13450133.0,17058439.871462084
2022-10-06,10232451.0,14269549.696150374
2022-10-07,14426454.0,14775749.03319437
2022-10-08,12741804.0,13769687.502915347
2022-10-09,17405596.0,14832700.393039599
2022-10-10,13987754.0,15003857.828469418
2022-10-11,17228086.0,15163459.51834787
2022-10-12,21153164.0,16794510.841506045
2022-10-13,20121338.0,16023915.201570667
2022-10-14,18909316.0,18510699.762633756
2022-10-15,19992592.0,19965734.388728302
2022-10-16,21741504.0,17238138.29577072
2022-10-17,17547350.0,20617710.058081254
2022-10-18,7276691.5,17733512.623693723
2022-10-19,7419517.5,12342467.404139262
2022-10-20,21603262.0,13563480.620215049
2022-10-21,21462560.0,17662183.97387267
2022-10-22,19758586.0,18547507.545823727
2022-10-23,19095986.0,19538136.621435698
2022-10-24,20319824.0,18797478.262646463
2022-10-25,15136967.0,16683136.920342723
2022-10-26,17970068.0,18846302.413277984
2022-10-27,20528350.0,19411749.16902888
2022-10-28,20134766.0,17936446.861638952
2022-10-29,15130844.0,17327337.512978435
2022-10-30,18715316.0,19565629.22115177
2022-10-31,10960738.0,15754810.514401902
2022-11-01,14181899.0,14074805.305346549
2022-11-02,14448388.0,13737835.307458943
2022-11-03,19030602.0,16884235.848307274
2022-11-04,19379596.0,16255217.93253647
2022-11-05,16331604.0,16719568.367953913
2022-11-06,19662510.0,17731929.904743668
2022-11-07,14741967.0,17995114.127768822
2022-11-08,17313880.0,16728431.242817616
2022-11-09,16663921.0,16739566.624259423
2022-11-10,18476634.0,17086977.06286991
2022-11-11,18583216.0,17484318.16650681
2022-11-12,8418912.0,14863289.687471356
2022-11-13,9977575.0,9894440.092310332
2022-11-14,18669050.0,15641332.74090411
2022-11-15,9378758.0,13110060.353766153
2022-11-16,7419010.0,10125946.359412767
2022-11-17,3981482.8,6795431.4523204435
2022-11-18,7469321.0,6663022.72065977
2022-11-19,11849864.0,7633781.023325878
2022-11-20,4612966.5,8520181.069502525
2022-11-21,5194153.0,3841100.9183431845
2022-11-22,6248876.0,6499530.445706185
2022-11-23,16557635.0,10490196.746048769
2022-11-24,16803418.0,15102824.194028785
2022-11-25,10128643.0,12065536.312181938
2022-11-26,8018657.0,8782475.23259168
2022-11-27,17552114.0,14025713.98836682
2022-11-28,15458671.0,14210663.180893859
2022-11-29,16930208.0,13175663.17975982
2022-11-30,14782843.0,15379438.717388036
2022-12-01,6364986.0,14777426.82485027
2022-12-02,16171067.0,13964523.688301008
2022-12-03,14221266.0,12274886.731451888
2022-12-04,13435339.0,12524917.652624521
2022-12-05,16442443.0,13353253.457541121
2022-12-06,15868791.0,13917145.551817484
2022-12-07,12214185.0,16171345.022346104
2022-12-08,15251290.0,16215649.030206017
2022-12-09,14895523.0,16102920.864679271
2022-12-10,15762942.0,15458359.40387182
2022-12-11,15642406.0,15429771.328158949
2022-12-12,16251635.0,13143202.898272503
2022-12-13,16221157.0,17408057.218596827
2022-12-14,16433194.0,15185695.750583008
2022-12-15,15714968.0,16825769.280921414
2022-12-16,14786732.0,16407671.68513259
2022-12-17,8296003.5,10674590.301371431
2022-12-18,5220964.0,10012433.978043659
2022-12-19,16383168.0,9097343.032817515
2022-12-20,15972438.0,12721043.412361901
2022-12-21,13390247.0,14483794.448869035
2022-12-22,16496370.0,16366583.49828818
2022-12-23,6196531.5,13767993.268153641
2022-12-24,5929642.0,8701455.893340234
2022-12-25,3602398.0,7917957.91074509
2022-12-26,15724841.0,9277467.313326534
2022-12-27,15827224.0,13155334.581595238
2022-12-28,16800840.0,14643230.179917624
2022-12-29,16461565.0,15764911.776556753
2022-12-30,16063237.0,15953052.485958375
2022-12-31,15531959.0,15451639.233699733
2023-01-01,16360361.0,13136398.574901419
2023-01-02,14892424.0,13633880.156369032
2023-01-03,17210608.0,17678789.628625255
2023-01-04,16834050.0,18617074.37683356
2023-01-05,16868218.0,17110647.90604088
2023-01-06,16177827.0,16966907.394215673
2023-01-07,16471205.0,13222010.604741493
2023-01-08,13871492.0,17501019.28976119
2023-01-09,12045841.0,11666727.861107623
2023-01-10,16181431.0,13939816.076687956
2023-01-11,16628317.0,10479262.829220183
2023-01-12,16295739.0,16570626.539666187
2023-01-13,17972948.0,19149564.947216395
2023-01-14,18006626.0,20380668.465991218
2023-01-15,17861116.0,19846125.927139312
2023-01-16,17980208.0,19118734.415294524
2023-01-17,17116786.0,17775105.051031597
2023-01-18,17324272.0,17877643.50724197
2023-01-19,15449312.0,15294278.587746862
2023-01-20,16676879.0,11158851.804952439
2023-01-21,17390352.0,15961018.71261415
2023-01-22,8038160.0,13856370.672824489
2023-01-23,4978407.0,9244703.627470387
2023-01-24,18113350.0,14621857.005682638
2023-01-25,15259957.0,15989719.85383385
2023-01-26,10748585.0,12821818.223368345
2023-01-27,6047197.5,9330393.767801266
2023-01-28,16995946.0,8267118.147680996
2023-01-29,18336946.0,15261642.495676197
2023-01-30,17033562.0,21205250.196854077
2023-01-31,14447230.0,17970586.30579036
2023-02-01,4500858.5,11657972.81294048
2023-02-02,9526001.0,11631274.973241547
2023-02-03,14278148.0,12188280.155146476
2023-02-04,19514044.0,12418295.838911258
2023-02-05,19575256.0,17142983.72450904
2023-02-06,19494864.0,19930178.36739754
2023-02-07,17774976.0,16138366.217097577
2023-02-08,14429426.0,15222815.55119342
2023-02-09,11375118.0,17121281.07069102
2023-02-10,5813829.5,10318870.128919339
2023-02-11,17786398.0,11013335.960574761
2023-02-12,20225490.0,14794505.711811967
2023-02-13,20070808.0,16536814.884320173
2023-02-14,20292104.0,20554409.13025263
2023-02-15,20265640.0,21504765.697769877
2023-02-16,20544006.0,21288961.71183143
2023-02-17,15617694.0,21546160.347919274
2023-02-18,20329044.0,18096136.464211546
2023-02-19,16709091.0,14542617.827421028
2023-02-20,19951636.0,20658464.066462044
2023-02-21,21222248.0,22527354.349364847
2023-02-22,19904758.0,18935201.89975248
2023-02-23,21099260.0,21507354.97718951
2023-02-24,20322762.0,20903524.648975622
2023-02-25,16927116.0,16529975.491203781
2023-02-26,20106330.0,18324559.199296996
2023-02-27,21456394.0,20200903.30746923
2023-02-28,21426472.0,22083654.440321807
2023-03-01,21813758.0,23006510.58680489
2023-03-02,22759256.0,17835708.670862943
2023-03-03,23089008.0,24026619.702285774
2023-03-04,22909392.0,23391744.371658705
2023-03-05,22353600.0,24695653.675591644
2023-03-06,22344646.0,23506138.72413106
2023-03-07,19175770.0,20177920.19348374
2023-03-08,20317658.0,15998697.925993241
2023-03-09,20660438.0,18935222.89661692
2023-03-10,21809390.0,26070526.27896554
2023-03-11,22819582.0,24569651.144280687
2023-03-12,22494990.0,19410380.918586776
2023-03-13,17208944.0,21803059.035675652
2023-03-14,6827039.5,17790597.10197015
2023-03-15,10744675.0,12946258.365457881
2023-03-16,22027600.0,16482012.926073667
2023-03-17,23611680.0,20083637.935789026
2023-03-18,19160404.0,20177275.05210297
2023-03-19,5438538.0,11422903.138462277
2023-03-20,10809665.0,11238737.110194564
2023-03-21,24409818.0,18144147.371053595
2023-03-22,20991322.0,20953436.14338701
2023-03-23,19464320.0,20576829.275553018
2023-03-24,24446790.0,21383983.95832312
2023-03-25,23788186.0,23272469.029647417
2023-03-26,24147998.0,23621357.576977417
2023-03-27,23499504.0,23642926.90109743
2023-03-28,16177530.0,18974714.534850985
2023-03-29,12649876.0,14423924.592203716
2023-03-30,17572492.0,19157636.27921146
2023-03-31,23828332.0,20132600.10590687
2023-04-01,18990354.0,16118291.087861868
2023-04-02,21363188.0,16841536.3151064
2023-04-03,24764336.0,23516209.868681137
2023-04-04,23596228.0,24971407.936067227
2023-04-05,22586846.0,25909392.467127472
2023-04-06,11409637.0,20684999.279476687
2023-04-07,7532538.5,14259790.36103989
2023-04-08,8657703.0,11293974.149679724
2023-04-09,8027135.0,10057508.761065092
2023-04-10,12325750.0,10216468.44338902
2023-04-11,15969687.0,13124644.45283494
2023-04-12,19802706.0,15031320.592640745
2023-04-13,23452088.0,19148228.067885615
2023-04-14,23503448.0,21132714.588642683
2023-04-15,23848966.0,20682559.324998405
2023-04-16,22937044.0,23271719.126355346
2023-04-17,14898498.0,17440970.86353553
2023-04-18,25696290.0,16085419.029592322
2023-04-19,20779298.0,22189223.792824112
2023-04-20,23715508.0,24382519.09335226
2023-04-21,23381632.0,19593643.574539617
2023-04-22,21717910.0,23345805.337550096
2023-04-23,23561614.0,27278610.35381045
2023-04-24,17451600.0,22105499.50968551
2023-04-25,26678576.0,21683213.09312775
2023-04-26,25191596.0,22620626.80460973
2023-04-27,24374478.0,25349489.94235633
2023-04-28,26206684.0,25264783.392913215
2023-04-29,25481218.0,26907454.070727594
2023-04-30,28004490.0,23658041.340991024
2023-05-01,28034174.0,23001568.578571428
2023-05-02,27218420.0,30324440.15083435
2023-05-03,20058384.0,27748421.558562405
2023-05-04,24660416.0,25708453.664474398
2023-05-05,25590228.0,23649457.712765228
2023-05-06,26678510.0,24925995.843412694
2023-05-07,25094986.0,25619620.209327836
2023-05-08,23474004.0,26397970.224888716
2023-05-09,23439546.0,25325978.32055491
2023-05-10,24604006.0,20755251.54919179
2023-05-11,24137214.0,23113758.032042496
2023-05-12,20779638.0,21626890.429271594
2023-05-13,17225130.0,22946084.20922361
2023-05-14,16530848.0,19076566.40614013
2023-05-15,25789168.0,22258079.172465924
2023-05-16,23139434.0,23248288.200785328
2023-05-17,23996844.0,24785669.35409728
2023-05-18,24146530.0,22373811.387735307
2023-05-19,22130264.0,24178718.9415605
2023-05-20,17281324.0,21835762.14764453
2023-05-21,19917662.0,20308741.56372894
2023-05-22,25008272.0,19766860.238276802
2023-05-23,27587700.0,22579011.751447342
2023-05-24,26405948.0,24919936.189142752
2023-05-25,25544068.0,25917273.84836445
2023-05-26,25804816.0,25030779.48121432
2023-05-27,24171654.0,26818792.40787915
2023-05-28,25247548.0,26872475.471778113
2023-05-29,22975828.0,22592720.749532297
2023-05-30,25901100.0,23736958.29010737
2023-05-31,26667050.0,25418738.500651196
2023-06-01,20370856.0,23425063.65700441
2023-06-02,15850596.0,19342427.535505667
2023-06-03,15134578.0,15906112.029782882
2023-06-04,21302342.0,20314574.340838403
2023-06-05,25495088.0,24429526.78332218
2023-06-06,26717406.0,26330895.86693602
2023-06-07,26366572.0,26317327.43631415
2023-06-08,22760568.0,24573684.912116192
2023-06-09,24808490.0,21737916.1210145
2023-06-10,22970968.0,24227737.617895544
2023-06-11,25239720.0,24878713.3097302
2023-06-12,27184126.0,24112198.897473127
2023-06-13,28162702.0,24049728.937731173
2023-06-14,29299480.0,27258883.60791581
2023-06-15,29135190.0,28363118.521786083
2023-06-16,29175270.0,29395605.97303559
2023-06-17,28876372.0,29679590.100931715
2023-06-18,28747056.0,28319831.033194244
2023-06-19,29139326.0,26832487.745217416
2023-06-20,29118482.0,31204554.928282112
2023-06-21,29077898.0,28491643.457045175
2023-06-22,28548760.0,24728918.42211064
2023-06-23,27888488.0,31718779.602184087
2023-06-24,27138000.0,30613129.01669279
2023-06-25,27191324.0,28377665.479025215
2023-06-26,27318432.0,28208459.385567337
2023-06-27,28119038.0,27310060.91893743
2023-06-28,26666782.0,25691627.99924882
2023-06-29,24247164.0,24838802.82865362
2023-06-30,22088014.0,21894650.658435374
2023-07-01,22952684.0,26520943.264210947
2023-07-02,26655072.0,25568006.96409296
2023-07-03,26489164.0,25942106.969727203
2023-07-04,26755168.0,27104225.260558974
2023-07-05,25791240.0,26204434.631106444
2023-07-06,20475886.0,24964610.887169756
2023-07-07,14824709.0,18337437.189571198
2023-07-08,23206770.0,19435165.610848933
2023-07-09,24655394.0,20872227.725444358
2023-07-10,23826200.0,25927751.6478616
2023-07-11,26247430.0,26108714.839965906
2023-07-12,27092378.0,25065963.42892791
2023-07-13,28005392.0,25020225.706607383
2023-07-14,27321364.0,27585411.551780388
2023-07-15,27482384.0,24338591.419156447
2023-07-16,27388454.0,26896241.961329926
2023-07-17,26987852.0,29818492.093215697
2023-07-18,26613218.0,28320636.725067988
2023-07-19,26212188.0,28535469.7228699
2023-07-20,27484270.0,27262564.16713079
2023-07-21,27254378.0,26817485.31217537
2023-07-22,26594016.0,25391300.024596233
2023-07-23,25890168.0,27074854.85973831
2023-07-24,20212144.0,27321087.635797
2023-07-25,17566774.0,21107354.406678237
2023-07-26,26330870.0,17738628.792146996
2023-07-27,25454456.0,19166228.3459717
2023-07-28,24244366.0,23709724.586104743
2023-07-29,24094366.0,21619510.529837817
2023-07-30,23493590.0,28227659.11003221
2023-07-31,27127418.0,26648583.18381805
2023-08-01,27362676.0,27968008.40681541
2023-08-02,26836078.0,25771353.18216358
2023-08-03,26511906.0,27585352.320407897
2023-08-04,23701864.0,25821833.533480056
2023-08-05,26317610.0,25460027.543160632
2023-08-06,27822508.0,26693796.515958324
2023-08-07,28225300.0,26232151.04293356
2023-08-08,27155518.0,26547075.80541224
2023-08-09,27568930.0,25203485.726890128
2023-08-10,26838374.0,27458307.49047904
2023-08-11,25956556.0,29295780.298620228
2023-08-12,25722028.0,27953277.12386895
2023-08-13,24597148.0,25826938.549036883
2023-08-14,25543490.0,25220769.63627439
2023-08-15,24794394.0,25102303.279359836
2023-08-16,27039444.0,23655922.878248047
2023-08-17,26351200.0,27215317.219091345
2023-08-18,20711762.0,26661211.03985258
2023-08-19,17067800.0,22346770.915082667
2023-08-20,23806672.0,19128263.55494987
2023-08-21,24783090.0,17711237.77807738
2023-08-22,25751192.0,25281002.851624854
2023-08-23,18279456.0,27542855.032637596
2023-08-24,24804328.0,23002824.997227766
2023-08-25,20575844.0,20572658.624110326
2023-08-26,20491538.0,22599014.11054275
2023-08-27,23210586.0,22863459.41665182
2023-08-28,25212322.0,22991659.431241713
2023-08-29,23932684.0,21373421.454484124
2023-08-30,22230728.0,23656924.70300232
2023-08-31,24882478.0,23099382.23114019
2023-09-01,26329084.0,23768245.158315305
2023-09-02,26371652.0,24363543.06929573
2023-09-03,26595224.0,22380272.083475433
2023-09-04,25662794.0,24650348.14084796
2023-09-05,26178446.0,21971170.53980585
2023-09-06,25241456.0,25271199.8493492
2023-09-07,24112280.0,27188947.35123577
2023-09-08,24283906.0,28248423.555893175
2023-09-09,23842798.0,25547024.41084048
2023-09-10,25599662.0,21857019.02913443
2023-09-11,25101964.0,24307897.00959109
2023-09-12,25839526.0,27605811.00252059
2023-09-13,26375184.0,25465187.030665822
2023-09-14,25073970.0,24211151.47166118
2023-09-15,23935280.0,22664071.025348037
2023-09-16,23875972.0,21823241.867882024
2023-09-17,20937044.0,25143007.187580626
2023-09-18,21622738.0,24591444.78592743
2023-09-19,23717136.0,24202685.15572922
2023-09-20,23280638.0,24214914.329690933
2023-09-21,24551116.0,24261554.86592009
2023-09-22,23272460.0,21354276.116116785
2023-09-23,24159482.0,25137136.760458734
2023-09-24,24111816.0,24298661.60758516
2023-09-25,23326114.0,24111603.900477942
2023-09-26,21419558.0,22997077.532557994
2023-09-27,22576960.0,22310122.002780486
2023-09-28,21554134.0,22278214.505383402
2023-09-29,21212284.0,22447029.121190406
2023-09-30,22099244.0,22447259.693435185
2023-10-01,21707058.0,23024641.88561407
2023-10-02,22232442.0,15428706.66243029
2023-10-03,21121344.0,22781662.70591273
2023-10-04,21121484.0,19256288.100971106
2023-10-05,22685094.0,21915884.104891535
2023-10-06,14061185.0,21316561.730161235
2023-10-07,7038306.5,20214682.21314301
2023-10-08,7116053.5,12795062.51258561
2023-10-09,15864052.0,11532690.198053151
2023-10-10,6648865.5,12582627.226609832
2023-10-11,12198200.0,10283367.553131364
2023-10-12,22432772.0,11839403.284546012
2023-10-13,20872042.0,14186103.05881303
2023-10-14,18345946.0,17966868.99516435
