Fecha,srf
2021-03-27,25260526.0
2021-03-28,19230932.0
2021-03-29,13671296.0
2021-03-30,24609950.0
2021-03-31,23874332.0
2021-04-01,11550329.0
2021-04-02,7612969.5
2021-04-03,19614376.0
2021-04-04,20007164.0
2021-04-05,25777374.0
2021-04-06,25633898.0
2021-04-07,24549208.0
2021-04-08,25081288.0
2021-04-09,25594328.0
2021-04-10,24701444.0
2021-04-11,25849738.0
2021-04-12,25147998.0
2021-04-13,24951890.0
2021-04-14,25117868.0
2021-04-15,21899926.0
2021-04-16,25630206.0
2021-04-17,16155045.0
2021-04-18,8246789.5
2021-04-19,18151616.0
2021-04-20,22901014.0
2021-04-21,14915377.0
2021-04-22,20247016.0
2021-04-23,26079774.0
2021-04-24,25618180.0
2021-04-25,25997046.0
2021-04-26,25826668.0
2021-04-27,25050890.0
2021-04-28,26375292.0
2021-04-29,24807086.0
2021-04-30,14970558.0
2021-05-01,14449836.0
2021-05-02,25891668.0
2021-05-03,28346570.0
2021-05-04,27386682.0
2021-05-05,20667908.0
2021-05-06,22158464.0
2021-05-07,21068808.0
2021-05-08,24513522.0
2021-05-09,25669540.0
2021-05-10,22684142.0
2021-05-11,20219836.0
2021-05-12,13287075.0
2021-05-13,21457672.0
2021-05-14,19618260.0
2021-05-15,21950072.0
2021-05-16,22585862.0
2021-05-17,26113672.0
2021-05-18,22630980.0
2021-05-19,26612664.0
2021-05-20,27317670.0
2021-05-21,26426402.0
2021-05-22,23726288.0
2021-05-23,23943072.0
2021-05-24,25140734.0
2021-05-25,22443322.0
2021-05-26,22216210.0
2021-05-27,24545254.0
2021-05-28,27322428.0
2021-05-29,18834524.0
2021-05-30,19201468.0
2021-05-31,22628520.0
2021-06-01,21683152.0
2021-06-02,18528676.0
2021-06-03,11734548.0
2021-06-04,19461320.0
2021-06-05,24992858.0
2021-06-06,27608508.0
2021-06-07,27251956.0
2021-06-08,26094400.0
2021-06-09,24971232.0
2021-06-10,23623686.0
2021-06-11,26470394.0
2021-06-12,21200756.0
2021-06-13,18557836.0
2021-06-14,23946334.0
2021-06-15,24625964.0
2021-06-16,23809588.0
2021-06-17,21421346.0
2021-06-18,20661970.0
2021-06-19,15946241.0
2021-06-20,25403486.0
2021-06-21,24537588.0
2021-06-22,14952375.0
2021-06-23,22123840.0
2021-06-24,24234038.0
2021-06-25,23561828.0
2021-06-26,24935138.0
2021-06-27,22638050.0
2021-06-28,17886290.0
2021-06-29,19793546.0
2021-06-30,11770480.0
2021-07-01,20843754.0
2021-07-02,24310932.0
2021-07-03,23423516.0
2021-07-04,25046766.0
2021-07-05,22604234.0
2021-07-06,18340216.0
2021-07-07,8785046.0
2021-07-08,16716081.0
2021-07-09,13675490.0
2021-07-10,21358286.0
2021-07-11,24383262.0
2021-07-12,21698894.0
2021-07-13,18565268.0
2021-07-14,24624528.0
2021-07-15,21355424.0
2021-07-16,21757878.0
2021-07-17,25117114.0
2021-07-18,25668944.0
2021-07-19,26229200.0
2021-07-20,27499456.0
2021-07-21,24551532.0
2021-07-22,22276366.0
2021-07-23,25159220.0
2021-07-24,28909190.0
2021-07-25,28022864.0
2021-07-26,27382826.0
2021-07-27,26222848.0
2021-07-28,24835348.0
2021-07-29,22956860.0
2021-07-30,23840080.0
2021-07-31,25425984.0
2021-08-01,27137196.0
2021-08-02,26302272.0
2021-08-03,24410638.0
2021-08-04,21469418.0
2021-08-05,24469836.0
2021-08-06,25941554.0
2021-08-07,25359676.0
2021-08-08,24115834.0
2021-08-09,24645452.0
2021-08-10,25128412.0
2021-08-11,26438432.0
2021-08-12,26691532.0
2021-08-13,27140002.0
2021-08-14,26666634.0
2021-08-15,24559980.0
2021-08-16,25139634.0
2021-08-17,25181574.0
2021-08-18,25325752.0
2021-08-19,25477178.0
2021-08-20,21108228.0
2021-08-21,13836947.0
2021-08-22,19733736.0
2021-08-23,25847742.0
2021-08-24,25379724.0
2021-08-25,23989598.0
2021-08-26,24769186.0
2021-08-27,27239024.0
2021-08-28,26437680.0
2021-08-29,19795528.0
2021-08-30,23764798.0
2021-08-31,23654210.0
2021-09-01,23600024.0
2021-09-02,22064042.0
2021-09-03,18910234.0
2021-09-04,18860906.0
2021-09-05,23880728.0
2021-09-06,22226820.0
2021-09-07,24725882.0
2021-09-08,22640946.0
2021-09-09,21909580.0
2021-09-10,22238408.0
2021-09-11,20153688.0
2021-09-12,20638256.0
2021-09-13,18694086.0
2021-09-14,22609142.0
2021-09-15,20860012.0
2021-09-16,15763337.0
2021-09-17,20336426.0
2021-09-18,21256464.0
2021-09-19,23703646.0
2021-09-20,23901616.0
2021-09-21,21480338.0
2021-09-22,15370177.0
2021-09-23,19491080.0
2021-09-24,17450084.0
2021-09-25,17686366.0
2021-09-26,20568480.0
2021-09-27,23729900.0
2021-09-28,21769498.0
2021-09-29,19670312.0
2021-09-30,15991142.0
