Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6
86,2021-09-08,9,0.6727025120759049,0.5088547815820543,0.7770227224463793,0.1454151656362378,0.0181351307976247,0.2967549772691644,0.7495116351734007,0.5423114119922631,0.96437578814628,0.5912315404737117,0.4644766997708174,0.6719280719280719,2.5994244040455183,1.7008459369392464,3.341552511415525,-0.5912315404737117,-0.6719280719280719,-0.4644766997708174,2.033602010512913,1.3819286256643886,2.970731707317073,0.4109967484905059,0.3317288407541115,0.4940769990128332,5241.190449960646,4552.477257525084,6483.308815858112,156,0.5224889170001541,0.6850929534300348,0.6819787620077168,0.6952909228446846,0.6934982413575558,0.6815363674448123
87,2021-09-13,9,0.6897693044230149,0.5601274992755723,0.7991180793728564,0.1565538930421178,0.0123597642137288,0.3002832861189802,0.733061624484194,0.5381263616557734,0.9755822689706988,0.6081433822170741,0.5138394080570019,0.7083042568039079,2.078338192042047,1.436130007558579,2.6344693910515264,-0.6081433822170741,-0.7083042568039079,-0.5138394080570019,1.9925296281266145,1.1784539473684212,3.00328587075575,0.4159117553681064,0.3027522935779816,0.5135855087906234,4522.7859366520415,3896.475352112676,4850.520134228188,161,0.5278311870787149,0.6933380287972695,0.6905099830389637,0.7052846495974103,0.703609936563416,0.69397880400204
88,2021-09-23,9,0.7510642846435176,0.6217345872518286,0.8377862595419847,0.2679320871026233,0.1395348837209302,0.380892633088367,0.5798123191031962,0.4483385254413292,0.7551020408163265,0.643910964076536,0.5507487520798668,0.7225691347011597,2.260364702572601,1.605060111250673,2.692307692307692,-0.643910964076536,-0.7225691347011597,-0.5507487520798668,2.3867734293581524,1.365702479338843,3.5982694684796046,0.4649561972209576,0.3476943789969707,0.5546380401871731,4260.625552367706,3330.4927601809954,4851.747547754259,171,0.5385157272358364,0.7080978823766502,0.7058847651495369,0.7230701157344712,0.721699254235508,0.7170438235931336
90,2021-10-08,9,0.75215396613241,0.5938026271471876,0.8324583428440995,0.2643524910957655,0.0489731437598736,0.3901298701298701,0.5867315489304407,0.4387144992526158,0.9066265060240964,0.6421746221740695,0.5385633896060907,0.7200170721297482,2.545479583282506,1.7284313725490197,3.051603111364068,-0.6421746221740695,-0.7200170721297482,-0.5385633896060907,2.4992541591925024,1.4065372829417773,3.5602836879432624,0.4705066888327308,0.3447121820615796,0.5526036131774708,4516.65802844684,3521.4961571306576,5221.742292870906,186,0.5545425374715187,0.7259119198579985,0.7246961641750576,0.7440585984424233,0.7432708578974639,0.7458724223434139
91,2021-10-18,9,0.7854315283092309,0.6386170906718852,0.8495224784532961,0.2878654531774712,0.0862186014935505,0.3895610093328724,0.5565215407578735,0.4393034825870647,0.84125,0.673448459963189,0.5823343848580441,0.7367583541714026,2.3979993486709423,1.6705171494579705,2.838929363319607,-0.673448459963189,-0.7367583541714026,-0.5823343848580441,2.7304074934873594,1.6006458557588803,3.654261704681873,0.4953747456973915,0.3735670937289278,0.5616942909760589,4454.657854081845,3510.565767973856,5139.743276283619,196,0.5652270776286402,0.7349041162537493,0.7343786507847615,0.7541556920957261,0.7538043367033108,0.7604251645869367
92,2021-10-23,9,0.7788516878120766,0.6130709246193836,0.834762979683973,0.3225118929468628,0.2143052143052143,0.4198146828225231,0.5135524762921294,0.4086345381526104,0.6470323741007195,0.6582994098411324,0.5393298059964726,0.7133178064789328,2.266579110718626,1.534957233172183,2.6993201483312736,-0.6582994098411324,-0.7133178064789328,-0.5393298059964726,2.510083694947628,1.3660062565172053,3.233684210526316,0.4823589349828417,0.3487250172294969,0.546205860255447,4445.322649977913,3320.4695852534564,5272.731231953801,201,0.570569347707201,0.7385350658740802,0.7383560354153131,0.758020119841702,0.7578909755314759,0.7661341126082597
94,2021-11-07,9,0.7847045752284623,0.6572118286059143,0.8373626373626374,0.3041353829996318,0.124257932446264,0.3975436328377504,0.5364384299204283,0.4310823311748381,0.778951201747997,0.673491977818532,0.5765320941039791,0.7244144334247732,2.564141027988323,1.927433628318584,2.97585810477911,-0.673491977818532,-0.7244144334247732,-0.5765320941039791,2.743240008335359,1.549000951474786,3.6095571095571097,0.4952058657066049,0.3779224622669428,0.5603230691569914,4837.11713744044,3969.540441176471,5425.745143385754,216,0.5865961579428833,0.7459673204248949,0.7468074552013382,0.7648628719222013,0.7653744271981701,0.7765600523001712
95,2021-11-12,9,0.7468440615415152,0.6380368098159509,0.8007750170959653,0.2929576588693049,0.1390784982935153,0.3775065387968613,0.5491625498173982,0.4518987341772152,0.7558052434456929,0.6379408864726439,0.5458563535911602,0.6923739767341663,2.254533600966748,1.7601925680758237,2.6282873636946764,-0.6379408864726439,-0.6923739767341663,-0.5458563535911602,2.200270952363799,1.361737677527151,2.874747474747475,0.4501221757004267,0.336256508632502,0.5173086299366163,4737.8969705112295,3918.5041984732825,5252.688061938062,221,0.591938428021444,0.7472912071717736,0.7484573228146837,0.76556677705787,0.7662718194075275,0.7777392762945894
96,2021-11-17,9,0.7725660242576012,0.6741368867353119,0.8243451463790447,0.2906159032389909,0.1449875724937862,0.3639598835328372,0.5515690384356807,0.4663187855787476,0.7467438494934877,0.6665342097035587,0.5862266857962697,0.7131113851212495,2.158853487177113,1.6393212733137008,2.5754985754985755,-0.6665342097035587,-0.7131113851212495,-0.5862266857962697,2.3816608187138177,1.4275092936802976,3.087448559670782,0.4691385455044917,0.3642540620384047,0.5268921878802628,4891.976525732412,4022.544500723589,5494.719711090401,226,0.5972806981000048,0.7480383282002895,0.7495200404636385,0.7654898832828327,0.7663729038378251,0.7777648684472727
97,2021-11-22,9,0.7553006933962734,0.6394686907020873,0.8081922982585235,0.2634823481607739,0.1151657837943888,0.3457809694793536,0.585330668096857,0.4861259338313767,0.7934553131597467,0.6263254699608719,0.535437760571769,0.6747818098300413,2.469997944047291,1.8238595220854448,2.9753749305684134,-0.6263254699608719,-0.6747818098300413,-0.535437760571769,2.184491812797176,1.360136869118905,2.759011328527292,0.453344046762804,0.34765625,0.5084361621757744,4509.145981303097,3805.509788566954,5114.677611168563,231,0.6026229681785655,0.7482086835104425,0.7499934998641666,0.764639489790547,0.7656819249193313,0.7766490416136396
98,2021-11-27,9,0.7646341618677887,0.655265831357941,0.8122189896852684,0.2977961495545206,0.1641646489104116,0.3647622852576908,0.542916505372957,0.4654566744730679,0.7179700499168054,0.6365012622514968,0.5524079320113314,0.6837925043435096,2.780213517341762,2.0766129032258065,3.325673013788576,-0.6365012622514968,-0.6837925043435096,-0.5524079320113314,2.49046637249525,1.3905540417802,3.269900497512438,0.4738409502666792,0.346005346005346,0.5403087478559176,4195.045903913806,3561.5183028286187,4571.684695051784,236,0.6079652382571263,0.7478022731022324,0.7498755927322321,0.7630246790228254,0.7642051133017641,0.7744142802732004
99,2021-12-02,9,0.7779309507330172,0.6658097686375322,0.8217920079424175,0.2890843147967163,0.1394230769230769,0.3616229294621254,0.5533521572272753,0.4688354291962821,0.7552742616033755,0.6536371792228223,0.5642727821363911,0.6982358402971216,2.190956272788835,1.6307504202965002,2.5442654330834262,-0.6536371792228223,-0.6982358402971216,-0.5642727821363911,2.3253923443701243,1.4259763851044505,2.9399563318777293,0.4674799748181367,0.3568925233644859,0.5222651222651222,4381.330768781291,3632.553742038217,4776.7019021739125,241,0.6133075083356871,0.7468190969756593,0.7491642107837997,0.760656316669835,0.761950722871118,0.7710931040071536
100,2021-12-17,9,0.7710874720297556,0.672093023255814,0.8183503243744208,0.2812852745662643,0.1491631414382931,0.3495962892973716,0.5623246522208053,0.4819246435845213,0.7403969270166453,0.6417690577203115,0.5516590234691124,0.6920338228749444,2.4914298311057474,1.8808872683075053,3.067589430163581,-0.6417690577203115,-0.6920338228749444,-0.5516590234691124,2.474032994939203,1.5533731853116994,3.1439560439560443,0.4754151660141227,0.3666578037755916,0.5288635775304168,4804.206778406724,4084.536891117479,5274.663203243791,256,0.6293343185713693,0.7404089742857618,0.7434481331991551,0.7491653257262446,0.7506357434581148,0.7550784515863924
101,2021-12-22,9,0.7531477217750208,0.6641053787047201,0.7984766050054407,0.3060828300370205,0.1725245316681534,0.3931085587254538,0.5326382926842921,0.4356382978723404,0.7057212416311625,0.636129894688132,0.5179779280882877,0.6836963158966008,2.3303698274744544,1.750063019914293,2.8942553969996343,-0.636129894688132,-0.6836963158966008,-0.5179779280882877,2.1834718077408364,1.4002447980416155,2.76171875,0.4515084938683006,0.3429835142742259,0.5023086269744836,4990.424447293293,2387.5349693251533,5540.6857210626185,261,0.6346765886499302,0.7371187352857367,0.7403417691443721,0.7439270789009457,0.7453953369494969,0.7479224563079114
102,2021-12-27,9,0.7372241398816128,0.6406205923836389,0.7877147564132737,0.2820667010738641,0.1655527974030933,0.3447171824973319,0.5612768366733265,0.4873015873015873,0.7159239842726082,0.6114929230849484,0.5250800426894343,0.6576897395949255,2.779184625924368,2.0938173975557155,3.381809787626962,-0.6114929230849484,-0.6576897395949255,-0.5250800426894343,2.152074581739843,1.3758620689655174,2.6378772112382936,0.4453163444971735,0.3476419090652358,0.4899150743099787,4817.438523781009,4267.490806223479,5248.635914760915,266,0.640018858728491,0.7332517305673487,0.7366313888529121,0.7380163576665346,0.7394502651907959,0.739976418661481
103,2022-01-01,9,0.7607161053421453,0.6532857567647934,0.8064516129032258,0.2931810884572599,0.1539992041384799,0.3602862254025045,0.5478870571723077,0.4702788006312467,0.733103448275862,0.635908608765626,0.5465924895688457,0.6901542111506525,2.122065537751041,1.5979600509987248,2.4828584488800853,-0.635908608765626,-0.6901542111506525,-0.5465924895688457,2.1182279255889807,1.302145922746781,2.606820461384153,0.4471730750358781,0.3318038428448523,0.4944658944658944,4598.944986654668,4001.542607428988,4996.671717171717,271,0.6453611288070518,0.7288079601305973,0.7323148840407394,0.7314547272033072,0.7328216988389944,0.7313213229963083
104,2022-01-06,9,0.7122789456183429,0.5967834577828834,0.7637795275590551,0.2566550319292939,0.1357351509250243,0.3237410071942446,0.5930547606436274,0.5108695652173914,0.7609739368998628,0.6035075960972685,0.5180455302609661,0.6609613130128956,2.1778103950644048,1.5014124293785311,2.717351091379948,-0.6035075960972685,-0.6609613130128956,-0.5180455302609661,1.8172337438568376,1.109256449165402,2.423449612403101,0.4041467503652373,0.2971382722653116,0.4744079449961803,4656.828886863,4098.4567018072285,5090.605205479453,276,0.6507033988856125,0.7237874239754833,0.727390146423818,0.7242655359399135,0.725533090905129,0.7220431436706924
105,2022-01-16,9,0.6979547907608932,0.5863052781740371,0.7561676646706587,0.2733385950727126,0.1499482936918304,0.3432349212099257,0.5723649677524111,0.488942826321467,0.7392086330935251,0.6096183666386884,0.5336625942292695,0.6630891273915073,1.9382351341027373,1.3599423253375278,2.298833604015946,-0.6096183666386884,-0.6630891273915073,-0.5336625942292695,1.6837853031628542,1.092248062015504,2.128722382324688,0.3918624035403281,0.2945036915504512,0.4459819052687599,4805.241660723984,4236.543986254295,5229.609782030835,286,0.661387939042734,0.7120160545101663,0.7157075396395866,0.7081067809690018,0.7090811962065724,0.7019790308692997
106,2022-01-31,9,0.6387945016511332,0.5303030303030303,0.6915799432355724,0.2508830216486422,0.1166419019316493,0.3152889539136796,0.6007474581643995,0.5205784204671857,0.791084497671324,0.5486737888566725,0.4709076803723817,0.6071910112359551,1.9339815956142143,1.472798316801924,2.2760695187165774,-0.5486737888566725,-0.6071910112359551,-0.4709076803723817,1.2875544322852488,0.8238747553816046,1.6372854914196568,0.3327246504157859,0.2398523985239852,0.385312350977587,5013.409509888305,4451.470103092784,5385.4836711711705,301,0.6774147492784163,0.6900332574244679,0.693569176326731,0.6798481900080396,0.6801747117948862,0.6695024054888776
107,2022-02-15,9,0.6443599264793322,0.5367358384744813,0.7141436738752175,0.2284825780401979,0.092599479360357,0.3023255813953488,0.6303255890842907,0.5357142857142857,0.8304969366916269,0.555829703297183,0.4878967186659494,0.6102175969725638,1.9115745671697748,1.333983830499024,2.4191647019198386,-0.555829703297183,-0.6102175969725638,-0.4878967186659494,1.286915714403538,0.8032236400268637,1.6566068515497552,0.3286721926527532,0.2342827816268924,0.3873063468265867,4810.25094926296,4432.436882933709,5133.5497175141245,316,0.6934415595140986,0.6628595688735028,0.6658428704332071,0.647550100421865,0.6470595859677793,0.6362841652372637
108,2022-03-02,9,0.6169799173427881,0.5030560722827532,0.6854201580081398,0.2107482933684356,0.0820908927609125,0.2776377385667987,0.6539438620578902,0.5653889515219842,0.8482735723771581,0.5419419408920213,0.4712525667351129,0.589848175844097,1.565725988681911,1.0782638414217365,1.9107189886752696,-0.5419419408920213,-0.589848175844097,-0.4712525667351129,1.134653695593332,0.7436708860759493,1.4558506819813353,0.3051982946891309,0.2226184411614875,0.3575757575757576,5052.344180271222,4632.402413793103,5369.531181619256,331,0.7094683697497808,0.6304949888572705,0.6324716982900493,0.6122281014286531,0.6108990183074876,0.6042190406602828
109,2022-03-07,9,0.5686825777546043,0.4889687018984094,0.6278643446379468,0.1813325809042813,0.069589422407794,0.2493878978663868,0.6947728608231661,0.6007838745800672,0.8698763825634352,0.4983458062911829,0.4345032130499258,0.5456919060052219,2.171458181729235,1.6145339652448656,2.7236580516898607,-0.4983458062911829,-0.5456919060052219,-0.4345032130499258,1.1332711123746342,0.7909258123850398,1.4080338266384778,0.2934367839693938,0.2198038746711313,0.3429034498726557,5335.166282431863,4899.328785811733,5640.390125570776,336,0.7148106398283416,0.6185532640818006,0.6200837208613557,0.5999784603991012,0.598400551092024,0.5939779706069501
110,2022-03-17,9,0.5910979568744507,0.4907497565725414,0.6605790645879732,0.2040392923246638,0.0773405698778833,0.2795606658657971,0.6633767235445607,0.5630364806866953,0.8564231738035264,0.5332196205367875,0.4752997601918465,0.5799957618139436,1.624577032014833,1.1772240335351654,2.026528100642691,-0.5332196205367875,-0.5799957618139436,-0.4752997601918465,1.0771472055424214,0.625655976676385,1.410664819944598,0.2885852151187531,0.1907066795740561,0.3464584747680471,5366.852734139333,5043.335313531354,5655.49734325186,346,0.7254951799854632,0.5929395173757713,0.5933987362282922,0.5750422253633137,0.5730710627032225,0.5741756521497479
