Fecha,rh12
2022-01-10,35.343117
2022-01-11,44.317318
2022-01-12,50.758595
2022-01-13,51.457993
2022-01-14,52.908524
2022-01-15,25.80038
2022-01-16,23.07342
2022-01-17,34.394924
2022-01-18,47.96171
2022-01-19,53.2297
2022-01-20,43.862568
2022-01-21,48.076294
2022-01-22,51.142223
2022-01-23,64.356766
2022-01-24,54.058064
2022-01-25,48.919434
2022-01-26,56.482998
2022-01-27,65.04759
2022-01-28,61.91547
2022-01-29,39.04139
2022-01-30,46.85779
2022-01-31,47.86621
2022-02-01,45.891094
2022-02-02,47.911266
2022-02-03,48.177773
2022-02-04,37.19818
2022-02-05,32.842472
2022-02-06,31.518362
2022-02-07,46.164917
2022-02-08,72.40545
2022-02-09,41.96447
2022-02-10,52.291946
2022-02-11,56.57996
2022-02-12,49.88616
2022-02-13,28.959076
2022-02-14,34.63294
2022-02-15,40.99842
2022-02-16,47.063385
2022-02-17,40.11452
2022-02-18,26.675589
2022-02-19,32.352398
2022-02-20,37.550144
2022-02-21,46.891373
2022-02-22,45.69551
2022-02-23,45.199768
2022-02-24,49.802364
2022-02-25,62.655693
2022-02-26,56.367058
2022-02-27,51.00515
2022-02-28,37.441628
2022-03-01,42.172478
2022-03-02,46.497444
2022-03-03,48.056274
2022-03-04,51.12071
2022-03-05,44.08388
2022-03-06,49.021
2022-03-07,46.252968
2022-03-08,45.873314
2022-03-09,46.081024
2022-03-10,46.37598
2022-03-11,39.11882
2022-03-12,25.349024
2022-03-13,36.991386
2022-03-14,36.340385
2022-03-15,21.082712
2022-03-16,23.865854
2022-03-17,32.295128
2022-03-18,22.249268
2022-03-19,22.210417
2022-03-20,42.2954
2022-03-21,38.328564
2022-03-22,16.277689
2022-03-23,20.328365
2022-03-24,23.97944
2022-03-25,23.282986
2022-03-26,26.066843
2022-03-27,32.387592
2022-03-28,38.623314
2022-03-29,40.936615
2022-03-30,23.765965
2022-03-31,20.496304
2022-04-01,37.81587
2022-04-02,43.32041
2022-04-03,41.232548
2022-04-04,40.409275
2022-04-05,34.104355
2022-04-06,24.344624
2022-04-07,21.006947
2022-04-08,27.41049
2022-04-09,33.218166
2022-04-10,36.758713
2022-04-11,33.358578
2022-04-12,38.860897
2022-04-13,29.826792
2022-04-14,31.911253
2022-04-15,40.728683
2022-04-16,46.09425
2022-04-17,41.065365
2022-04-18,41.916298
2022-04-19,42.113285
2022-04-20,43.236286
2022-04-21,48.88314
2022-04-22,50.77133
2022-04-23,39.175858
2022-04-24,45.434147
2022-04-25,50.2733
2022-04-26,60.468075
2022-04-27,49.824844
2022-04-28,51.202908
2022-04-29,48.28517
2022-04-30,45.99103
2022-05-01,58.370865
2022-05-02,56.36579
2022-05-03,51.58609
2022-05-04,52.930145
2022-05-05,47.787792
2022-05-06,46.731304
2022-05-07,45.09183
2022-05-08,46.884277
2022-05-09,45.975266
2022-05-10,53.863743
2022-05-11,55.9312
2022-05-12,46.220257
2022-05-13,41.08569
2022-05-14,42.69959
2022-05-15,38.872124
2022-05-16,40.56477
2022-05-17,34.722298
2022-05-18,45.161415
2022-05-19,44.763252
2022-05-20,42.074356
2022-05-21,44.938072
2022-05-22,46.730515
2022-05-23,48.98986
2022-05-24,54.378708
2022-05-25,47.13633
2022-05-26,51.38589
2022-05-27,43.357655
2022-05-28,43.9598
2022-05-29,44.196354
2022-05-30,42.83379
2022-05-31,47.891056
2022-06-01,48.124672
2022-06-02,52.60379
2022-06-03,43.64032
2022-06-04,40.654568
2022-06-05,40.49152
2022-06-06,39.46054
2022-06-07,43.710102
2022-06-08,42.93124
2022-06-09,53.72745
2022-06-10,41.304325
2022-06-11,48.24835
2022-06-12,47.733772
2022-06-13,49.874805
2022-06-14,58.23868
2022-06-15,59.739117
2022-06-16,54.78865
2022-06-17,47.54889
2022-06-18,47.13856
2022-06-19,51.60918
2022-06-20,48.57726
2022-06-21,51.04137
2022-06-22,61.230263
2022-06-23,51.90192
2022-06-24,47.84974
2022-06-25,48.99602
2022-06-26,53.199413
2022-06-27,49.354225
