Fecha,temp,dia,reconstruida_temp,ajustados_temp
2022-05-10,304.1005,861,303.70759218137516,301.657613875684
2022-05-11,302.98926,862,303.2689060898117,301.7322508791637
2022-05-12,303.09985,863,302.96911829966086,301.8060959109671
2022-05-13,303.25998,864,302.8597853950707,301.87912748077787
2022-05-14,302.59268,865,302.9325092292075,301.95132433501277
2022-05-15,302.96564,866,303.12951205170515,302.0226654630068
2022-05-16,303.1863,867,303.36816584519545,302.09313010312746
2022-05-17,303.37762,868,303.57055174037504,302.16269774881727
2022-05-18,302.36728,869,303.6881051499351,302.2313481545611
2022-05-19,303.66855,870,303.7136959681715,302.29906134177816
2022-05-20,305.5642,871,303.67816947858284,302.3658176046363
2022-05-21,304.87766,872,303.63376262678855,302.43159751578656
2022-05-22,303.9783,873,303.63109177662454,302.4963819320171
2022-05-23,302.26254,874,303.6982189411953,302.56015199982386
2022-05-24,302.49277,875,303.82916375207856,302.62288916089796
2022-05-25,303.9353,876,303.9856548077017,302.68457515752584
2022-05-26,304.25687,877,304.11120132260277,302.74519203790305
2022-05-27,304.62982,878,304.15232571109243,302.8047221613583
2022-05-28,304.306,879,304.0794174925533,302.86314820348736
2022-05-29,304.00195,880,303.899871859689,302.9204531611949
2022-05-30,304.45563,881,303.65881702641974,302.97662035764245
2022-05-31,303.21268,882,303.4268837887152,303.0316334471019
2022-06-01,302.92975,883,303.27874588844907,303.0854764197123
2022-06-02,302.82846,884,303.26918296485263,303.1381336061391
2022-06-03,303.01926,885,303.41425146739533,303.18958968213417
2022-06-04,303.6738,886,303.68357311202436,303.2398296729955
2022-06-05,304.53055,887,304.0063058401429,303.2888389579252
2022-06-06,304.61087,888,304.2891558200417,303.33660327428413
2022-06-07,304.53934,889,304.4411348612874,303.38310872174304
2022-06-08,304.7292,890,304.39777812192784,303.42834176632743
2022-06-09,302.22638,891,304.13779001176204,303.47228924435643
2022-06-10,303.92062,892,303.68746383907313,303.51493836627367
2022-06-11,304.42422,893,303.11196149597015,303.5562767203691
2022-06-12,303.68723,894,302.4964812633133,303.5962922763913
2022-06-13,301.3857,895,301.92327945829163,303.63497338904835
2022-06-14,300.30515,896,301.45156138855293,303.6723088013968
2022-06-15,300.33447,897,301.1061212679996,303.70828764811785
2022-06-16,300.29373,898,300.87766577960883,303.742899458679
2022-06-17,302.23016,899,300.73393767041335,303.77613416038173
2022-06-18,300.18088,900,300.6372748555636,303.8079820812923
2022-06-19,301.7238,901,300.56221051335496,303.8384339530568
2022-06-20,301.71277,902,300.50680722216566,303.8674809135982
2022-06-21,299.58276,903,300.49362265927107,303.8951145096956
2022-06-22,298.29028,904,300.55983882657904,303.92132669944425
2022-06-23,300.92386,905,300.73997501091196,303.9461098545956
2022-06-24,301.7201,906,301.047442951432,303.96945676277767
2022-06-25,301.92096,907,301.46198013097717,303.9913606295938
2022-06-26,302.4649,908,301.9283439179717,304.01181508059994
