Fecha,Temperature,arima_predicts
2021-12-02,296.5008,295.96713941115945
2021-12-03,296.4636,296.5622362346349
2021-12-04,296.99213,296.4601505057379
2021-12-05,296.9796,297.0411397097406
2021-12-06,297.57,296.97843811389504
2021-12-07,296.59445,297.6247468121599
2021-12-08,297.15393,296.50398886754306
2021-12-09,299.28217,297.20580965187537
2021-12-10,298.2344,299.47951816312866
2021-12-11,296.47375,298.13724202680083
2021-12-12,293.27496,296.3104878475113
2021-12-13,296.1869,292.9783415120784
2021-12-14,297.4077,296.45691936348385
2021-12-15,297.6372,297.52090275793495
2021-12-16,297.2597,297.65848115411706
2021-12-17,297.68655,297.22469505150684
2021-12-18,297.62872,297.7261310920909
2021-12-19,290.92618,297.62335752007584
2021-12-20,290.6415,290.30466458947467
2021-12-21,291.7283,290.61510209606087
2021-12-22,293.36157,291.8290771603241
2021-12-23,294.139,293.51302041649114
2021-12-24,294.8855,294.211089793661
2021-12-25,296.0404,294.95472170609304
2021-12-26,295.49792,296.14749196030397
2021-12-27,295.3075,295.4476167299111
2021-12-28,296.813,295.289842669425
2021-12-29,298.5185,296.9526025164409
2021-12-30,298.23383,298.6766481845168
2021-12-31,297.26593,298.20743302334427
2022-01-01,300.0541,297.176178239347
2022-01-02,292.87723,300.3126423767951
2022-01-03,287.6135,292.2117307557826
2022-01-04,289.82016,287.12540305289565
2022-01-05,292.77335,290.0247799195812
2022-01-06,295.41455,293.0471944075245
2022-01-07,294.67618,295.6594640926096
2022-01-08,297.55453,294.6077121753142
2022-01-09,298.0289,297.82143461853053
2022-01-10,291.4143,298.0728875428257
2022-01-11,290.6836,290.8009391197276
2022-01-12,292.91092,290.6158434016849
2022-01-13,293.5001,293.1174556870934
2022-01-14,293.9696,293.55473368358463
2022-01-15,292.4538,294.0131359558081
2022-01-16,288.33057,292.3132423816532
2022-01-17,289.71378,287.9482297250982
2022-01-18,293.01492,289.84204276769594
2022-01-19,294.64417,293.3210292335595
2022-01-20,290.64465,294.7952476485628
2022-01-21,283.4589,290.2737811480865
2022-01-22,285.8114,282.79257732812005
2022-01-23,288.50415,286.02954342074213
2022-01-24,292.8365,288.75384423855616
2022-01-25,293.97217,293.2382316254419
2022-01-26,292.56717,294.0774787943185
2022-01-27,292.69232,292.4368866817672
2022-01-28,289.30124,292.70392495179846
2022-01-29,287.68375,288.98679077950686
2022-01-30,291.383,287.53376283672
2022-01-31,294.24075,291.72602531314783
2022-02-01,295.01556,294.5057444147187
2022-02-02,297.4671,295.0874068454092
2022-02-03,292.1904,297.6944272355733
2022-02-04,283.82907,291.701100366321
2022-02-05,284.62048,283.053737745737
2022-02-06,287.96286,284.6938661358595
2022-02-07,288.11633,288.2727933503167
2022-02-08,287.5094,288.130561018398
2022-02-09,289.53815,287.4531203883737
2022-02-10,291.69067,289.7262726205443
2022-02-11,293.13715,291.8902696072331
2022-02-12,294.7019,293.27127968979175
2022-02-13,288.6787,294.8469966706084
2022-02-14,287.8655,288.12017866022785
2022-02-15,291.49258,287.7900933136036
2022-02-16,294.80142,291.82891310882263
2022-02-17,298.9544,295.1082432417804
2022-02-18,294.32733,299.3394989430281
2022-02-19,291.1384,293.89826947808155
2022-02-20,295.43716,290.84269581351447
2022-02-21,296.91943,295.8357768804886
2022-02-22,298.51654,297.05687843709387
2022-02-23,299.16354,298.6646373597031
2022-02-24,296.91443,299.22353523622536
2022-02-25,293.80798,296.70587376236966
2022-02-26,293.33246,293.51992404702895
2022-02-27,291.2572,293.2883658195829
2022-02-28,291.43127,291.06476458434463
2022-03-01,292.15192,291.4474112222098
2022-03-02,294.84064,292.2187446784943
2022-03-03,296.54086,295.08996054334443
2022-03-04,296.83868,296.69851857887954
2022-03-05,298.2344,296.8662963543318
2022-03-06,299.35718,298.3638227992341
2022-03-07,297.66345,299.461293526011
2022-03-08,295.7546,297.5063932280495
2022-03-09,294.58414,295.5775955074671
2022-03-10,297.51,294.47560518671975
2022-03-11,299.13803,297.7813101419819
2022-03-12,289.21704,299.2889945199876
2022-03-13,290.1914,288.29708306238115
2022-03-14,295.82925,290.2817507857319
2022-03-15,297.92758,296.352038473807
2022-03-16,297.08084,298.12215465846793
2022-03-17,301.27505,297.00232320506734
2022-03-18,299.80554,301.66397213250195
2022-03-19,296.99957,299.66927477652933
2022-03-20,297.01495,296.73937705874613
2022-03-21,299.97177,297.01637616187503
2022-03-22,300.34805,300.2459510114001
2022-03-23,294.65482,300.3829418199179
2022-03-24,294.91626,294.12689623070276
2022-03-25,297.27643,294.94050289730876
2022-03-26,297.08557,297.49528464711284
2022-03-27,296.19757,297.06787186895525
2022-03-28,297.3355,296.1152272337432
2022-03-29,299.70596,297.44101836036776
2022-03-30,302.46423,299.92576882173535
2022-03-31,300.7974,302.7199997994178
2022-04-01,300.16718,300.64283762040566
2022-04-02,301.05902,300.1087407453262
2022-04-03,301.26004,301.14171884308377
2022-04-04,301.9586,301.27868025098303
2022-04-05,304.49002,302.0233763094553
2022-04-06,306.19025,304.72475437540277
2022-04-07,299.6666,306.347909506163
2022-04-08,296.99063,299.0616727622851
2022-04-09,297.37985,296.7424917429954
2022-04-10,300.14844,297.4159417246424
2022-04-11,304.24722,300.4051667558905
2022-04-12,303.91055,304.6272930669796
2022-04-13,305.64172,303.87933114964454
2022-04-14,304.19287,305.8022485210143
2022-04-15,303.8562,304.0585205440416
2022-04-16,303.44257,303.82498114964454
2022-04-17,303.87927,303.40421477656895
2022-04-18,302.9872,303.91976446624363
2022-04-19,301.06256,302.90447982939787
2022-04-20,302.20596,300.88409132697257
2022-04-21,300.5288,302.3119855843896
2022-04-22,300.2761,300.3732797366496
2022-04-23,301.24274,300.25266754838617
2022-04-24,301.97995,301.3323749229442
2022-04-25,301.71545,302.04831025981093
2022-04-26,297.10092,301.69092335396965
2022-04-27,299.04718,296.67302229146986
2022-04-28,300.17477,299.2276534597465
2022-04-29,301.5513,300.2793295493282
2022-04-30,302.59015,301.67894334238224
2022-05-01,301.86307,302.68648083640295
2022-05-02,302.37198,301.79564907827705
2022-05-03,302.90152,302.4191703797024
2022-05-04,303.1051,302.95062336536444
2022-05-05,303.54324,303.1239776355344
2022-05-06,303.95935,303.58386799505377
2022-05-07,304.58575,303.9979351897152
2022-05-08,304.90906,304.64383503241356
2022-05-09,305.08316,304.93903999972804
2022-05-10,304.16904,305.09930400406006
2022-05-11,303.0281,304.0842751694925
2022-05-12,303.1389,302.9223025273277
2022-05-13,303.2972,303.149174300114
2022-05-14,302.60995,303.311878896282
2022-05-15,302.98886,302.5462224480744
2022-05-16,303.20905,303.0239956954531
2022-05-17,303.40234,303.2294678532681
2022-05-18,302.3645,303.4202634609119
2022-05-19,303.69208,302.26826281922087
2022-05-20,305.624,303.8151842901206
2022-05-21,304.92014,305.80314373534543
2022-05-22,303.99576,304.8548722303407
2022-05-23,302.24014,303.9100437767203
2022-05-24,302.4692,302.07734427106345
2022-05-25,303.94113,302.4904403536473
2022-05-26,304.26443,304.0776196260544
2022-05-27,304.64334,304.2944090724446
2022-05-28,304.3093,304.67847569545313
2022-05-29,303.9933,304.27832502517975
2022-05-30,304.45468,303.96399784444014
2022-05-31,303.17825,304.49746300168414
2022-06-01,302.8869,303.05988876448976
2022-06-02,302.78116,302.85988359803054
2022-06-03,302.97302,302.7713549052883
2022-06-04,303.6366,302.9908108593852
2022-06-05,304.50903,303.69813267210884
2022-06-06,304.5889,304.58992898599706
2022-06-07,304.51266,304.5963062125461
2022-06-08,304.7005,304.50559039132946
2022-06-09,302.14056,304.7179180914568
2022-06-10,303.86887,301.90318101232964
2022-06-11,304.3804,304.0291333179608
2022-06-12,303.625,304.4278333279542
2022-06-13,301.2699,303.5549530116775
2022-06-14,300.1625,301.0515154855729
2022-06-15,300.1894,300.0598126358641
2022-06-16,300.1455,300.1918943923562
2022-06-17,302.1213,300.1414292258574
2022-06-18,300.024,302.30451265492127
2022-06-19,301.59763,299.82952085172263
2022-06-20,301.58325,301.74355009827093
2022-06-21,299.4034,301.5819165664654
2022-06-22,298.07947,299.2012661272243
2022-06-23,300.77084,297.9567041683218
2022-06-24,301.5814,301.02040627344644
2022-06-25,301.78357,301.65656188357775
2022-06-26,302.33633,301.80231688857447
2022-06-27,301.93417,302.387586517428
2022-06-28,302.70206,301.8968783706331
2022-06-29,301.88342,302.7732651652938
2022-06-30,302.99704,301.80750887143193
2022-07-01,302.83832,303.10030413441314
2022-07-02,302.23474,302.823602157815
2022-07-03,302.45132,302.1787710283139
2022-07-04,302.4988,302.47140310395935
2022-07-05,302.52832,302.5032027416012
2022-07-06,302.62738,302.531057340608
2022-07-07,302.81155,302.636565669398
2022-07-08,303.32715,302.82862777844764
2022-07-09,303.84756,303.37496073229954
2022-07-10,304.72406,303.89581675561675
2022-07-11,304.38232,304.8053363903424
2022-07-12,303.95547,304.3506310169588
2022-07-13,302.19077,303.9158889079091
2022-07-14,300.8076,302.02713229773275
2022-07-15,300.9932,300.67934094143766
2022-07-16,301.73013,301.01041037997436
2022-07-17,302.2546,301.79846429587565
2022-07-18,303.06924,302.3032332326787
2022-07-19,304.20206,303.1447802152065
2022-07-20,304.21097,304.3071045185484
2022-07-21,304.0652,304.2117962095127
2022-07-22,302.63043,304.05168298982295
2022-07-23,301.77313,302.4973861590741
2022-07-24,302.1959,301.6936339937929
2022-07-25,301.88513,302.2351027604621
2022-07-26,302.54364,301.85631281366034
2022-07-27,301.2739,302.6047025394231
2022-07-28,300.97745,301.15615911708693
2022-07-29,301.08948,300.94996068349457
2022-07-30,301.27365,301.09986835597266
2022-07-31,301.7245,301.2907277784476
2022-08-01,301.15997,301.76630657225996
2022-08-02,301.70505,301.10762207000573
2022-08-03,302.97195,301.7555943637739
2022-08-04,302.91272,303.0894275344264
2022-08-05,302.63287,302.9072277003993
2022-08-06,302.02713,302.6069199739449
2022-08-07,302.35422,301.9709607350987
2022-08-08,302.44965,302.3845505128546
2022-08-09,302.52042,302.4584990655224
2022-08-10,303.43045,302.52698238464865
2022-08-11,303.84006,303.5148355715953
2022-08-12,304.018,303.87804245550274
2022-08-13,301.65924,304.034500080887
2022-08-14,301.4914,301.4405160998471
2022-08-15,301.1125,301.4758364753508
2022-08-16,300.96933,301.0773652318303
2022-08-17,302.19498,300.9560540835079
2022-08-18,302.70288,302.3086324903858
2022-08-19,302.49783,302.7499767240786
2022-08-20,302.63452,302.47881605380525
2022-08-21,302.8935,302.6471950368464
2022-08-22,303.74167,302.91751478559144
2022-08-23,303.42944,303.82031939645947
2022-08-24,304.19516,303.4004874302834
2022-08-25,304.3304,304.26616394479515
2022-08-26,302.7141,304.3429405807529
2022-08-27,303.24118,302.56422318344505
2022-08-28,304.26324,303.29005525364704
2022-08-29,302.92532,304.358013927568
2022-08-30,303.47708,302.8012568988398
2022-08-31,302.9435,303.52824378908764
2022-09-01,301.5217,302.8940220121404
2022-09-02,301.47134,301.38985884564886
2022-09-03,299.67975,301.4666702007785
2022-09-04,299.83563,299.51361883266003
2022-09-05,299.32123,299.85008449369826
2022-09-06,299.56506,299.27353054170896
2022-09-07,300.1231,299.58766995123466
2022-09-08,301.537,300.17484612306527
2022-09-09,302.39548,301.6681086004622
2022-09-10,302.0295,302.4750854256488
2022-09-11,301.72137,301.995563281988
2022-09-12,301.8168,301.6927976164789
2022-09-13,301.34772,301.8256490655224
2022-09-14,300.8952,301.3042229900949
2022-09-15,298.67313,300.85323857141157
2022-09-16,299.10883,298.46708113669354
2022-09-17,299.3678,299.1492317379032
2022-09-18,299.6721,299.391813858308
2022-09-19,299.6644,299.7003172339774
2022-09-20,299.44278,299.66368599177906
2022-09-21,299.9905,299.4222295452052
2022-09-22,299.51114,300.0412891665925
2022-09-23,300.49335,299.4666897427558
2022-09-24,301.14822,300.5844287032039
2022-09-25,300.6957,301.2089450082641
2022-09-26,298.70193,300.65373857141157
2022-09-27,298.51126,298.5170510168021
2022-09-28,298.85275,298.4935794873399
2022-09-29,298.0021,298.8844158009561
2022-09-30,297.62323,297.9232206372564
2022-10-01,298.3606,297.5880980136805
2022-10-02,298.11838,298.4289750963454
2022-10-03,298.3891,298.09591934139337
2022-10-04,298.70367,298.41420341630743
2022-10-05,298.40988,298.7328395540331
2022-10-06,297.18542,298.38263734087997
2022-10-07,297.58252,297.07187785633926
2022-10-08,297.7837,297.61934242396455
2022-10-09,298.58035,297.8023550875175
2022-10-10,297.9669,298.6542220323631
2022-10-11,299.5601,297.91001579959436
2022-10-12,301.54257,299.70783479189214
2022-10-13,302.45526,301.7264011529516
2022-10-14,301.41016,302.5398922289807
2022-10-15,301.37415,301.3132496114697
2022-10-16,301.37534,301.3708108524629
2022-10-17,301.21704,301.3754503467251
2022-10-18,293.12766,301.202361103718
2022-10-19,291.37732,292.3775452179031
2022-10-20,293.88828,291.21501387670065
2022-10-21,295.37982,294.1211171535586
2022-10-22,297.0349,295.5181280288092
2022-10-23,298.5637,297.18837282159484
2022-10-24,300.45596,298.7054630867717
2022-10-25,298.34875,300.631426129366
2022-10-26,297.88736,298.15335191386947
2022-10-27,299.65588,297.8445760710324
2022-10-28,300.4978,299.8198719245275
2022-10-29,296.59494,300.57586984433203
2022-10-30,296.54602,296.23303426946757
2022-10-31,297.73853,296.54148372958866
2022-11-01,298.4347,297.84910947318565
2022-11-02,298.13824,298.4992546887218
2022-11-03,299.19672,298.1107497562112
2022-11-04,299.95615,299.2948710937246
2022-11-05,298.63745,300.02657068353415
2022-11-06,298.5616,298.51516913754193
2022-11-07,298.2177,298.5545665553822
2022-11-08,299.14838,298.18581072374354
2022-11-09,297.98987,299.2346804118241
2022-11-10,297.9759,297.88244329038724
2022-11-11,298.70035,297.97460458508493
2022-11-12,294.23035,298.76752704618775
2022-11-13,292.5006,293.8158543185049
2022-11-14,296.7763,292.3402031532291
2022-11-15,294.3804,297.1727785649594
2022-11-16,290.87704,294.15823216928544
2022-11-17,287.41904,290.5521792414491
2022-11-18,291.42258,287.0983853989686
2022-11-19,290.54385,291.7938216198418
2022-11-20,287.67984,290.4623668254586
2022-11-21,288.02682,287.4142651058705
2022-11-22,290.07114,288.05899487954474
2022-11-23,294.71805,290.26070640080405
2022-11-24,296.5252,295.14895025219164
2022-11-25,294.7866,296.6927740203163
2022-11-26,292.25662,294.6253825074167
2022-11-27,295.33212,292.02201915340737
2022-11-28,296.23734,295.6173060108363
2022-11-29,298.37448,296.3212795482781
2022-11-30,295.9539,298.57265344535807
2022-12-01,292.50757,295.7294436338448
2022-12-02,295.75836,292.18799753870087
2022-12-03,296.8761,296.05980036162134
2022-12-04,296.8684,296.9797461751755
2022-12-05,296.5259,296.86768599177907
2022-12-06,296.6935,296.4941405434201
2022-12-07,296.41916,296.70904126984755
2022-12-08,296.7621,296.3937209071003
2022-12-09,296.86926,296.79390025704964
2022-12-10,295.9968,296.879196768955
2022-12-11,295.8035,295.91589823215276
2022-12-12,296.2344,295.7855756118047
2022-12-13,297.1871,296.2743566418694
2022-12-14,295.0051,297.27544228987927
2022-12-15,293.35785,294.80276676129256
2022-12-16,293.83627,293.2051032413103
2022-12-17,290.91183,293.8806330926042
2022-12-18,290.06,290.6406515322614
2022-12-19,292.79257,289.9810112178148
2022-12-20,293.01318,293.04595668107
2022-12-21,289.70718,293.03363679917106
2022-12-22,292.2376,289.4006201067063
2022-12-23,282.09503,292.4722416470624
2022-12-24,279.95422,281.1545263167199
2022-12-25,283.93454,279.75570624163277
2022-12-26,291.03302,284.30362846777825
2022-12-27,290.327,291.6912502696151
2022-12-28,292.76053,290.2615319371255
2022-12-29,295.20844,292.98618719816307
2022-12-30,295.5012,295.43543063169767
2022-12-31,295.25516,295.5283471489294
2023-01-01,296.06354,295.2323451191331
2023-01-02,297.0019,296.13849973579573
2023-01-03,298.3376,297.0889125654782
2023-01-04,295.6978,298.4614572442445
2023-01-05,294.8563,295.4530157270669
2023-01-06,295.7136,294.77826910157086
2023-01-07,296.75912,295.79309600620707
2023-01-08,296.21402,296.8560693344333
2023-01-09,296.00778,296.16347378165926
2023-01-10,296.53918,295.9886557070802
2023-01-11,296.1694,296.58845584007753
2023-01-12,295.4991,296.13511091429456
2023-01-13,290.53036,295.4369441934438
2023-01-14,288.84473,290.06961698602413
2023-01-15,291.89697,288.6884243276066
2023-01-16,295.04346,292.17999914963906
2023-01-17,295.17896,295.3352287957198
2023-01-18,297.39737,295.1915246901214
2023-01-19,295.4175,297.6030794775807
2023-01-20,295.6974,295.2339099407334
2023-01-21,296.41034,295.72335466247216
2023-01-22,293.98853,296.47644974299
2023-01-23,291.65952,293.7639595779862
2023-01-24,296.9405,291.44355476797335
2023-01-25,292.29138,297.43019651097586
2023-01-26,289.0509,291.86027481817615
2023-01-27,289.76382,288.75041566756795
2023-01-28,294.76642,289.8299278884232
2023-01-29,297.0467,295.23030279558105
2023-01-30,296.89975,297.2581465799999
2023-01-31,294.76666,296.88612357038124
2023-02-01,288.64297,294.5688621044205
2023-02-02,289.5684,288.0751303893032
2023-02-03,288.77725,289.6542135880371
2023-02-04,289.65515,288.703887973509
2023-02-05,292.50888,289.73655621001893
2023-02-06,294.11893,292.77350164679035
2023-02-07,296.42752,294.26822726442754
2023-02-08,295.90308,296.64159171931607
2023-02-09,294.9621,295.85444954917153
2023-02-10,291.2782,294.87484448627
2023-02-11,289.05374,290.936598066877
2023-02-12,289.41202,288.84746951596003
2023-02-13,292.86523,289.44524270979105
2023-02-14,297.6925,293.1854404322809
2023-02-15,298.95822,298.1401247356624
2023-02-16,297.28653,299.0755881149848
2023-02-17,290.76697,297.1315169606715
2023-02-18,290.5739,290.16242202119724
2023-02-19,295.23212,290.55599693932294
2023-02-20,297.71603,295.6640690097213
2023-02-21,297.55875,297.94635885195135
2023-02-22,301.36255,297.54416568662515
2023-02-23,301.50427,301.7152700611345
2023-02-24,299.50262,301.51741146039853
2023-02-25,298.38635,299.3170103174799
2023-02-26,299.7463,298.2828401354849
2023-02-27,300.39328,299.8724059064987
2023-02-28,300.7427,300.45327338165856
2023-03-01,301.2674,300.7751011366953
2023-03-02,299.54272,301.31605456019696
2023-03-03,298.0979,299.3827932859147
2023-03-04,296.519,297.9639242392533
2023-03-05,298.05908,296.37259122337525
2023-03-06,300.17178,298.20188906245124
2023-03-07,300.5301,300.3676871647192
2023-03-08,299.9308,300.5633264189247
2023-03-09,299.95648,299.8752279056107
2023-03-10,300.00543,299.95886126378093
2023-03-11,300.12796,300.00996905226157
2023-03-12,302.25098,300.1393220035466
2023-03-13,299.54407,302.4478441211919
2023-03-14,295.9736,299.29306272814404
2023-03-15,297.6904,295.6425162425262
2023-03-16,300.90643,297.84959601476305
2023-03-17,297.02664,301.2046471245098
2023-03-18,292.144,296.66687351228006
2023-03-19,286.2858,291.6912408961308
2023-03-20,290.3227,285.74257883639046
2023-03-21,297.48666,290.69703503727686
2023-03-22,300.10056,298.1509621213431
2023-03-23,300.86246,300.3429426089172
2023-03-24,303.04184,300.93310972253494
2023-03-25,302.59723,303.24393029045564
2023-03-26,303.07663,302.556002052584
2023-03-27,302.58047,303.1210839663778
2023-03-28,300.3671,302.53446190663743
2023-03-29,295.75662,300.16185787325486
2023-03-30,298.77267,295.3290978412484
2023-03-31,301.77698,299.05234331100075
2023-04-01,301.22928,302.0555646802847
2023-04-02,301.77054,301.1784926879743
2023-04-03,302.3015,301.82073014151365
2023-04-04,302.5979,302.35073503960774
2023-04-05,302.90204,302.62538468008836
2023-04-06,296.89944,302.93024239744295
2023-04-07,293.1703,296.3428288640397
2023-04-08,294.42307,292.82450303675824
2023-04-09,295.79187,294.5392372829769
2023-04-10,297.33337,295.9187965523111
2023-04-11,296.11136,297.4763107366946
2023-04-12,297.17706,295.99804504077315
2023-04-13,297.77396,297.2758805923421
2023-04-14,300.13007,297.8293095463724
2023-04-15,301.15457,300.3485481700509
2023-04-16,298.81262,301.2495701847185
2023-04-17,297.16638,298.59545486324885
2023-04-18,300.06903,297.01372689693414
2023-04-19,300.48514,300.33818791720176
2023-04-20,301.74194,300.5237251897152
2023-04-21,301.55997,301.8584809781886
2023-04-22,299.54395,301.5430962239012
2023-04-23,302.23267,299.3570078112287
2023-04-24,298.0512,302.4819905433444
2023-04-25,299.40564,297.6634592265545
2023-04-26,301.3493,299.53123497334326
2023-04-27,301.75916,301.5295323660615
2023-04-28,302.7321,301.79716563758785
2023-04-29,299.57147,302.8223191114886
2023-04-30,299.3832,299.2783900255472
2023-05-01,299.63574,299.3657420353568
2023-05-02,301.82547,299.6591576150794
2023-05-03,302.09723,302.0285200287786
2023-05-04,302.58954,302.1224298537815
2023-05-05,303.72888,302.6351910892521
2023-05-06,303.84595,303.8345291073277
2023-05-07,303.1318,303.8568057068082
2023-05-08,302.70236,303.06557805571816
2023-05-09,302.7115,302.66253874150755
2023-05-10,303.6844,302.71234753703106
2023-05-11,303.19305,303.7746154023549
2023-05-12,302.02524,303.1474879299547
2023-05-13,298.3579,301.91695091682175
2023-05-14,297.98004,298.01783364819363
2023-05-15,299.21478,297.9450016693043
2023-05-16,299.734,299.32927539099984
2023-05-17,299.64893,299.78214640889166
2023-05-18,301.09613,299.64104160008395
2023-05-19,301.37195,301.2303264541968
2023-05-20,299.05545,301.39752633084345
2023-05-21,300.0737,298.84064479951155
2023-05-22,301.4694,300.1681206325911
2023-05-23,301.27084,301.5988209446673
2023-05-24,301.57208,301.2524278607343
2023-05-25,301.97162,301.6000134852559
2023-05-26,302.3671,302.00866868111507
2023-05-27,302.04483,302.40377220405315
2023-05-28,301.0199,302.014946437746
2023-05-29,301.44632,300.9248599420951
2023-05-30,302.15518,301.4858612189045
2023-05-31,303.07513,302.22091141136116
2023-06-01,302.3816,303.16043543673186
2023-06-02,301.585,302.3172901140968
2023-06-03,301.1788,301.5111326040539
2023-06-04,301.5227,301.141133748138
2023-06-05,302.8179,301.5545892762564
2023-06-06,303.57837,302.9380017464592
2023-06-07,303.3784,303.6488871210082
2023-06-08,302.82376,303.35985711377435
2023-06-09,304.54315,302.77232915329205
2023-06-10,304.11633,304.70258618116463
2023-06-11,304.62787,304.07675168975936
2023-06-12,305.25427,304.67530425523756
2023-06-13,305.79672,305.31235503241356
2023-06-14,305.9989,305.8470204882387
2023-06-15,306.25266,306.01764781585786
2023-06-16,307.18835,306.27619074365464
2023-06-17,306.96777,307.27511498080946
2023-06-18,306.66467,306.94731598267913
2023-06-19,306.68124,306.63656404003103
2023-06-20,306.31628,306.6827765086001
2023-06-21,307.18872,306.2824378648952
2023-06-22,306.21536,307.26961991328045
2023-06-23,306.12256,306.12510194260847
2023-06-24,306.01538,306.11395481001284
2023-06-25,305.38232,306.00544137647813
2023-06-26,304.98645,305.32361739683955
2023-06-27,305.26483,304.9497416318941
2023-06-28,304.54785,305.29064371539476
2023-06-29,303.3167,304.4813656345149
2023-06-30,302.57428,303.2025375037422
2023-07-01,303.66324,302.50543662553565
2023-07-02,303.97742,303.76421745353935
2023-07-03,303.69904,304.00655338998035
2023-07-04,304.12808,303.6732262846053
2023-07-05,304.0957,304.1678641671563
2023-07-06,301.14252,304.09269745633856
2023-07-07,300.47083,300.8686765197589
2023-07-08,302.28568,300.40854530105065
2023-07-09,303.7032,302.45396802853725
2023-07-10,303.50726,303.83464427705434
2023-07-11,304.55762,303.4890908089861
2023-07-12,305.05884,304.6550181396007
2023-07-13,304.74808,305.1053172987649
2023-07-14,304.32385,304.71926374094375
2023-07-15,304.8807,304.2845118561609
2023-07-16,304.4318,304.93233577634015
2023-07-17,303.93542,304.3901742480038
2023-07-18,304.25507,303.8893915064026
2023-07-19,303.934,304.2847106140022
2023-07-20,304.18002,303.90422771175446
2023-07-21,304.40546,304.2028330263001
2023-07-22,304.32153,304.4263646770551
2023-07-23,303.67047,304.313747310392
2023-07-24,301.3297,303.61009828671274
2023-07-25,301.44174,301.11264428269055
2023-07-26,302.3168,301.45212928325606
2023-07-27,302.55252,302.3979428615323
2023-07-28,301.5343,302.5743779243942
2023-07-29,302.56403,301.43988214925906
2023-07-30,302.77914,302.6595151539387
2023-07-31,304.90048,302.79908679329895
2023-08-01,304.7484,305.09718833758006
2023-08-02,303.44772,304.7342978739951
2023-08-03,303.21942,303.32711010223557
2023-08-04,303.64484,303.19825011989144
2023-08-05,304.08682,303.6842884905641
2023-08-06,305.0278,304.1278040718808
2023-08-07,305.0043,305.11505551373006
2023-08-08,305.2544,305.0021208840011
2023-08-09,305.21176,305.2775913579288
2023-08-10,305.26593,305.20780606356624
2023-08-11,305.3146,305.2709530941984
2023-08-12,304.88416,305.3191130883262
2023-08-13,303.9897,304.8442460131672
2023-08-14,303.84244,303.9067582086644
2023-08-15,302.48392,303.82878482459574
2023-08-16,303.56787,302.35794669502803
2023-08-17,303.96857,303.6683828845541
2023-08-18,303.28033,304.00572624598993
2023-08-19,302.60095,303.2165106470174
2023-08-20,301.51056,302.5379522201132
2023-08-21,302.27478,301.4094499449339
2023-08-22,304.2057,302.34564485228464
2023-08-23,300.8,304.38475100700504
2023-08-24,302.08127,300.4841950911705
2023-08-25,301.0513,302.20008004067773
2023-08-26,300.9405,300.95579259125964
2023-08-27,302.44717,300.93022569988597
2023-08-28,304.80975,302.5868810085992
2023-08-29,305.32797,305.02882812241313
2023-08-30,304.30203,305.3760236805513
2023-08-31,304.55212,304.20689628647136
2023-09-01,304.64612,304.57531043064546
2023-09-02,304.76077,304.65483646399565
2023-09-03,304.64996,304.77140130422447
2023-09-04,304.74396,304.6396847726026
2023-09-05,304.70392,304.75267646399567
2023-09-06,304.97867,304.7002071572512
2023-09-07,304.87677,305.0041471115192
2023-09-08,304.9914,304.86732098211536
2023-09-09,304.6125,305.00202944965764
2023-09-10,304.91678,304.57736523183036
2023-09-11,305.13452,304.9449953794106
2023-09-12,304.7453,305.1547106688342
2023-09-13,304.94647,304.7092082753576
2023-09-14,304.98892,304.96512416023404
2023-09-15,304.90137,304.9928563180491
2023-09-16,303.55313,304.89325163379976
2023-09-17,301.59512,303.42810994236714
2023-09-18,301.2601,301.4135569822541
2023-09-19,303.40753,301.22903415140615
2023-09-20,303.5881,303.6066576199806
2023-09-21,303.53772,303.60484395642226
2023-09-22,303.8626,303.5330483462117
2023-09-23,304.10242,303.8927255832224
2023-09-24,303.72614,304.12465811058973
2023-09-25,303.82013,303.6912481800821
2023-09-26,303.85776,303.82884553671227
2023-09-27,304.1002,303.86124936744847
2023-09-28,303.22488,304.1226810588415
2023-09-29,303.69415,303.1437130290992
2023-09-30,303.8102,303.73766462828974
2023-10-01,304.26917,303.82096112390104
2023-10-02,304.1816,304.31172952638383
2023-10-03,304.0089,304.173479779233
2023-10-04,303.58112,303.9928858156165
2023-10-05,303.7307,303.5414526705526
2023-10-06,300.6089,303.74457030515396
2023-10-07,300.06763,300.3194206670041
2023-10-08,297.56717,300.01743893120295
2023-10-09,300.0446,297.33530649401536
2023-10-10,298.0906,300.2743279723057
2023-10-11,298.34332,297.909408822899
2023-10-12,303.38837,298.36675430618067
2023-10-13,305.09503,303.8561891136302
2023-10-14,301.0286,305.25328574939164
2023-10-15,298.30127,300.6515266948317
2023-10-16,296.9104,298.0483692154335
2023-10-17,295.39096,296.7814269332167
2023-10-18,296.83984,295.2500648504942
2023-10-19,299.9772,296.9741922378086
2023-10-20,301.77667,300.2681221859721
2023-10-21,301.25745,301.9435318666622
2023-10-22,300.57184,301.2093035911083
2023-10-23,301.1622,300.5082645225526
2023-10-24,300.9406,301.21694310302627
2023-10-25,298.26627,300.920051399772
2023-10-26,299.166,298.0182838174737
2023-10-27,299.31558,299.2494304696894
2023-10-28,299.45633,299.32945030515396
2023-10-29,300.204,299.46938151390833
2023-10-30,292.06046,300.27333019825136
2023-10-31,287.5197,291.3053230509882
2023-11-01,290.2369,287.09864286113964
2023-11-02,293.35364,290.48886144647844
