Fecha,temp,dia,reconstruida_temp,ajustados_temp
2020-12-23,297.0272,358,293.5498936645275,293.7583617835826
2020-12-24,290.03152,359,293.1281562692053,293.74284328292345
2020-12-25,288.23102,360,292.6417781445679,293.7287486141489
2020-12-26,289.37537,361,292.17639263811975,293.7160818784352
2020-12-27,292.57965,362,291.8134812560437,293.70484676146793
2020-12-28,293.76453,363,291.61423324136575,293.69504653236925
2020-12-29,293.75525,364,291.609379170193,293.68668404274695
2020-12-30,294.99847,365,291.7954098327297,293.6797617258647
2020-12-31,293.87463,366,292.1360410937488,293.67428159593373
2021-01-01,290.2922,367,292.5673123553828,293.6702452475272
2021-01-02,288.37164,368,293.0051814143519,293.6676538551159
2021-01-03,291.45645,369,293.3553362952647,293.66650817272637
2021-01-04,294.28262,370,293.52547541276004,293.66680853372213
2021-01-05,293.90512,371,293.4400047528067,293.66855485070596
2021-01-06,296.4221,372,293.0559172438947,293.6717466155458
2021-01-07,292.32288,373,292.377021449365,293.67638289952237
2021-01-08,291.59573,374,291.4624790869036,293.6824623535995
2021-01-09,290.63046,375,290.42559657265963,293.6899832088166
2021-01-10,292.2724,376,289.42042403704596,293.6989432768036
2021-01-11,284.04208,377,288.6167522765231,293.70933995041725
2021-01-12,284.93768,378,288.1677321148417,293.72117020450025
2021-01-13,288.8478,379,288.17734656430616,293.7344305967612
2021-01-14,291.58435,380,288.6761542584881,293.7491172687761
2021-01-15,291.12662,381,289.612398792508,293.76522594711145
2021-01-16,289.30487,382,290.8618619212936,293.7827519445673
2021-01-17,292.6378,383,292.25470424752143,293.80169016154144
2021-01-18,294.35867,384,293.6125480081649,293.822035087513
2021-01-19,295.59262,385,294.78586001631237,293.84378080264577
2021-01-20,293.6813,386,295.6814490395055,293.8669209795113
2021-01-21,295.69073,387,296.2728371388094,293.8914488849292
2021-01-22,295.99854,388,296.5915718296056,293.917357381927
2021-01-23,296.93326,389,296.70355016305217,293.9446389318165
2021-01-24,296.36536,390,296.6791521399365,293.9732855963872
2021-01-25,299.32016,391,296.56780689823256,294.00328904021654
2021-01-26,297.74652,392,296.3858420558058,294.03464053309494
2021-01-27,294.66098,393,296.12159734190413,294.067330952566
2021-01-28,292.94867,394,295.7554000341262,294.10135078658135
2021-01-29,294.3312,395,295.2862652803625,294.1366901362678
2021-01-30,296.65845,396,294.7541290513951,294.1733387188082
2021-01-31,297.12546,397,294.2472441087559,294.21128587043313
2021-02-01,293.18408,398,293.8889957530779,294.2505205495238
2021-02-02,291.84927,399,293.8054482668658,294.29103133982494
2021-02-03,293.08185,400,294.0821449871891,294.33280645376686
2021-02-04,295.41965,401,294.7236124576626,294.37583373589473
2021-02-05,296.63235,402,295.6298515431766,294.4201006664062
2021-02-06,297.71637,403,296.60028027429223,294.4655943647937
2021-02-07,295.6146,404,297.36805645516375,294.5123015935928
2021-02-08,296.41,405,297.65862751489834,294.5602087622337
2021-02-09,297.80182,406,297.258495328802,294.6093019309958
2021-02-10,298.31793,407,296.07603996962774,294.65956681506384
2021-02-11,296.8139,408,294.17725075123843,294.7109887886843
2021-02-12,287.99582,409,291.7852610071672,294.7635528894212
2021-02-13,287.5559,410,289.24203437105115,294.81724382250974
2021-02-14,288.30157,411,286.94070834570704,294.8720459653067
2021-02-15,281.99118,412,285.24502481921365,294.92794337183614
2021-02-16,285.43222,413,284.4156732602524,294.98491977742924
2021-02-17,290.19748,414,284.5612877663113,295.0429586034571
2021-02-18,286.7132,415,285.6249426665308,295.1020429621545
2021-02-19,284.22403,416,287.4073560980575,295.1621556615337
2021-02-20,287.34665,417,289.61847019534576,295.2232792103872
2021-02-21,291.99252,418,291.94235607216086,295.2853958233768
2021-02-22,294.7768,419,294.09828981942195,295.34848742620903
2021-02-23,295.91983,420,295.8837135209798,295.41253566089404
2021-02-24,296.7537,421,297.19147487842656,295.4775218910874
2021-02-25,298.0858,422,298.0019697327328,295.54342720751276
2021-02-26,298.9495,423,298.357969751501,295.610232433464
2021-02-27,299.34616,424,298.3338507591657,295.67791813038497
2021-02-28,300.14023,425,298.01063056835926,295.7464646035259
2021-03-01,298.38678,426,297.4640881880777,295.8158519076738
2021-03-02,291.1808,427,296.7669266762275,295.886059852956
2021-03-03,294.20386,428,295.99978803602664,295.9570680107151
2021-03-04,296.05276,429,295.2621406233262,296.0288557194528
2021-03-05,297.83197,430,294.6739868553271,296.1014020908422
2021-03-06,295.5312,431,294.36301553479933,296.1746860158056
2021-03-07,293.91776,432,294.43795056279566,296.2486861706567
2021-03-08,293.96548,433,294.95522491194185,296.32338102330505
2021-03-09,296.37094,434,295.89036971177455,296.3987488395218
2021-03-10,297.4045,435,297.1259316832837,296.4747676892632
2021-03-11,298.23837,436,298.4638537088388,296.55141545305213
2021-03-12,299.1817,437,299.66307595815596,296.62866982841393
2021-03-13,298.72122,438,300.4948355635698,296.7065083363661
2021-03-14,300.7698,439,300.80147143825536,296.78490832795904
2021-03-15,300.46857,440,300.5418234720528,296.86384699086614
2021-03-16,301.71042,441,299.8087411595687,296.9433013560216
2021-03-17,301.71902,442,298.81137186706997,297.02324830430416
2021-03-18,297.44724,443,297.82482475757365,297.1036645732636
2021-03-19,295.60422,444,297.1195605438048,297.1845267638899
2021-03-20,294.7258,445,296.8894133996692,297.2658113474216
2021-03-21,295.4509,446,297.1983579338146,297.34749467219206
2021-03-22,298.07526,447,297.96142496585827,297.42955297051157
2021-03-23,301.1382,448,298.965791028636,297.51196236558275
2021-03-24,302.63882,449,299.9267330814933,297.5946988784487
2021-03-25,300.51715,450,300.56321839555426,297.6777384349696
2021-03-26,299.2407,451,300.6723679393886,297.7610568728281
2021-03-27,300.2835,452,300.1825458502314,297.8446299485596
2021-03-28,297.33597,453,299.1711963319598,297.92843334460673
2021-03-29,295.18445,454,297.8437907729806,298.0124426763949
2021-03-30,298.4457,455,296.48121679238955,298.09663349942787
2021-03-31,300.67276,456,295.3713270993338,298.1809813163999
2021-04-01,293.0282,457,294.74374185427666,298.26546158432444
2021-04-02,292.3687,458,294.7245737370267,298.350049721675
2021-04-03,295.3812,459,295.32058342376723,298.43472111553825
2021-04-04,296.2257,460,296.43289749678206,298.519451128775
2021-04-05,297.83508,461,297.8919445329226,298.6042151071897
2021-04-06,299.29587,462,299.5003425388217,298.6889883867037
2021-04-07,301.98068,463,301.0704219461445,298.773746300532
2021-04-08,302.64465,464,302.44747558483357,298.85846418636055
2021-04-09,304.44446,465,303.5167402446304,298.9431173935225
2021-04-10,305.27768,466,304.19878863228996,299.0276812901707
2021-04-11,302.5384,467,304.4419160513561,299.112131270445
2021-04-12,302.1284,468,304.21985240336636,299.1964427616319
2021-04-13,302.93237,469,303.53897197337085,299.2805912313147
2021-04-14,302.8401,470,302.4529136789536,299.3645521945114
2021-04-15,302.63904,471,301.0768400054994,299.44830122079975
2021-04-16,304.47797,472,299.59099097458136,299.5318139414253
2021-04-17,297.25137,473,298.22513823261346,299.6150660563923
2021-04-18,292.27307,474,297.221693058335,299.69803334153454
2021-04-19,295.4853,475,296.7835468535329,299.78069165556366
2021-04-20,298.78705,476,297.02016190474217,299.8630169470937
2021-04-21,298.2775,477,297.90897328968583,299.9449852616395
2021-04-22,299.2898,478,299.2869824737683,300.0265727485867
2021-04-23,302.74152,479,300.87964019962754,300.1077556681319
2021-04-24,303.2563,480,302.3629005023809,300.1885103981899
2021-04-25,302.25912,481,303.44326432746277,300.2688134412675
2021-04-26,302.0972,482,303.93354244411006,300.3486414313004
2021-04-27,302.94168,483,303.80168098080344,300.4279711404521
2021-04-28,304.02435,484,303.17692248016,300.50677948587287
2021-04-29,303.81265,485,302.3099852386109,300.585043536416
2021-04-30,301.81113,486,301.4980479314615,300.66274051931
2021-05-01,299.241,487,300.9965839211721,300.73984782678536
2021-05-02,303.60754,488,300.944709120954,300.81634302265246
2021-05-03,296.72925,489,301.3269560262804,300.89220384882987
2021-05-04,305.99243,490,301.98324434647395,300.96740823182114
2021-05-05,302.8949,491,302.6637333326412,301.0419342891374
2021-05-06,302.40527,492,303.11104169527755,301.11576033566456
2021-05-07,301.0804,493,303.14363861631796,301.1888648899732
2021-05-08,301.74512,494,302.7139279224834,301.2612266805692
2021-05-09,303.0168,495,301.92281533333846,301.332824652083
2021-05-10,303.12427,496,300.98669365640546,301.40363797139605
2021-05-11,301.96793,497,300.1681730106116,301.47364603370306
2021-05-12,297.96616,498,299.6934656453332,301.54282846850725
2021-05-13,298.2826,499,299.6833107190596,301.6111651455475
2021-05-14,299.4349,500,300.11942988388296,301.678636180656
2021-05-15,300.7471,501,300.85643443601214,301.7452219415437
2021-05-16,301.7402,502,301.67394047704744,301.8109030535133
2021-05-17,303.3808,503,302.3504799200767,301.87566040509597
2021-05-18,303.6375,504,302.73400299590764,301.93947515361316
2021-05-19,302.97937,505,302.78554967892626,302.00232873065875
2021-05-20,301.67374,506,302.5823083032158,302.064202847502
2021-05-21,302.71725,507,302.2804146424917,302.1250795004094
2021-05-22,301.39172,508,302.0516200295494,302.18494097588314
2021-05-23,301.5695,509,302.0166903261865,302.243769855815
2021-05-24,302.2448,510,302.1991685764713,302.30154902255504
2021-05-25,302.49225,511,302.5157637423863,302.3582616638919
2021-05-26,302.76886,512,302.8067145270162,302.413891277945
