Fecha,Temperature,Dia,Reconstruida,Ajustados
2020-06-16,302.28058,168,302.3629457905546,303.936874771558
2020-06-17,303.22815,169,302.9403088464462,303.96076747563666
2020-06-18,303.32816,170,303.4958793846723,303.9832196670962
2020-06-19,302.8025,171,303.84954357009536,304.0042248119196
2020-06-20,303.25565,172,303.8656849753888,304.023776797208
2020-06-21,303.56754,173,303.49655986422385,304.0418699329598
2020-06-22,303.89044,174,302.80357999830886,304.0584989537266
2020-06-23,303.09235,175,301.9475796591095,304.0736590201454
2020-06-24,300.5083,176,301.1482470327387,304.08734572034683
2020-06-25,299.40753,177,300.6229323908529,304.0995550712396
2020-06-26,299.85153,178,300.5226109170693,304.110283519669
2020-06-27,301.44434,179,300.8850260618792,304.1195279434515
2020-06-28,302.55334,180,301.62074888450763,304.1272856522829
2020-06-29,303.05786,181,302.53804251143833,304.1335543885217
2020-06-30,303.56146,182,303.40001887625164,304.13833232784566
2020-07-01,303.58017,183,303.9967059603994,304.1416180797832
2020-07-02,303.26736,184,304.20910464543874,304.1434106881176
2020-07-03,303.46826,185,304.0442536143689,304.1437096311656
2020-07-04,303.55853,186,303.6293975717742,304.14251482192907
2020-07-05,303.6686,187,303.1667399113696,304.13982660812025
2020-07-06,303.83963,188,302.8635232592692,304.13564577206085
2020-07-07,303.3351,189,302.86077035171536,304.12997353045404
2020-07-08,303.03094,190,303.18485153789277,304.1228115340307
2020-07-09,303.37402,191,303.73863339709015,304.1141618670686
2020-07-10,303.92844,192,304.3356558188757,304.1040270467863
2020-07-11,304.26053,193,304.76603346741376,304.09241002261035
2020-07-12,304.9562,194,304.87163786833264,304.0793141753168
2020-07-13,304.32,195,304.60450521009375,304.0647433160477
2020-07-14,304.1787,196,304.04772452792577,304.04870168520176
2020-07-15,303.9351,197,303.3906259902433,304.03119395120024
2020-07-16,303.40985,198,302.8657093896304,304.0122252091285
2020-07-17,303.1778,199,302.66810659296175,303.9918009792532
2020-07-18,302.6324,200,302.88483795169935,303.9699272054158
2020-07-19,303.14645,201,303.45838547802543,303.94661025330277
2020-07-20,303.64035,202,304.1979763398913,303.921856908593
2020-07-21,303.84164,203,304.8361371483969,303.8956743749831
2020-07-22,304.80978,204,305.1128632669942,303.86807027209113
2020-07-23,304.95105,205,304.8602889983124,303.8390526332388
2020-07-24,305.677,206,304.060250725237,303.8086299031138
2020-07-25,304.56656,207,302.8557867837136,303.7768109353124
2020-07-26,301.5591,208,301.512516746658,303.74360498976273
2020-07-27,298.2297,209,300.3420103835579,303.7090217300298
2020-07-28,299.08682,210,299.61133494239124,303.6730712205035
2020-07-29,297.81494,211,299.46703373374703,303.63576392346965
2020-07-30,301.3455,212,299.8966483484993,303.59711069606493
2020-07-31,302.33472,213,300.73844479193417,303.55712278711763
2020-08-01,302.14246,214,301.7345146256389,303.515811833874
2020-08-02,301.3549,215,302.609054219241,303.4731898586113
2020-08-03,302.63678,216,303.14666198462976,303.42926926513934
2020-08-04,303.45355,217,303.24693224695926,303.38406283519066
2020-08-05,303.1916,218,302.9405869692479,303.3375837247008
2020-08-06,302.85757,219,302.3655302190178,303.2898454599797
2020-08-07,302.44427,220,301.71396519298185,303.2408619337752
2020-08-08,300.66782,221,301.1698904420169,303.1906474012301
2020-08-09,299.17487,222,300.8574897356899,303.1392164757335
2020-08-10,300.425,223,300.8152633448655,303.0865841246683
2020-08-11,301.69678,224,301.0006680531707,303.03276566505497
2020-08-12,302.1008,225,301.31934098851326,302.97777675909435
2020-08-13,302.3318,226,301.6654233964705,302.9216334096096
2020-08-14,302.5239,227,301.95744730822804,302.86435195538905
2020-08-15,301.94864,228,302.157941938996,302.8059490664311
2020-08-16,301.2922,229,302.2725115811099,302.74644173909314
2020-08-17,301.4843,230,302.33249470490364,302.6858472911455
2020-08-18,301.96854,231,302.371230534358,302.624183356731
2020-08-19,302.3927,232,302.4053548822716,302.5614678812338
2020-08-20,303.30072,233,302.4291879587218,302.4977191160565
2020-08-21,303.50293,234,302.4237789487308,302.4329556133087
2020-08-22,303.00745,235,302.3753094467075,302.3671962204081
2020-08-23,301.30255,236,302.29315701177757,302.3004600745955
2020-08-24,302.0693,237,302.2177653767457,302.2327665973654
2020-08-25,301.12122,238,302.21262720824274,302.16413548881417
2020-08-26,302.93732,239,302.34150303244826,302.09458672190664
2020-08-27,302.66476,240,302.6387470694575,302.02414053666394
2020-08-28,303.33112,241,303.0845405495051,301.95281743427296
2020-08-29,303.28143,242,303.59624093183197,301.88063817112044
2020-08-30,303.8469,243,304.0419453430027,301.807623752752
2020-08-31,304.45218,244,304.27447709159384,301.73379542775973
2020-09-01,304.96667,245,304.1761849512928,301.65917468159773
2020-09-02,304.00845,246,303.7001150116943,301.58378323033014
2020-09-03,303.45337,247,302.893186147414,301.5076430143109
2020-09-04,301.4049,248,301.8921603377019,301.43077619179866
2020-09-05,298.1874,249,300.8918154246704,301.3532051325088
2020-09-06,299.45865,250,300.0939057810972,301.2749524111027
2020-09-07,301.28488,251,299.65209102961353,301.1960408006187
2020-09-08,301.22473,252,299.629731574198,301.1164932658443
2020-09-09,301.80066,253,299.9836518951643,301.0363329566334
2020-09-10,299.1165,254,300.5788896765051,300.9555832011685
2020-09-11,299.1068,255,301.22975168476364,300.8742674991728
2020-09-12,301.95306,256,301.75437274555713,300.79240951507023
2020-09-13,302.80054,257,302.0260401331462,300.71003307109964
2020-09-14,301.86288,258,302.0059835345988,300.62716214038124
2020-09-15,301.39914,259,301.74852788797307,300.5438208399406
2020-09-16,301.79254,260,301.37831696319046,300.46003342368977
2020-09-17,301.05673,261,301.0478288495499,300.37582427536904
2020-09-18,301.40018,262,300.888939437716,300.29121790145075
2020-09-19,301.1891,263,300.9732669633722,300.20623892400755
2020-09-20,301.04767,264,301.29243002854537,300.12091207354683
2020-09-21,301.43192,265,301.7626237554152,300.0352621818137
2020-09-22,301.94693,266,302.250408435859,299.9493141745644
2020-09-23,302.54303,267,302.6107144614965,299.86309306431247
2020-09-24,302.78506,268,302.72546255685745,299.7766239430498
2020-09-25,301.86816,269,302.5323269906665,299.689931974944
2020-09-26,302.10104,270,302.0372319296949,299.60304238901557
2020-09-27,302.79712,271,301.3095190094147,299.51598047179544
2020-09-28,301.8797,272,300.4635104691438,299.4287715599664
2020-09-29,298.8631,273,299.63302217411655,299.34144103298917
2020-09-30,297.0577,274,298.9457327461383,299.25401430571725
2020-10-01,297.69418,275,298.50260065889864,299.16651682099985
2020-10-02,298.2092,276,298.364799723925,299.0789740422782
2020-10-03,299.86478,277,298.5481286109976,298.99141144617494
2020-10-04,300.39026,278,299.02341701523693,298.9038545150798
2020-10-05,299.59354,279,299.72133338675275,298.8163287297339
2020-10-06,299.69525,280,300.54077920252615,298.7288595618146
2020-10-07,300.8564,281,301.36092876741964,298.6414724665222
2020-10-08,302.2291,282,302.057164360886,298.5541928751724
2020-10-09,302.67386,283,302.5202950725862,298.46704618779535
2020-10-10,303.08835,284,302.6767625995715,298.38005776574335
2020-10-11,302.27142,285,302.50577607968427,298.29325292431065
2020-10-12,301.66678,286,302.0484324691456,298.20665692536596
2020-10-13,300.37656,287,301.40460426305555,298.1202949700008
2020-10-14,301.568,288,300.7158764680579,298.03419219119564
2020-10-15,302.0825,289,300.13654141868335,297.9483736465055
2020-10-16,298.58246,290,299.7984909413484,297.8628643107679
2020-10-17,299.20883,291,299.77845867596096,297.7776890688346
2020-10-18,300.43018,292,300.07641625626326,297.6928727083297
2020-10-19,300.85474,293,300.61165024131105,297.608439912436
2020-10-20,300.84598,294,301.23863330979725,297.5244152527115
2020-10-21,301.53293,295,301.77948113871054,297.440823181939
2020-10-22,301.81586,296,302.06513962939806,297.35768802700943
2020-10-23,301.86707,297,301.97490366656535,297.2750339818426
2020-10-24,301.70694,298,301.46423207147774,297.1928851003462
2020-10-25,301.47528,299,300.5740088155245,297.1112652894154
2020-10-26,300.00287,300,299.41946135801675,297.0301983019761
2020-10-27,298.5209,301,298.16238092724944,296.9497077300717
2020-10-28,295.5955,302,296.97451657722416,296.86981699799765
2020-10-29,295.30328,303,296.00186601861884,296.79054935548476
2020-10-30,294.41666,304,295.338645651762,296.7119278709327
2020-10-31,295.3962,305,295.0164186065584,296.63397542469687
2020-11-01,296.56708,306,295.0092913170621,296.55671470242964
2020-11-02,296.02353,307,295.25165394432236,296.4801681884786
2020-11-03,294.83417,308,295.66189777075704,296.404358159343
2020-11-04,295.94397,309,296.16465241901886,296.329306677191
2020-11-05,297.04514,310,296.7054213127334,296.25503558343894
2020-11-06,297.2483,311,297.2544796068673,296.18156649239535
2020-11-07,296.98633,312,297.8005328612477,296.1089207849705
2020-11-08,298.34982,313,298.3378136130913,296.0371196024544
2020-11-09,298.53278,314,298.85213269260083,295.9661838403642
2020-11-10,299.4615,315,299.3114631671368,295.896134142363
2020-11-11,300.22916,316,299.66500125449903,295.8269908942524
2020-11-12,300.19928,317,299.8518590452449,295.7587742180397
2020-11-13,299.73642,318,299.81741392508854,295.6915039660822
2020-11-14,299.79828,319,299.532735648751,295.6251997153095
2020-11-15,299.6978,320,299.0111378409689,295.5598807615264
2020-11-16,296.82336,321,298.3161407980171,295.4955661137975
2020-11-17,297.36862,322,297.5569757600483,295.4322744889151
2020-11-18,296.0083,323,296.8708084232421,295.37002430595226
2020-11-19,296.69482,324,296.39440790649417,295.3088336809025
2020-11-20,297.76572,325,296.23117212555667,295.2487204214079
2020-11-21,296.19202,326,296.4213992265053,295.1897020215763
2020-11-22,297.85825,327,296.9238432423605,295.13179565689074
2020-11-23,297.02115,328,297.6146769546506,295.07501817921053
2020-11-24,297.23398,329,298.3062693576064,295.01938611186733
2020-11-25,298.1333,330,298.7834287263145,294.9649156448566
2020-11-26,299.3143,331,298.8500905127063,294.91162263012575
2020-11-27,299.13452,332,298.37608166840624,294.8595225769611
2020-11-28,299.22574,333,297.33259860729004,294.80863064747444
2020-11-29,295.3615,334,295.8068990539075,294.75896165219035
2020-11-30,290.32828,335,293.99120048927654,294.7105300457362
2020-12-01,290.65158,336,292.14692030033916,294.66334992263563
2020-12-02,294.27493,337,290.55165589617025,294.61743501320655
2020-12-03,291.13724,338,289.44099745378423,294.5727986795656
2020-12-04,287.98083,339,288.95901908718594,294.52945391173944
2020-12-05,290.0396,340,289.129475837938,294.48741332388425
2020-12-06,288.34537,341,289.8546907883358,294.44668915061504
2020-12-07,290.606,342,290.9421275224957,294.407293243445
2020-12-08,291.56552,343,292.15158738814006,294.3692370673363
2020-12-09,292.22232,344,293.2507971682616,294.332531697364
2020-12-10,293.42346,345,294.0653043023192,294.2971878154926
2020-12-11,295.61493,346,294.5105731475928,294.2632157074675
2020-12-12,296.31207,347,294.5993723084413,294.2306252598218
2020-12-13,298.2806,348,294.42442754442186,294.199425956999
2020-12-14,291.71222,349,294.12289062292103,294.16962687859274
2020-12-15,293.0047,350,293.8335869341272,294.14123669670465
2020-12-16,292.43045,351,293.6590975172589,294.1142636734205
2020-12-17,290.42343,352,293.64237686094094,294.08871565840593
2020-12-18,293.95505,353,293.7627083830584,294.06460008662174
2020-12-19,296.25656,354,293.9499636068473,294.0419239761605
2020-12-20,294.85492,355,294.1111408405202,294.02069392620393
2020-12-21,294.3715,356,294.16040606629207,294.00091611510254
2020-12-22,296.03735,357,294.0439345529199,293.98259629857756
2020-12-23,297.27936,358,293.753422713159,293.9657398080459
2020-12-24,290.18585,359,293.32613158162064,293.9503515490686
2020-12-25,288.36044,360,292.8333372510366,293.93643599992333
2020-12-26,289.52228,361,292.36186865202467,293.9239972103009
2020-12-27,292.77136,362,291.994339249748,293.913038800127
2020-12-28,293.97302,363,291.79278123028155,293.9035639585085
2020-12-29,293.9639,364,291.78833924914085,293.8955754428056
2020-12-30,295.2257,365,291.9774403116554,293.8890755778289
2020-12-31,294.08643,366,292.32328351191893,293.8840662551636
2021-01-01,290.4539,367,292.76101338358933,293.8805489326183
2021-01-02,288.50647,368,293.20542255503466,293.87852463380113
2021-01-03,291.6359,369,293.5608997001633,293.8779939478218
2021-01-04,294.5016,370,293.733877723869,293.87895702911993
2021-01-05,294.11908,371,293.6477309928535,293.8814135974206
2021-01-06,296.67245,372,293.25887089789495,293.8853629378154
2021-01-07,292.51617,373,292.57116880386224,293.89080390097075
2021-01-08,291.7801,374,291.64461065036505,293.8977349034624
2021-01-09,290.80133,375,290.59407232133424,293.906153928236
2021-01-10,292.46768,376,289.5757348356518,293.91605852519433
2021-01-11,284.1235,377,288.76173715308755,293.92744581191045
2021-01-12,285.03165,378,288.30734873848445,293.940312474466
2021-01-13,288.99768,379,288.3179918884849,293.9546547684162
2021-01-14,291.77396,380,288.8246488248421,293.9704685198794
2021-01-15,291.3098,381,289.7748468081714,293.9877491267513
2021-01-16,289.46384,382,291.04264658129244,294.006491560045
2021-01-17,292.8446,383,292.4558539730631,294.02669036535406
2021-01-18,294.59076,384,293.8336161094014,294.04833966443977
2021-01-19,295.84195,385,295.0243225149321,294.07143315694225
2021-01-20,293.90515,386,295.93348398578803,294.09596412221356
2021-01-21,295.9439,387,296.534248100358,294.12192542127366
2021-01-22,296.25726,388,296.85859125030584,294.14930949888816
2021-01-23,297.20627,389,296.9733147745372,294.17810838576685
2021-01-24,296.63165,390,296.9497648281351,294.20831370088297
2021-01-25,299.629,391,296.8380470303049,294.2399166539122
2021-01-26,298.03436,392,296.65470913882024,294.27290804779096
2021-01-27,294.90686,393,296.38792789223766,294.3072782813927
2021-01-28,293.17188,394,296.0177636228275,294.3430173523223
2021-01-29,294.57495,395,295.5432320053692,294.3801148598267
2021-01-30,296.9357,396,295.00484461051826,294.4185600078218
2021-01-31,297.4105,397,294.49210435044927,294.45834160803446
2021-02-01,293.41522,398,294.13013312259517,294.49944808325836
2021-02-02,292.0627,399,294.0467617289271,294.54186747072305
2021-02-03,293.315,400,294.32872482854964,294.58558742557574
2021-02-04,295.68674,401,294.9805997579154,294.6305952244736
2021-02-05,296.91736,402,295.9009716910702,294.6768777692864
2021-02-06,298.01776,403,296.8864356609331,294.7244215909087
2021-02-07,295.88882,404,297.6664034929234,294.7732128531793
2021-02-08,296.69656,405,297.96247602041865,294.82323735690784
2021-02-09,298.10886,406,297.5581714019173,294.87448054400716
2021-02-10,298.63315,407,296.3605990230018,294.92692750173006
2021-02-11,297.11053,408,294.4366874798568,294.9805629670089
2021-02-12,288.17014,409,292.0127084177852,295.03537133089765
2021-02-13,287.7263,410,289.43542199656173,295.0913366431144
2021-02-14,288.48358,411,287.1034700621885,295.1484426166832
2021-02-15,282.08594,412,285.38567766066785,295.20667263267376
2021-02-16,285.5773,413,284.546366614648,295.26600974503793
2021-02-17,290.4102,414,284.6956704498556,295.3264366855414
2021-02-18,286.87964,415,285.77584626939256,295.38793586878904
2021-02-19,284.35666,416,287.58480854690356,295.45048939734255
2021-02-20,287.52515,417,289.8284353687672,295.5140790669289
2021-02-21,292.23694,418,292.18638342797385,295.5786863717384
2021-02-22,295.06238,419,294.37401734932473,295.64429250980993
2021-02-23,296.22238,420,296.1859676858332,295.7108783885028
2021-02-24,297.0701,421,297.5136058021739,295.77842463005305
2021-02-25,298.4218,422,298.3370702752849,295.8469115772128
2021-02-26,299.2998,423,298.69973768575346,295.9163192989708
2021-02-27,299.703,424,298.677018531299,295.9866275963529
2021-02-28,300.51038,425,298.3510473061316,296.0578160083001
2021-03-01,298.73462,426,297.79863996977906,296.1298638176233
2021-03-02,291.42883,427,297.09349328632305,296.2027500570323
2021-03-03,294.4964,428,296.31736004603675,296.27645351523773
2021-03-04,296.37335,429,295.5710932573273,296.35095274312386
2021-03-05,298.1782,430,294.97637921815567,296.4262260599909
2021-03-06,295.84744,431,294.66270821081315,296.5022515598642
2021-03-07,294.21243,432,294.7403457231274,296.5790071178696
2021-03-08,294.26303,433,295.26653419932745,296.65647039667203
2021-03-09,296.70407,434,296.21647627446737,296.73461885297615
2021-03-10,297.75308,435,297.47107958671893,296.81342974408676
2021-03-11,298.6008,436,298.82950991314016,296.8928801345277
2021-03-12,299.55954,437,300.047320691575,296.97294690271593
2021-03-13,299.09457,438,300.8925308421781,297.053606747691
2021-03-14,301.1728,439,301.205257463175,297.1348361958956
2021-03-15,300.8693,440,300.9437544594069,297.2166116080072
2021-03-16,302.13074,441,300.2021682739014,297.298909185817
2021-03-17,302.14044,442,299.1925778699929,297.3817049791564
2021-03-18,297.81088,443,298.1939516428831,297.4649748928661
2021-03-19,295.9443,444,297.48054526338615,297.5486946938091
2021-03-20,295.05554,445,297.2489126854867,297.63284001792243
2021-03-21,295.79175,446,297.5639258836155,297.7173863773077
2021-03-22,298.4548,447,298.3394233093543,297.8023091673578
2021-03-23,301.56277,448,299.35959626997453,297.8875836739168
2021-03-24,303.0851,449,300.3357297046413,297.97318508047283
2021-03-25,300.936,450,300.98285304287083,298.0590884753796
2021-03-26,299.64365,451,301.0952477621818,298.1452688591067
2021-03-27,300.70325,452,300.60028009201733,298.23170115151447
2021-03-28,297.7152,453,299.5764858396726,298.31836019915306
2021-03-29,295.53583,454,298.23221978437033,298.4052207825826
2021-03-30,298.84467,455,296.8523050152962,298.49225762371236
2021-03-31,301.10358,456,295.72862128005085,298.5794453931573
2021-04-01,293.35434,457,295.09399420044053,298.6667587176093
2021-04-02,292.68756,458,295.0762882151181,298.75417218722134
2021-04-03,295.74414,459,295.682343661393,298.84166036300235
2021-04-04,296.60144,460,296.81189089525935,298.92919778422015
2021-04-05,298.2353,461,298.29297912334766,299.0167589758114
2021-04-06,299.7187,462,299.92546623515744,299.1043184557949
2021-04-07,302.44177,463,301.5190667515005,299.1918507426878
2021-04-08,303.11703,464,302.9169245947783,299.2793303629208
2021-04-09,304.94296,465,304.0026880553264,299.3667318582517
2021-04-10,305.7898,466,304.69583245301425,299.454029793174
2021-04-11,303.01416,467,304.94393633061634,299.5411987623194
2021-04-12,302.59915,468,304.7203594886582,299.6282133978511
2021-04-13,303.4166,469,304.03155426546357,299.71504837684614
2021-04-14,303.32498,470,302.93189334726736,299.80167842866535
2021-04-15,303.12186,471,301.5381327182886,299.8880783423071
2021-04-16,304.9887,472,300.0330200837441,299.97422297374436
2021-04-17,297.6618,473,298.6495350709388,300.0600872532422
2021-04-18,292.61584,474,297.6334826012763,300.1456461926534
2021-04-19,295.87372,475,297.1906026812501,300.2308748926905
2021-04-20,299.22385,476,297.43190386353405,300.31574855017215
2021-04-21,298.70792,477,298.33452086209564,300.40024246524104
2021-04-22,299.73633,478,299.73318626864204,300.48433204855223
2021-04-23,303.23727,479,301.3495144338679,300.567992828429
2021-04-24,303.7612,480,302.85492252239766,300.65120045798477
2021-04-25,302.75085,481,303.95179504702156,300.73393072220813
2021-04-26,302.5886,482,304.45030963238946,300.81615954501035
2021-04-27,303.44586,483,304.3179495210641,300.8978629962316
2021-04-28,304.5444,484,303.68575463358565,300.97901729860524
2021-04-29,304.3317,485,302.8079465459984,301.0595988346775
2021-04-30,302.30316,486,301.9858646204803,301.1395841536806
2021-05-01,299.69907,487,301.4785658828868,301.21894997835705
2021-05-02,304.1274,488,301.4271258376296,301.29767321173443
2021-05-03,297.15366,489,301.815874072995,301.3757309438464
2021-05-04,306.54736,490,302.4825006723203,301.4531004584004
2021-05-05,303.40848,491,303.1736730688498,301.5297592393882
2021-05-06,302.91275,492,303.6284049251681,301.60568497763876
2021-05-07,301.57034,493,303.66261439856044,301.6808555773103
2021-05-08,302.24506,494,303.228023336701,301.75524916232104
2021-05-09,303.53674,495,302.42693203514494,301.82884408271514
2021-05-10,303.64645,496,301.478746712748,301.9016189209635
2021-05-11,302.47464,497,300.6497442616635,301.97355249819657
2021-05-12,298.4179,498,300.16930342706155,302.044623880368
2021-05-13,298.7395,499,300.15986328318957,302.1148123843465
2021-05-14,299.90866,500,300.602907346471,302.1840975839353
2021-05-15,301.2402,501,301.35103326598977,302.2524593158164
2021-05-16,302.2479,502,302.1807920684009,302.31987768541876
2021-05-17,303.9124,503,302.8676284180689,302.38633307270754
2021-05-18,304.17343,504,303.25736619227297,302.4518061378944
2021-05-19,303.50708,505,303.3104900751449,302.51627782706527
2021-05-20,302.18393,506,303.10524902532666,302.579729377726
2021-05-21,303.243,507,302.7999394862182,302.64214232426184
2021-05-22,301.8997,508,302.56869351458187,302.70349850331206
2021-05-23,302.0809,509,302.53395193489223,302.7637800590552
2021-05-24,302.7652,510,302.7195843444757,302.82296944840596
2021-05-25,303.01706,511,303.0411446115807,302.88104944612013
2021-05-26,303.29828,512,303.3366572090937,302.93800314980786
2021-05-27,304.1152,513,303.42714459705763,302.9938139848523
2021-05-28,304.0941,514,303.18569083786974,303.0484657092332
2021-05-29,301.994,515,302.5907289833607,303.1019424182538
2021-05-30,300.58093,516,301.744462191578,303.15422854916926
2021-05-31,301.93118,517,300.8490677879613,303.2053088857155
2021-06-01,300.77042,518,300.1475863553838,303.255168562538
2021-06-02,299.5491,519,299.84835118959893,303.3037930695174
2021-06-03,298.18597,520,300.05747783318293,303.3511682559923
2021-06-04,300.06146,521,300.7414728117981,303.39728033487756
2021-06-05,302.6941,522,301.73233181981897,303.4421158866765
2021-06-06,304.02563,523,302.77385898992134,303.4856618633862
2021-06-07,304.30725,524,303.59486887108534,303.5279055922948
2021-06-08,304.43658,525,303.9866607573324,303.5688347796694
2021-06-09,303.75003,526,303.86123136427256,303.6084375143338
2021-06-10,301.67047,527,303.2731991760466,303.646702271135
2021-06-11,301.90164,528,302.4000251418534,303.683617914297
2021-06-12,301.1142,529,301.48794826910716,303.71917370066177
2021-06-13,299.519,530,300.78100935861323,303.75335928281567
2021-06-14,301.9095,531,300.4546366844841,303.7861647121005
2021-06-15,302.8974,532,300.5725737344644,303.81758044150916
2021-06-16,302.02927,533,301.0777235135673,303.84759732846356
2021-06-17,300.53494,534,301.81671418847947,303.87620663747566
2021-06-18,301.311,535,302.5881987863707,303.9034000426895
2021-06-19,301.74396,536,303.1990285875515,303.92916963030416
2021-06-20,304.40686,537,303.5119193790051,303.95350790087684
2021-06-21,305.58652,538,303.47265335249267,303.9764077715055
2021-06-22,301.04495,539,303.1122848804872,303.99786257788986
2021-06-23,302.17505,540,302.5275642777877,304.017866076271
2021-06-24,302.23468,541,301.84840679869683,304.03641244524835
2021-06-25,301.88058,542,301.20328060780747,304.053496287474
2021-06-26,301.8595,543,300.6918083459852,304.0691126312231
2021-06-27,300.6083,544,300.3698260029332,304.0832569318411
2021-06-28,299.4969,545,300.24741654670214,304.095925073066
2021-06-29,299.85922,546,300.29674326867405,304.1071133682264
2021-06-30,298.8502,547,300.46486558063447,304.1168185613146
2021-07-01,300.4637,548,300.6871837582834,304.1250378279337
2021-07-02,301.52176,549,300.8989588270479,304.13176877612005
2021-07-03,301.61258,550,301.04433735311284,304.13700944703896
2021-07-04,302.50967,551,301.0834893163051,304.14075831555505
2021-07-05,301.9542,552,300.9984296989319,304.1430142906758
2021-07-06,300.2076,553,300.7971312575102,304.1437767158694
2021-07-07,298.411,554,300.51443730423284,304.1430453692555
2021-07-08,300.6208,555,300.20791861521,304.14082046366997
2021-07-09,298.65173,556,299.9476900562182,304.13710264660284
2021-07-10,300.246,557,299.8011721631216,304.13189300001
2021-07-11,301.08295,558,299.81609444210073,304.1251930399982
2021-07-12,301.15268,559,300.0066275914082,304.1170047163839
2021-07-13,299.50742,560,300.3475026695823,304.107330412126
2021-07-14,300.69757,561,300.77902215678347,304.09617294263177
2021-07-15,300.93973,562,301.2224805649647,304.0835355549384
2021-07-16,301.16025,563,301.60184633777465,304.0694219267673
2021-07-17,301.9266,564,301.8650136303952,304.0538361654541
2021-07-18,301.96695,565,301.99760568695666,304.03678280675337
2021-07-19,302.2994,566,302.0245195930522,304.0182668135186
2021-07-20,302.72266,567,301.9985034888559,303.99829357425796
2021-07-21,301.8947,568,301.9796359053234,303.97686890156587
2021-07-22,300.9457,569,302.0129454440284,303.9539990304318
2021-07-23,301.84323,570,302.1122461325705,303.9296906164256
2021-07-24,302.84216,571,302.256141798915,303.90395073376055
2021-07-25,302.60956,572,302.3977457655016,303.87678687323466
2021-07-26,302.93195,573,302.4845391544665,303.8482069400508
2021-07-27,303.0525,574,302.4808573453804,303.818219251516
2021-07-28,301.7714,575,302.38428036713265,303.78683253462106
2021-07-29,301.25626,576,302.2292691683264,303.75405592350074
2021-07-30,301.56854,577,302.0760746672317,303.7198989567757
2021-07-31,302.12244,578,301.9885715419016,303.6843715747763
2021-08-01,303.07132,579,302.0091337763338,303.6474841166501
2021-08-02,302.9497,580,302.14022946015444,303.6092473173527
2021-08-03,302.0007,581,302.3403501225941,303.569672304524
2021-08-04,301.84973,582,302.5368223169052,303.5287705952493
2021-08-05,302.7977,583,302.6517485037925,303.48655409270816
2021-08-06,302.22293,584,302.6320992090907,303.44303508271014
2021-08-07,302.6356,585,302.4728344612399,303.3982262301193
2021-08-08,302.13147,586,302.22381623039956,303.3521405751685
2021-08-09,302.01993,587,301.97668320047705,303.3047915296646
2021-08-10,302.09097,588,301.8349759081968,303.25619287308524
2021-08-11,302.34216,589,301.87710706777403,303.2063587485688
2021-08-12,301.81787,590,302.12494654017905,303.1553036587984
2021-08-13,302.24203,591,302.5295540280392,303.1030424617814
2021-08-14,303.25,592,302.9802041836634,303.04959036652554
2021-08-15,302.9578,593,303.33505829891266,302.9949629286125
2021-08-16,303.16956,594,303.4643013621251,302.93917604567145
2021-08-17,303.33047,595,303.29192639481016,302.88224595275193
2021-08-18,303.21988,596,302.82230375672947,302.82418921759967
2021-08-19,303.472,597,302.14235050752546,302.7650227358347
2021-08-20,301.38367,598,301.3980049446605,302.70476372603457
2021-08-21,298.87106,599,300.75217003765306,302.6434297247234
2021-08-22,299.11362,600,300.337444326334,302.5810385812684
2021-08-23,301.39297,601,300.21870383701076,302.51760845268535
2021-08-24,301.4842,602,300.3773269443618,302.45315779835454
2021-08-25,301.1612,603,300.7216723296317,302.3877053746488
2021-08-26,301.0304,604,301.119766976116,302.321270229475
2021-08-27,300.9798,605,301.44296522696953,302.2538716967307
2021-08-28,301.33282,606,301.606011430541,302.18552939067774
2021-08-29,300.6471,607,301.5905459983047,302.11626320023396
2021-08-30,301.41476,608,301.4450115082112,302.04609328318537
2021-08-31,302.01047,609,301.2620563134179,301.9750400603195
2021-09-01,301.9296,610,301.1420890545428,301.9031242094829
2021-09-02,300.98096,611,301.15605099867196,301.8303666595633
2021-09-03,301.2841,612,301.3203110796756,301.7567885843991
2021-09-04,301.04178,613,301.5920129698625,301.6824113966169
2021-09-05,301.89932,614,301.885884877158,301.6072567414007
2021-09-06,302.01166,615,302.10603560426097,301.5313464901923
2021-09-07,302.37476,616,302.1811808846631,301.4547027343262
2021-09-08,301.92056,617,302.09076626493436,301.377347778601
2021-09-09,302.30438,618,301.872827955941,301.299304134788
2021-09-10,302.24463,619,301.61091592350573,301.22059451507977
2021-09-11,299.93384,620,301.4047124776698,301.14124182548085
2021-09-12,301.15515,621,301.33459919749527,301.06126915914115
2021-09-13,301.6302,622,301.4324669359522,300.9806997896359
2021-09-14,303.12338,623,301.66889204635123,300.8995571641922
2021-09-15,302.4986,624,301.96121717833176,300.81786489686556
2021-09-16,301.27805,625,302.2000075708993,300.735646761668
2021-09-17,300.85413,626,302.28518834136406,300.652926685649
2021-09-18,301.79333,627,302.15993703046945,300.56972874193235
2021-09-19,302.31842,628,301.8311259597438,300.48607714271066
2021-09-20,302.70264,629,301.36947950646106,300.40199623219877
2021-09-21,302.41998,630,300.8891527546721,300.3175104795495
2021-09-22,298.83868,631,300.51301147311835,300.2326444717323
2021-09-23,299.62613,632,300.3344114373798,300.1474229063783
2021-09-24,299.69754,633,300.3873632443654,300.0618705845926
2021-09-25,301.0092,634,300.63436894589665,299.97601240373666
2021-09-26,301.36365,635,300.9758187465006,299.889873350183
